case,label,time,axisTau,axisKret,dt,maxRefLev,nmb_total,C-Linf,C-rho,C-z,C-norm2,H-norm2,M-norm2,Z-norm2
C,Rout128 original,1.347942510280082,0.8301705632482606,0.0005613377886500737,0.006616863681123775,4.0,206.0,0.0007903752140940188,5.0625,0.0,8.574991671345949e-05,1.7847615394095915e-05,1.184698629954917e-05,1.297142300632523e-05
C,Rout128 original,1.3744783017482092,0.8465137738276818,0.0005611737024856114,0.006644017305798375,4.0,206.0,0.0008094687788842458,5.0625,0.0,8.781348093791315e-05,1.7776902004498614e-05,1.2172645947477423e-05,1.3468769196721302e-05
C,Rout128 original,1.4011263694169325,0.8629261692522976,0.0005610053868814257,0.006673164590018606,4.0,206.0,0.0008224889000922748,5.0625,-0.0625,8.979051136941851e-05,1.7740077939839352e-05,1.2482239491751844e-05,1.39355653500156e-05
C,Rout128 original,1.4278832191439763,0.879405599964818,0.0005608327881215229,0.006698942107896547,4.0,206.0,0.0008306268574868501,5.0625,0.0625,9.167294562390868e-05,1.7745811387480347e-05,1.2770815151507868e-05,1.4368625569320417e-05
C,Rout128 original,1.4547486125394722,0.8959519217307516,0.0005606558303360214,0.006727131514113139,4.0,206.0,0.0008357428461192444,5.0625,0.125,9.345566242196383e-05,1.7801050466071214e-05,1.3035720737842861e-05,1.476542677772299e-05
C,Rout128 original,1.4817175417631543,0.9125620529476556,0.000560474468079654,0.006751630800149799,4.0,206.0,0.0008384975327065234,5.0625,-0.125,9.513540800555237e-05,1.7910759587835674e-05,1.3276260191966769e-05,1.5123979835185642e-05
C,Rout128 original,1.5087910750714824,0.9292366543959275,0.0005602886145950705,0.0067785917572514625,4.0,206.0,0.0008389491071741501,5.0,0.0,9.671096599982958e-05,1.8077726897781536e-05,1.3493502505483558e-05,1.54429766536447e-05
C,Rout128 original,1.5359635499374793,0.9459722414894235,0.0005600982286309377,0.00680219496703253,4.0,206.0,0.0008600537026071265,5.0,0.0,9.818196851511032e-05,1.8302343732680887e-05,1.3689864366400975e-05,1.5721636305771735e-05
C,Rout128 original,1.5632367868361192,0.9627699385454616,0.0005599032170839203,0.006827958161123663,4.0,206.0,0.0008737866974527327,5.0,0.0,9.954930459538387e-05,1.8582619196391757e-05,1.3868911401029364e-05,1.5959859223600585e-05
C,Rout128 original,1.5906047047513754,0.9796260034370862,0.0005597035437243078,0.00685074261877228,4.0,206.0,0.0008799635490683121,5.0,0.0,0.00010081397355304894,1.8914169381136137e-05,1.4034935114058488e-05,1.6158034836387203e-05
C,Rout128 original,1.6180696891218047,0.9965419086811765,0.0005594991127099455,0.006875385679516516,4.0,206.0,0.000879700738915785,5.0,-0.0625,0.00010197755072803048,1.9290667346571707e-05,1.4192745994090329e-05,1.6317098224427954e-05
C,Rout128 original,1.6456253595212131,1.013513727947322,0.0005592898954936995,0.006897376814960991,4.0,206.0,0.0008732722236850574,5.0,-0.0625,0.00010304110195488441,1.970403348398492e-05,1.4347263372868431e-05,1.6438303985756476e-05
C,Rout128 original,1.673274542702031,1.0305432058038142,0.0005590757980452352,0.006920971958332949,4.0,206.0,0.0008653706504651111,5.0,0.125,0.00010400580705441324,2.0145215526482638e-05,1.4503338968013443e-05,1.6523226432299425e-05
C,Rout128 original,1.7010106648252936,1.0476262969995345,0.0005588568036284706,0.006942194946326527,4.0,206.0,0.00088034083818882,4.9375,0.0,0.00010487242601419158,2.0604554169088312e-05,1.4665399966282231e-05,1.657361989257092e-05
C,Rout128 original,1.7288368824086615,1.064764949457394,0.0005586328260778573,0.006964808910094068,4.0,206.0,0.0008983499169472593,4.9375,0.0,0.00010564239846075777,2.1072769544897255e-05,1.483734482033535e-05,1.6591462206674204e-05
C,Rout128 original,1.756746521823827,1.0819550566669427,0.0005584038666384284,0.0069852884513922535,4.0,206.0,0.000908238977779751,4.9375,0.0,0.0001063180331203708,2.1541325684694592e-05,1.5022267831536794e-05,1.6578981234083003e-05
C,Rout128 original,1.784742969667013,1.0991987085128736,0.0005581698550400349,0.007006982657003926,4.0,206.0,0.000909954768277611,4.9375,0.0,0.00010690415938197531,2.200337830190508e-05,1.5222475489009194e-05,1.6538809625540563e-05
C,Rout128 original,1.8128195347470728,1.1164917878671143,0.0005579308177721496,0.007026742832204869,4.0,206.0,0.0009036507352332503,4.9375,0.0,0.00010740947870667295,2.2454056296237737e-05,1.5439327501914435e-05,1.647429726938912e-05
C,Rout128 original,1.8409797453148367,1.1338364721180099,0.0005576867101426051,0.007047573702634013,4.0,206.0,0.0008896653085842296,4.9375,0.0,0.00010784978844833906,2.2891341202572626e-05,1.5673442830953212e-05,1.639002147726638e-05
C,Rout128 original,1.8692169645583359,1.151228677826946,0.0005574375926417213,0.007066637889235236,4.0,206.0,0.0008919972440031196,4.875,0.0,0.00010825200547089563,2.3316323266101318e-05,1.5924706167095982e-05,1.6292733546694506e-05
C,Rout128 original,1.897534784399634,1.168670621855952,0.0005571834567224537,0.007086657264218443,4.0,206.0,0.0009143687280467352,4.875,0.0,0.00010866001112205185,2.373410818427034e-05,1.6192645708941757e-05,1.619246845096553e-05
C,Rout128 original,1.9259266852065675,1.1861582931322003,0.0005569244068539441,0.007105048104342323,4.0,206.0,0.0009278918930999247,4.875,0.0,0.00010913836259377411,2.415393102031739e-05,1.647633191425286e-05,1.610348449968885e-05
C,Rout128 original,1.954368525157756,1.2036768263360693,0.0005566607405738825,0.007111082629298808,4.0,206.0,0.0009325347155591559,4.875,0.0,0.00010976717690579769,2.458854806157532e-05,1.6773909956101656e-05,1.6043279912873823e-05
C,Rout128 original,1.982809432804283,1.2211948918465199,0.0005563930493221213,0.007109797988454422,4.0,206.0,0.0009285166151166341,4.875,0.0,0.00011061676709272185,2.505145942696483e-05,1.7081456467799914e-05,1.6027302098767823e-05
C,Rout128 original,2.011246900624693,1.2387109491981394,0.0005561215149872289,0.0071091939536761205,4.0,206.0,0.0009162747302470203,4.875,0.0,0.00011170021710849654,2.5552570905210437e-05,1.739273939258567e-05,1.60582389702239e-05
C,Rout128 original,2.039683671833572,1.256226692167025,0.0005558462972353034,0.007109278651819112,4.0,206.0,0.0008964019032230359,4.875,0.0,0.000112918446188823,2.609070833418265e-05,1.7700083183478453e-05,1.611406545074472e-05
C,Rout128 original,2.068122027112178,1.2737435297291628,0.0005555675871032398,0.007109805974118012,4.0,206.0,0.0009192291074154593,4.8125,0.0,0.00011405596779905814,2.6650648600696308e-05,1.8002027563131697e-05,1.614569297321563e-05
C,Rout128 original,2.0965549925896703,1.2912571704782754,0.0005552856945640337,0.007107331456342378,4.0,206.0,0.0009372406082538893,4.8125,0.0,0.00011489837596846408,2.721228319270529e-05,1.8319729773069247e-05,1.6099370517990536e-05
C,Rout128 original,2.1249793971080435,1.3087656652897284,0.0005550009210773817,0.007105449157487098,4.0,206.0,0.0009464878089863473,4.8125,0.0,0.00011547862059568017,2.77757904184827e-05,1.8715749885738763e-05,1.5966117437840698e-05
C,Rout128 original,2.1533980024556683,1.32627071956473,0.0005547135333279648,0.0071042595806930006,4.0,206.0,0.0009471724520206092,4.8125,0.0,0.00011630046886890972,2.8390357150125667e-05,1.9295220177037414e-05,1.5829010126391954e-05
C,Rout128 original,2.181813107046606,1.3437737533678666,0.0005544238228766075,0.0071035170115209285,4.0,206.0,0.0009396418511057248,4.8125,0.0,0.0001182713246685665,2.9159113670760314e-05,2.016726845221613e-05,1.5855090896998122e-05
C,Rout128 original,2.21022402736092,1.3612743500237547,0.0005541321282819364,0.00710166295206002,4.0,206.0,0.0009243708514347656,4.8125,0.0,0.0001221973617090042,3.019793199973826e-05,2.136969091371758e-05,1.6201331498075338e-05
C,Rout128 original,2.238623287793348,1.3787679090278993,0.0005538388700126634,0.007098792288671464,4.0,206.0,0.0009353225344919682,4.75,0.0,0.00012809175080880132,3.156017884970431e-05,2.2806218347522488e-05,1.6881596145010692e-05
C,Rout128 original,2.2670122945205184,1.3962553008738585,0.0005535443818370273,0.007096117857138007,4.0,206.0,0.0009591209908057837,4.75,0.0,0.0001348998986799947,3.318247182196787e-05,2.427023446498044e-05,1.7709846523602012e-05
C,Rout128 original,2.2953827852853106,1.4137314403501753,0.0005532490936475567,0.007089810074551297,4.0,206.0,0.0009739118436897194,4.75,0.0,0.0001410428245470672,3.4904152749940134e-05,2.557453665871324e-05,1.839713701694382e-05
C,Rout128 original,2.3237228845176734,1.4311890162520895,0.0005529534596602923,0.00708220310886646,4.0,206.0,0.0009798044633945585,4.75,0.0,0.0001454788955147682,3.656159150418628e-05,2.6707161629028074e-05,1.8745298794148363e-05
C,Rout128 original,2.352034106499635,1.4486289653992646,0.0005526577690592628,0.007075258648662107,4.0,206.0,0.0009770706544207867,4.75,0.0,0.00014840055587545735,3.808782552003682e-05,2.7871510635000075e-05,1.8774370604669024e-05
C,Rout128 original,2.380319385212718,1.4660530991890026,0.0005523622581932225,0.007069048015510305,4.0,206.0,0.0009661135511764087,4.75,0.0,0.0001509578325142118,3.9537149617231444e-05,2.9347007219940732e-05,1.8677065719691344e-05
C,Rout128 original,2.408581655037575,1.4834632293128358,0.000552067113157247,0.007063570721189605,4.0,206.0,0.0009487004638707987,4.6875,0.0,0.0001543152221821367,4.1024144801821784e-05,3.1271731130186855e-05,1.865935231923881e-05
C,Rout128 original,2.436823610323295,1.5008610196412324,0.000551772459335484,0.007058589567983661,4.0,206.0,0.0009751084050118743,4.6875,0.0,0.00015888153960473908,4.2634705188463056e-05,3.352766269629071e-05,1.8813233797744688e-05
C,Rout128 original,2.465036695030407,1.518241203436713,0.0005514784633711503,0.007050170379080577,4.0,206.0,0.0009926714092991275,4.6875,0.0,0.00016423825347188002,4.437710276803381e-05,3.5818365481918345e-05,1.9102661847058954e-05
C,Rout128 original,2.4932179076098016,1.5356019355005326,0.000551185144626938,0.007042473007935058,4.0,206.0,0.0010015151924078517,4.6875,0.0,0.00016959900283582122,4.619581831075385e-05,3.7860336493136286e-05,1.9426654519749102e-05
C,Rout128 original,2.5213701338990853,1.5529449974175642,0.000550892361274309,0.007035496780723318,4.0,206.0,0.0010018990591451012,4.6875,0.0,0.00017429454417157634,4.801549987290969e-05,3.952047913063026e-05,1.9685079857299794e-05
C,Rout128 original,2.54949625509927,1.5702721679273812,0.000550599862154909,0.007029240256078934,4.0,206.0,0.0009941938488955018,4.6875,0.0,0.0001779967347711541,4.9775848093997174e-05,4.0817401231021605e-05,1.981504969383653e-05
C,Rout128 original,2.57759914488147,1.5875852211358854,0.0005503072800765914,0.007023701295479433,4.0,206.0,0.0009840111797713644,8.0,1.0625,0.00018071143520914984,5.144305275054354e-05,4.183578721814986e-05,1.9804160816591945e-05
C,Rout128 original,2.6056807165441227,1.6048853394906009,0.0005500141375853659,0.00701792690700696,4.0,206.0,0.000990431087881005,8.0,1.1875,0.00018265695654300882,5.300513134327298e-05,4.264839085139435e-05,1.9684594871096203e-05
C,Rout128 original,2.6337315979797786,1.622166752718427,0.0005497199561589821,0.00700968428862296,4.0,206.0,0.000993774715045214,4.625,0.0,0.00018410324918022444,5.446264972293501e-05,4.329311005690828e-05,1.9507225952132108e-05
C,Rout128 original,2.6617512647081605,1.6394291410552937,0.0005494240523465037,0.007002143776090952,4.0,206.0,0.0010076779277285869,4.625,0.0,0.00018523681430483496,5.582197655418544e-05,4.37897032491387e-05,1.930907851148987e-05
C,Rout128 original,2.68974252058679,1.6566742351627424,0.0005491256053049457,0.0069953034706138305,4.0,206.0,0.0010134340247741742,4.625,0.0,0.00018611116429037848,5.7089278957320556e-05,4.415665292029014e-05,1.9098128301095604e-05
C,Rout128 original,2.71770816048276,1.6739037601140894,0.000548823707199396,0.006989160922393543,4.0,206.0,0.0010112936618587418,4.625,0.0,0.00018669519898017935,5.8267633144691206e-05,4.441312358815849e-05,1.8863510452859718e-05
C,Rout128 original,2.745650968208332,1.6911194341125377,0.0005485173850520822,0.006983713186161942,4.0,206.0,0.0010016004229792652,4.625,0.0,0.00018695814755268582,5.935737446645278e-05,4.457478690290257e-05,1.8595696509923637e-05
C,Rout128 original,2.773573288226376,1.7083227046013016,0.0005482056325067978,0.00697853042819357,4.0,206.0,0.0009847809801631637,4.625,0.0,0.00018691670294236049,6.035848235735788e-05,4.465190550875267e-05,1.8297268970106127e-05
C,Rout128 original,2.8014672843967294,1.7255087464169294,0.0005478875563169759,0.006970564937121059,4.0,206.0,0.000991425773504842,4.5625,0.0,0.00018662636714322447,6.127241911154617e-05,4.465142773170269e-05,1.797988132662159e-05
C,Rout128 original,2.8293311110971175,1.742676424906741,0.0005475622382137686,0.006963276164270484,4.0,206.0,0.00101052486638117,4.5625,0.0,0.00018614969805426037,6.210312724403571e-05,4.458036971984261e-05,1.7655716754031326e-05
C,Rout128 original,2.8571674692089153,1.7598274064365835,0.000547228787775543,0.006956661660531812,4.0,206.0,0.0010216940928022456,4.5625,0.0,0.00018553623405889253,6.285568373224841e-05,4.444760675186534e-05,1.7332823559258126e-05
C,Rout128 original,2.8849790488095777,1.7769633505846378,0.0005468864353981844,0.006950718579441149,4.0,206.0,0.0010251009617507276,4.5625,0.0,0.00018482277290753828,6.353470469903504e-05,4.426412876758447e-05,1.7015785004966672e-05
C,Rout128 original,2.91276852769406,1.7940859092163275,0.0005465345733753778,0.006945443721256452,4.0,206.0,0.0010210030661361453,4.5625,0.0,0.0001840418496486272,6.414358193643146e-05,4.4042337774420565e-05,1.6708291431506413e-05
C,Rout128 original,2.9405385700673214,1.8111967256637196,0.000546172791900452,0.006940833574940387,4.0,206.0,0.0010097391443934993,4.5625,0.0,0.0001832272358012978,6.468472547407013e-05,4.379475732492668e-05,1.6414775356589218e-05
C,Rout128 original,2.9682862892664845,1.828294022784512,0.0005458009843363285,0.006934112786441192,4.0,206.0,0.0009917244798962066,4.5625,0.0,0.00018241475513090032,6.516030534728652e-05,4.353294839261175e-05,1.614066879507553e-05
C,Rout128 original,2.9960050311859163,1.8453737016230134,0.0005454193556428823,0.006927110010719103,4.0,206.0,0.001005540555434368,4.5,0.0,0.00018164024656803541,6.557333916007821e-05,4.3266403258096575e-05,1.5891861589787784e-05
C,Rout128 original,3.023697377808419,1.862437353885945,0.0005450282603376857,0.006920753219026538,4.0,206.0,0.0010220976075489333,4.5,0.0,0.0001809361990579977,6.592878752812803e-05,4.300167717873916e-05,1.5673764321396535e-05
C,Rout128 original,3.051365906043081,1.8794865679209332,0.0005446283342303833,0.006915039566665596,4.0,206.0,0.0010311521946056363,4.5,0.0,0.00018032745594927281,6.623400547028832e-05,4.274221596835813e-05,1.5490149324922445e-05
C,Rout128 original,3.079013180775113,1.8965229244157955,0.0005442205036286598,0.006909965955217462,4.0,206.0,0.001032871968480997,4.5,0.0,0.0001798252373418995,6.649895055641826e-05,4.248874010232963e-05,1.5341490609560377e-05
C,Rout128 original,3.1066417539356137,1.913547995805988,0.000543805987462309,0.006905529066186057,4.0,206.0,0.0010275024579665193,4.5,0.0,0.00017942302550713694,6.67357906679045e-05,4.224021086406462e-05,1.5223770448313556e-05
C,Rout128 original,3.134253410988211,1.9305628819199996,0.0005433862963729016,0.006900972679546164,4.0,206.0,0.0010153603428686394,4.5,0.0,0.00017910086387794145,6.695799032564468e-05,4.199567291317041e-05,1.512927063106506e-05
C,Rout128 original,3.1618402964367798,1.9475627411608856,0.0005429633340507529,0.0068942478817057345,4.0,206.0,0.0009968340506402067,4.5,0.0,0.00017884206733682255,6.717908354327015e-05,4.175668220026024e-05,1.5050346963224366e-05
C,Rout128 original,3.189401826594729,1.9645472124400578,0.0005425390729275921,0.006888140332910005,4.0,206.0,0.0010159547925240534,4.4375,0.0,0.0001786569918277777,6.74115757302402e-05,4.152906594534144e-05,1.498503715526687e-05
C,Rout128 original,3.216940464041941,1.9815178114731062,0.0005421155207792719,0.006882647441768379,4.0,206.0,0.0010307526948508312,4.4375,0.0,0.00017859828650592958,6.766577628690159e-05,4.1322867286229055e-05,1.4941056691457215e-05
C,Rout128 original,3.2444586605218086,1.9984760469178569,0.0005416946605759051,0.006877766432024442,4.0,206.0,0.0010384151211029844,4.4375,0.0,0.0001787484868352281,6.79484001850375e-05,4.1149286563356075e-05,1.4933848981978768e-05
C,Rout128 original,3.2719588562705733,2.015423419935752,0.0005412783520214247,0.006873494369902477,4.0,206.0,0.0010391009602947398,4.4375,0.0,0.00017917580839727884,6.826094539737334e-05,4.1015368596179376e-05,1.4977566286550947e-05
C,Rout128 original,3.2994434794525502,2.032361423816734,0.0005408682665038906,0.006869828190052707,4.0,206.0,0.0010330389614513027,4.4375,0.0,0.00017988063083923121,6.859856747024302e-05,4.091959635484408e-05,1.507357576813875e-05
C,Rout128 original,3.3269117165747955,2.0492895536078612,0.0005404659187360048,0.006864833101656132,4.0,206.0,0.0010205235239368414,4.4375,0.0,0.00018077196739516488,6.895049750474742e-05,4.085219490455873e-05,1.5204827285856294e-05
C,Rout128 original,3.354356135218909,2.066203224570229,0.0005400727444735626,0.0068589411366305275,4.0,206.0,0.0010033889635370442,4.375,0.0,0.00018170079496149092,6.930302253453535e-05,4.0801445519974026e-05,1.5341853176524303e-05
C,Rout128 original,3.3817784547026,2.0831034913521638,0.0005396899343481891,0.00685363636847263,4.0,206.0,0.0010237863940352804,4.375,0.0,0.00018253734195621647,6.96448917703854e-05,4.0762406771671875e-05,1.5457927969684792e-05
C,Rout128 original,3.409181018030851,2.099991792420239,0.000539318619853613,0.006848916468361139,4.0,206.0,0.0010373006300193068,4.375,0.0,0.00018324025566097269,6.997228333061932e-05,4.074161966178614e-05,1.5542992715895816e-05
C,Rout128 original,3.436566158597705,2.1168695597378786,0.000538959891264397,0.006844778991970478,4.0,206.0,0.0010440104134042645,4.375,0.0,0.00018387062095032728,7.02912626893184e-05,4.075319189478314e-05,1.5606841771631755e-05
C,Rout128 original,3.4639361997783205,2.1337382184765135,0.0005386147335260504,0.006841221400956083,4.0,206.0,0.0010440628923529013,4.375,0.0,0.00018454378080583108,7.061633872282453e-05,4.080830107242963e-05,1.5670184687142076e-05
C,Rout128 original,3.4912934546041248,2.150599186775154,0.0005382838930789154,0.006838241083305766,4.0,206.0,0.0010376685896515032,4.375,0.0,0.00018535660261352334,7.096578808276849e-05,4.0905598923884726e-05,1.5750965889987204e-05
C,Rout128 original,3.5186338087163342,2.1674499206457045,0.0005379677849414263,0.006832986366272284,4.0,206.0,0.001025099903509396,4.375,0.0,0.00018633912158011405,7.135592333506587e-05,4.1029691231199676e-05,1.5855253593367185e-05
C,Rout128 original,3.545952675487613,2.1842875841165075,0.0005376662690344319,0.006827824969238319,4.0,206.0,0.001010384549258918,4.3125,0.0,0.00018745380783306365,7.17968180825807e-05,4.115868193788936e-05,1.597685850350512e-05
C,Rout128 original,3.573252296539926,2.2011135488459805,0.0005373785081561642,0.00682322328586281,4.0,206.0,0.001029601316026351,4.3125,0.0,0.00018862921362597677,7.229048022231984e-05,4.1275046364211516e-05,1.6103183473484257e-05
C,Rout128 original,3.600534905970787,2.217929181036846,0.0005371030853929214,0.006819179403437647,4.0,206.0,0.0010422336227609117,4.3125,0.0,0.00018979779987515587,7.283106302821202e-05,4.137224914871756e-05,1.6222044824491905e-05
C,Rout128 original,3.627802730046433,2.2347358411946203,0.0005368381132751232,0.006815691339291978,4.0,206.0,0.001048352639669238,4.3125,0.0,0.00019091810116573843,7.340673266589072e-05,4.145395014962378e-05,1.6326043482945186e-05
C,Rout128 original,3.655057986965421,2.2515348839258142,0.0005365813587849144,0.006812757058057297,4.0,206.0,0.0010480921762895618,4.3125,0.0,0.00019197723902607565,7.40023001526734e-05,4.15281130180444e-05,1.641366043049279e-05
C,Rout128 original,3.6823024588114963,2.268327394044326,0.0005363303136518249,0.006809946610514335,4.0,206.0,0.001041644481273155,4.3125,0.0,0.00019298062114386783,7.46019875204285e-05,4.160094309468459e-05,1.6487774424476725e-05
C,Rout128 original,3.7095294119579383,2.285109206485666,0.0005360822220343183,0.006804880474817706,4.0,206.0,0.0010292607190664253,4.3125,0.0,0.00019393763480915274,7.51917064593862e-05,4.1674019968029015e-05,1.6552794198111362e-05
C,Rout128 original,3.7367374429584985,2.301879440342653,0.0005358337916957454,0.006800351129120441,4.0,206.0,0.0010155387628797078,4.25,0.0,0.00019485179114622073,7.576112638453792e-05,4.174506297973714e-05,1.6611937358975738e-05
C,Rout128 original,3.763928695536289,2.318639399906008,0.0005355809579907161,0.006796357190794461,4.0,206.0,0.0010338943680359921,4.25,0.0,0.0001957183091891767,7.630470536577032e-05,4.181051058143738e-05,1.666587821886017e-05
C,Rout128 original,3.791105307740946,2.3353903847566015,0.0005353185556261382,0.006792897221945922,4.0,206.0,0.001045931300542077,4.25,0.0,0.00019652949504106562,7.682233155035614e-05,4.186797545923206e-05,1.671321872729113e-05
C,Rout128 original,3.8182694117652805,2.352133689577489,0.0005350396894572738,0.0067899697444091965,4.0,206.0,0.0010517117041196316,4.25,0.0,0.00019728325496930026,7.731983123384758e-05,4.191750232610406e-05,1.6751982869658338e-05
C,Rout128 original,3.8454231338200553,2.368870603997442,0.0005347343931284541,0.0067875732539995634,4.0,206.0,0.001051355544680646,4.25,0.0,0.00019798770235348378,7.780829440971371e-05,4.1961266584875824e-05,1.6780861485134262e-05
C,Rout128 original,3.8725667889602886,2.385601299842582,0.0005343868293849428,0.006784409422529352,4.0,206.0,0.001045037427165515,4.25,0.0,0.00019865792258003088,7.83007638583955e-05,4.200217460107894e-05,1.6799518742535627e-05
C,Rout128 original,3.8996930145110715,2.4023212150635778,0.0005339701656390129,0.006779909038253416,4.0,206.0,0.0010329877065828664,4.25,0.0,0.0001993065253082899,7.880607856831435e-05,4.2042280033406066e-05,1.680817529119091e-05
C,Rout128 original,3.926802527109663,2.4190307659477304,0.0005334381254537513,0.006775923974353106,4.0,206.0,0.0010192455679852756,4.1875,0.0,0.00019993511423722855,7.932323660793427e-05,4.208211637121737e-05,1.680708102544289e-05
C,Rout128 original,3.953897385726016,2.435731194513954,0.000532714207539005,0.006772453301198604,4.0,206.0,0.0010369779283623134,4.1875,0.0,0.00020053263783268073,7.984045341469213e-05,4.212132570066281e-05,1.6796227922357453e-05
C,Rout128 original,3.980979645523678,2.45242373869091,0.0005316808563395257,0.006769496055633848,4.0,206.0,0.0010486263014722955,4.1875,0.0,0.00020108281546553732,8.034155658716958e-05,4.215987383614949e-05,1.6775343196885347e-05
C,Rout128 original,4.008051357757682,2.4691096321561017,0.0005301741278290645,0.006767051253698926,4.0,206.0,0.0010542432770469898,4.1875,0.0,0.00020157438951513986,8.081525378972691e-05,4.219854415106551e-05,1.674403997963828e-05
C,Rout128 original,4.035114569721791,2.4857901042008477,0.0005279922848272557,0.006765117902736188,4.0,206.0,0.0010539353889142855,4.1875,0.0,0.00020200510319863773,8.12588004507029e-05,4.223816384194531e-05,1.6702102899501122e-05
C,Rout128 original,4.06216707989443,2.502463763350511,0.0005249284150121859,0.006761507571193943,4.0,206.0,0.001047861170304367,4.1875,0.0,0.00020237620507388684,8.167211141998159e-05,4.227850521379955e-05,1.6649866316849423e-05
C,Rout128 original,4.089202925214518,2.5191268977884365,0.0005208331520427192,0.006757495736852584,4.0,206.0,0.0010362316523975263,4.1875,0.0,0.00020268464862461047,8.204888595734537e-05,4.231829666195996e-05,1.6588472244040603e-05
C,Rout128 original,4.116223965773773,2.5357806153735023,0.0005157018719808161,0.0067539808719085685,4.0,206.0,0.0010218498120741146,4.125,0.0,0.00020292368686848958,8.2376492877503e-05,4.235638075309275e-05,1.651973492073082e-05
C,Rout128 original,4.143232188200623,2.5524260996665507,0.0005097729181660253,0.006750962473638685,4.0,206.0,0.0010391238459582447,4.125,0.0,0.00020309454428468532,8.264882317966212e-05,4.2392361391671644e-05,1.644569243913688e-05
C,Rout128 original,4.170229577062167,2.5690645305463478,0.000503603690214432,0.0067484400205646295,4.0,206.0,0.0010505234220535137,4.125,0.0,0.0002032199655620607,8.288276643940874e-05,4.242559713425736e-05,1.6368135358171635e-05
C,Rout128 original,4.197218114817057,2.58569708404716,0.000498091930708803,0.006746412983550575,4.0,206.0,0.001056092513466213,4.125,0.0,0.0002033449565923961,8.312086708690239e-05,4.2453757761172625e-05,1.6288492095213032e-05
C,Rout128 original,4.224199691403722,2.6023248764949973,0.0004944250349124812,0.006744790428621994,4.0,206.0,0.001055925743053164,4.125,0.0,0.00020351876632238359,8.341145649350854e-05,4.247348107446023e-05,1.62081121813381e-05
C,Rout128 original,4.251168533262594,2.6189442988513387,0.000493966658846205,0.006740722678619153,4.0,206.0,0.0010501678388444321,4.125,0.0,0.00020376775261624942,8.377683198906504e-05,4.2483496035634754e-05,1.6128636714800166e-05
C,Rout128 original,4.278122307887913,2.6355538601519855,0.0004980993485624249,0.006737136424105601,4.0,206.0,0.0010390122737478887,4.125,0.0,0.0002040789754912079,8.419389321037761e-05,4.24872037002327e-05,1.605203500786656e-05
C,Rout128 original,4.305062941015697,2.6521546905853635,0.0005080280530362465,0.006734031563734306,4.0,206.0,0.00102368161052505,4.0625,0.0,0.00020440853351685602,8.460465113697483e-05,4.24913154105919e-05,1.598037354419164e-05
C,Rout128 original,4.3319923579271356,2.668747916748391,0.0005244792663599592,0.00673140797770424,4.0,206.0,0.001040619827257081,4.0625,0.0,0.0002047107538261631,8.495124368540734e-05,4.250110406471525e-05,1.5915549553826456e-05
C,Rout128 original,4.358912483400808,2.6853346613638025,0.0005472248719847643,0.006729265538119282,4.0,206.0,0.0010518742639259962,4.0625,0.0,0.00020496917804497953,8.521127054469176e-05,4.251662056623766e-05,1.5859160814434806e-05
C,Rout128 original,4.385825241705239,2.7019160429921714,0.0005744853831299225,0.006727604118907017,4.0,206.0,0.001057480741504873,4.0625,0.0,0.00020520973710356051,8.541019050152437e-05,4.2533496562318886e-05,1.5812512580522935e-05
C,Rout128 original,4.412731055663859,2.7184922510472007,0.0006025138810367669,0.006725301768754432,4.0,206.0,0.001227229910373197,0.0,0.0,0.00020548926002629655,8.560541796909256e-05,4.254729074874691e-05,1.5776642509613072e-05
C,Rout128 original,4.439622919885824,2.7350588946905567,0.0006258503742773253,0.0067216231078351275,4.0,206.0,0.00158247550582373,0.0,0.0,0.00020586680610366187,8.585414818151484e-05,4.255707477787841e-05,1.575230899765439e-05
C,Rout128 original,4.466501239289498,2.7516161443756406,0.0006386188981574443,0.006718412405901223,4.0,206.0,0.001767469177586163,0.0,0.0,0.00020637357196463823,8.618337037204781e-05,4.2565314978252156e-05,1.5739956389300596e-05
C,Rout128 original,4.493367886272657,2.7681650697159417,0.0006365601082729026,0.006715669885930135,4.0,206.0,0.0017347148795299897,0.0,-0.25,0.00020699744126266174,8.657712124737865e-05,4.257507221000426e-05,1.5739744780716523e-05
C,Rout128 original,4.520224734098947,2.784706735578719,0.0006189153166633293,0.00671339576168787,4.0,206.0,0.001628061923724603,0.0,-0.625,0.00020769250597866908,8.698814900852956e-05,4.2587722069162726e-05,1.575158688599214e-05
C,Rout128 original,4.5470736568847965,2.801242201764998,0.000589051861907382,0.0067115902471861005,4.0,206.0,0.0015278155489068287,0.0,0.875,0.00020840956687086243,8.736832607187773e-05,4.260293927644332e-05,1.5775176974708526e-05
C,Rout128 original,4.573916529623196,2.8177725227325188,0.0005533255743396547,0.0067102535657518735,4.0,206.0,0.0014330202649840864,0.0,1.0625,0.00020912803882882058,8.769901821894659e-05,4.262013173584796e-05,1.5810018701957557e-05
C,Rout128 original,4.600750834978711,2.8342960422941146,0.0005187520954095244,0.006707191966270516,4.0,206.0,0.001346543092881459,0.0,-1.1875,0.00020986651485871416,8.8000461281313e-05,4.263955203548676e-05,1.585545277485529e-05
C,Rout128 original,4.627571133597653,2.850809299984071,0.0004907854329224193,0.006703861288849995,4.0,206.0,0.0012806110045569708,5.25,0.0,0.00021066539279292825,8.831415344371941e-05,4.266238050857336e-05,1.5910688953460276e-05
