cycle,time_hex,rk_stage,tree_checksum,gamma0,gamma1,beta_stage,dt,dt_hex,candidate_min,min_gid,min_i,min_j,min_rho,min_z,nonpositive,nonfinite
3107,0x1.3939672171622p+3,1,cf359244e1483352,0,1,1.1937439059747379,0.0009593781882821017,0x1.f6fd8f8b9b53dp-11,0.35865596596849275,21,11,35,2.234375,-0.015625,0,0
3107,0x1.3939672171622p+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0009593781882821017,0x1.f6fd8f8b9b53dp-11,0.3586602106699448,21,11,35,2.234375,-0.015625,0,0
3107,0x1.3939672171622p+3,3,cf359244e1483352,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0009593781882821017,0x1.f6fd8f8b9b53dp-11,0.3586570498590288,21,11,35,2.234375,-0.015625,0,0
3107,0x1.3939672171622p+3,4,cf359244e1483352,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0009593781882821017,0x1.f6fd8f8b9b53dp-11,0.35865705363945233,21,11,35,2.234375,-0.015625,0,0
3108,0x1.39414317af909p+3,1,cf359244e1483352,0,1,1.1937439059747379,0.00095928322238302802,0x1.f6f0d08ab97cap-11,0.35865043372330191,21,11,35,2.234375,-0.015625,0,0
3108,0x1.39414317af909p+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.00095928322238302802,0x1.f6f0d08ab97cap-11,0.35865466354940151,21,11,35,2.234375,-0.015625,0,0
3108,0x1.39414317af909p+3,3,cf359244e1483352,-3.8438336996600251,2.121209265338722,1.131678018054042,0.00095928322238302802,0x1.f6f0d08ab97cap-11,0.35865151384016303,21,11,35,2.234375,-0.015625,0,0
3108,0x1.39414317af909p+3,4,cf359244e1483352,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.00095928322238302802,0x1.f6f0d08ab97cap-11,0.35865151762559278,21,11,35,2.234375,-0.015625,0,0
3109,0x1.39491edaf1bb7p+3,1,cf359244e1483352,0,1,1.1937439059747379,0.00095918700353442527,0x1.f6e3e67cc8215p-11,0.35864492104359158,21,11,35,2.234375,-0.015625,0,0
3109,0x1.39491edaf1bb7p+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.00095918700353442527,0x1.f6e3e67cc8215p-11,0.35864913597112519,21,11,35,2.234375,-0.015625,0,0
3109,0x1.39491edaf1bb7p+3,3,cf359244e1483352,-3.8438336996600251,2.121209265338722,1.131678018054042,0.00095918700353442527,0x1.f6e3e67cc8215p-11,0.35864599738086161,21,11,35,2.234375,-0.015625,0,0
3109,0x1.39491edaf1bb7p+3,4,cf359244e1483352,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.00095918700353442527,0x1.f6e3e67cc8215p-11,0.35864600117128509,21,11,35,2.234375,-0.015625,0,0
3110,0x1.3950fa6a8bae9p+3,1,cf359244e1483352,0,1,1.1937439059747379,0.00095908973089665851,0x1.f6d6d8399c87cp-11,0.35863942795827003,21,11,35,2.234375,-0.015625,0,0
3110,0x1.3950fa6a8bae9p+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.00095908973089665851,0x1.f6d6d8399c87cp-11,0.35864362796498395,21,11,35,2.234375,-0.015625,0,0
