# mode	tau_M	R_G_M	h_M	measure	maximum	radius_M	radius_over_h
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	4.16666666666666644e-02	reference-Ricci	1.83557890033922266e+00	3.60843918243516082e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	4.16666666666666644e-02	reference-Riemann	6.14901777849258480e-01	3.60843918243516082e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	4.16666666666666644e-02	source-q	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	4.16666666666666644e-02	source-delta	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	4.16666666666666644e-02	source-curvature	3.67115780067844533e+00	3.60843918243516082e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	4.16666666666666644e-02	source-qq	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	4.16666666666666644e-02	source-delta-product	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	4.16666666666666644e-02	source-damping	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	4.16666666666666644e-02	source-frame-correction	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	4.16666666666666644e-02	source-total	3.67115780067844533e+00	3.60843918243516082e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	3.12500000000000000e-02	qdot-W-logrho	8.45839703028460121e-01	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	3.12500000000000000e-02	qdot2-W2-logrho2	7.15444803219273506e-01	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	3.12500000000000000e-02	dt-frame	3.25821314364726639e-02	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	3.12500000000000000e-02	dtt-frame	1.25910097623856410e-02	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	3.12500000000000000e-02	spin	8.45839703028459899e-01	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	3.12500000000000000e-02	spin-derivative	2.58130545530899036e-01	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	3.12500000000000000e-02	reference-Ricci	2.15996559772796148e+00	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	3.12500000000000000e-02	reference-Riemann	7.22260397254343878e-01	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	3.12500000000000000e-02	source-q	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	3.12500000000000000e-02	source-delta	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	3.12500000000000000e-02	source-curvature	4.31993119545592297e+00	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	3.12500000000000000e-02	source-qq	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	3.12500000000000000e-02	source-delta-product	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	3.12500000000000000e-02	source-damping	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	3.12500000000000000e-02	source-frame-correction	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	3.12500000000000000e-02	source-total	4.31993119545592297e+00	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	2.08333333333333322e-02	qdot-W-logrho	9.40948902063385439e-01	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	2.08333333333333322e-02	qdot2-W2-logrho2	8.85384836294290434e-01	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	2.08333333333333322e-02	dt-frame	2.19489174986235817e-02	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	2.08333333333333322e-02	dtt-frame	1.06018281746635464e-02	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	2.08333333333333322e-02	spin	9.40948902063385550e-01	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	2.08333333333333322e-02	spin-derivative	1.83260903434654843e-01	7.43898794639880068e-02	3.57071421427142432e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	2.08333333333333322e-02	reference-Ricci	2.66520955676214433e+00	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	2.08333333333333322e-02	reference-Riemann	8.89912360233926836e-01	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	2.08333333333333322e-02	source-q	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	2.08333333333333322e-02	source-delta	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	2.08333333333333322e-02	source-curvature	5.33041911352428865e+00	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	2.08333333333333322e-02	source-qq	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	2.08333333333333322e-02	source-delta-product	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	2.08333333333333322e-02	source-damping	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	2.08333333333333322e-02	source-frame-correction	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	2.08333333333333322e-02	source-total	5.33041911352428865e+00	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	qdot-W-logrho	1.00840480336275373e+00	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	qdot2-W2-logrho2	1.01688024744507399e+00	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	dt-frame	1.61947943767835750e-02	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	dtt-frame	8.92560958385771319e-03	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	spin	1.00840480336275373e+00	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	spin-derivative	1.81752368575345907e-01	5.57924095979910190e-02	3.57071421427142521e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	reference-Ricci	3.05742222307725253e+00	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	reference-Riemann	1.02027098781608938e+00	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	source-q	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	source-delta	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	source-curvature	6.11484444615450506e+00	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	source-qq	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	source-delta-product	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	source-damping	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	source-frame-correction	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	source-total	6.11484444615450506e+00	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	qdot-W-logrho	1.17089393607723991e+00	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	qdot2-W2-logrho2	1.37099260954245139e+00	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	dt-frame	7.38250853108282905e-03	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	dtt-frame	5.27431440686293006e-03	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	spin	1.17089393607723991e+00	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	spin-derivative	1.67972533734668306e-01	2.78962047989955095e-02	3.57071421427142521e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	reference-Ricci	4.11636309972755932e+00	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	reference-Riemann	1.37268524509255374e+00	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	source-q	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	source-delta	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	source-curvature	8.23272619945511863e+00	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	source-qq	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	source-delta-product	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	source-damping	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	source-frame-correction	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	8.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	source-total	8.23272619945511863e+00	6.76582346706592654e-03	8.66025403784438597e-01
static	8.00000000000000000e+00	2.00000000000000000e+00	6.25000000000000000e-02	qdot-W-logrho	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	6.25000000000000000e-02	qdot2-W2-logrho2	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	6.25000000000000000e-02	dt-frame	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	6.25000000000000000e-02	dtt-frame	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	6.25000000000000000e-02	spin	7.31693488833408234e-01	2.23169638391964076e-01	3.57071421427142521e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	6.25000000000000000e-02	spin-derivative	5.50082974651274093e-01	3.78886114155691900e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	6.25000000000000000e-02	reference-Ricci	2.41342445694364360e-01	3.10933574095818732e-01	4.97493718553309971e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	6.25000000000000000e-02	reference-Riemann	1.61707411690821368e-01	2.23169638391964076e-01	3.57071421427142521e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	6.25000000000000000e-02	source-q	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	6.25000000000000000e-02	source-delta	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	6.25000000000000000e-02	source-curvature	4.82684891388728721e-01	3.10933574095818732e-01	4.97493718553309971e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	6.25000000000000000e-02	source-qq	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	6.25000000000000000e-02	source-delta-product	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	6.25000000000000000e-02	source-damping	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	6.25000000000000000e-02	source-frame-correction	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	6.25000000000000000e-02	source-total	4.82684891388728721e-01	3.10933574095818732e-01	4.97493718553309971e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	4.16666666666666644e-02	qdot-W-logrho	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	4.16666666666666644e-02	qdot2-W2-logrho2	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	4.16666666666666644e-02	dt-frame	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	4.16666666666666644e-02	dtt-frame	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	4.16666666666666644e-02	spin	5.85039511533339662e-01	1.48779758927976014e-01	3.57071421427142432e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	4.16666666666666644e-02	spin-derivative	3.54963719707148795e-01	2.52590742770461230e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	4.16666666666666644e-02	reference-Ricci	1.62055687523715242e-01	2.07289049397212460e-01	4.97493718553309971e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	4.16666666666666644e-02	reference-Riemann	1.07323812555696452e-01	1.48779758927976014e-01	3.57071421427142432e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	4.16666666666666644e-02	source-q	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	4.16666666666666644e-02	source-delta	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	4.16666666666666644e-02	source-curvature	3.24111375047430483e-01	2.07289049397212460e-01	4.97493718553309971e+00
static	8.00000000000000000e+00	2.00000000000000000e+00	4.16666666666666644e-02	source-qq	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
