axisTau,field,n128,n256,n512,E_128_256,E_256_512,Q,p
0.6120624634377331,C-norm2,0.01754709862808347,7.53866736849009e-05,1.3731997999817701e-05,0.01747171195439857,6.16546756850832e-05,283.38016152480867,8.146594953423817
0.6159119128933164,C-norm2,0.017395681462420508,7.547192118459808e-05,1.3870437669258326e-05,0.01732020954123591,6.160148351533975e-05,281.1654614928697,8.13527557368264
0.6197613623488996,C-norm2,0.017244264296757544,7.555716868429526e-05,1.4009163657214715e-05,0.017168707128073248,6.154800502708055e-05,278.9482310680773,8.123853592433687
0.6236108118044827,C-norm2,0.017092847131094584,7.564241618399244e-05,1.4149684535259668e-05,0.017017204714910594,6.149273164873277e-05,276.73522152371777,8.112362464672314
0.627460261260066,C-norm2,0.016941429965431617,7.587325028612273e-05,1.4290436896633187e-05,0.016865556715145495,6.158281338948955e-05,273.86791520024923,8.097336447812046
0.6313097107156492,C-norm2,0.016790012799768658,7.616179304438661e-05,1.4433009309600392e-05,0.016713851006724272,6.172878373478622e-05,270.7626814507518,8.080885099307904
0.6351591601712324,C-norm2,0.016638595634105694,7.645033580265049e-05,1.4575774007536509e-05,0.016562145298303042,6.187456179511398e-05,267.6729308103302,8.064327439473313
0.6390086096268157,C-norm2,0.016489150734780432,7.673887856091438e-05,1.4720413823164034e-05,0.016412411856219517,6.201846473775035e-05,264.6375063558992,8.047873735136696
0.6428580590823989,C-norm2,0.016351655890478035,7.717786103798693e-05,1.4865222990661973e-05,0.016274478029440046,6.231263804732496e-05,261.1745953859307,8.028870761646765
0.6467075085379821,C-norm2,0.01621416104617564,7.766920019497138e-05,1.5011992504839662e-05,0.01613649184598067,6.265720769013171e-05,257.536083091716,8.008630770616179
