prescription,time,dt,C-norm2,H-norm2,M-norm2,Z-norm2,max_abs_K,maxAbsKret,cycle,axisLapse,axisTau,axisKret,muMin,muMax
local_chi_gradient_norm,1.7718749999999914e+00,9.3749999999999997e-03,1.4068463548261340e-01,8.0199837807582164e-02,2.9829615257365875e-02,7.0578329919299488e-03,2.9098067024908458e-01,1.1019253773706572e+01,2.1600000000000000e+02,6.1593113207369132e-01,1.0912928440625860e+00,5.5874538826937610e-04,2.7983268901362734e-04,1.0927382228915777e-01
local_chi_gradient_norm,1.8093749999999911e+00,9.3749999999999997e-03,1.4763875449500846e-01,8.8183647921298472e-02,2.8742350069588470e-02,7.0568835598214304e-03,3.0586023383881822e-01,1.0710951809188513e+01,2.2000000000000000e+02,6.1593539565390087e-01,1.1143903406251290e+00,5.5767582916106185e-04,2.8176553667120282e-04,1.0832916238551020e-01
local_chi_gradient_norm,1.8468749999999907e+00,9.3749999999999997e-03,1.5254329172131806e-01,9.3095633400965189e-02,2.8668102508304365e-02,7.0498603540249376e-03,3.1979973524332711e-01,1.0431136354998566e+01,2.2400000000000000e+02,6.1593994956065601e-01,1.1374880024817948e+00,5.5675531193523364e-04,2.8072256396955309e-04,1.0718491300140730e-01
local_chi_gradient_norm,1.8843749999999904e+00,9.3749999999999997e-03,1.5433279570049996e-01,9.3839050932873674e-02,2.9638678389676501e-02,7.0364258995938532e-03,3.3306452860820257e-01,1.0288379622093357e+01,2.2800000000000000e+02,6.1594480178927791e-01,1.1605858406903595e+00,5.5657127165910500e-04,2.7688852702517934e-04,1.0641751928082685e-01
local_chi_gradient_norm,1.9218749999999900e+00,9.3749999999999997e-03,1.5407126438492275e-01,9.1894382198184660e-02,3.1131830580320357e-02,7.0455329259783862e-03,3.4590442956155615e-01,1.0184690521835940e+01,2.3200000000000000e+02,6.1594995375799622e-01,1.1836838664816041e+00,5.5693179442805089e-04,2.6838034290149493e-04,1.0570605960370247e-01
local_chi_gradient_norm,1.9593749999999897e+00,9.3749999999999997e-03,1.5425495445632492e-01,9.0452225585925694e-02,3.2371127174969698e-02,7.1011584685670513e-03,3.5852172025426260e-01,9.9897636133471295e+00,2.3600000000000000e+02,6.1595540243395219e-01,1.2067820910473421e+00,5.5717291581485178e-04,2.5797550748654657e-04,1.0426675052846329e-01
local_chi_gradient_norm,1.9968749999999893e+00,9.3749999999999997e-03,1.5741771251504466e-01,9.2562696099406622e-02,3.2783252983535759e-02,7.2194064434206928e-03,3.7104987306957365e-01,9.7893860695454737e+00,2.4000000000000000e+02,6.1596114380389344e-01,1.2298805254360423e+00,5.5641415766366736e-04,2.5144575380752176e-04,1.0319153558209851e-01
local_chi_gradient_norm,2.0343749999999892e+00,9.3749999999999997e-03,1.6479050258413117e-01,9.9425832466177547e-02,3.2336441283803787e-02,7.4144536793306296e-03,3.8354472383364679e-01,9.5987260197248947e+00,2.4400000000000000e+02,6.1596717666754874e-01,1.2529791805878285e+00,5.5476303966991525e-04,2.5160759022582670e-04,1.0208384110611125e-01
local_chi_gradient_norm,2.0718749999999888e+00,9.3749999999999997e-03,1.7568998714884212e-01,1.0987860299857462e-01,3.1549962405662747e-02,7.6714029963323854e-03,3.9598722221599236e-01,9.3918932685045284e+00,2.4800000000000000e+02,6.1597350572667253e-01,1.2760780675012824e+00,5.5385794064198557e-04,2.6246862097963926e-04,1.0066285862855487e-01
local_chi_gradient_norm,2.1093749999999885e+00,9.3749999999999997e-03,1.8817374371593926e-01,1.2131913576317646e-01,3.1181655090356655e-02,7.9582764939474873e-03,4.0829552482900405e-01,9.2108165709824057e+00,2.5200000000000000e+02,6.1598014314605409e-01,1.2991771974895197e+00,5.5479626281742449e-04,2.7369263181061394e-04,9.9253285239304587e-02
local_chi_gradient_norm,2.1468749999999881e+00,9.3749999999999997e-03,2.0043811153375940e-01,1.3139835020538895e-01,3.1789201212431700e-02,8.2645718428562848e-03,4.2034340412755894e-01,9.0682905949567765e+00,2.5600000000000000e+02,6.1598710797191059e-01,1.3222765824561333e+00,5.5635035887765085e-04,2.7059451624112415e-04,9.7853303897195265e-02
local_chi_gradient_norm,2.1843749999999877e+00,9.3749999999999997e-03,2.1628337709793602e-01,1.4216558596436060e-01,3.3893936953798109e-02,8.9023993525480880e-03,4.3198186548817158e-01,8.8958738160850785e+00,2.6000000000000000e+02,6.1599442306390073e-01,1.3453762351030794e+00,5.5630139434442152e-04,2.5072653346464653e-04,9.6266655523270087e-02
local_chi_gradient_norm,2.2218749999999874e+00,9.3749999999999997e-03,2.2409715058293372e-01,1.4824497769570549e-01,3.6320827587420210e-02,8.6332190977113712e-03,4.4306113625766896e-01,8.6873383058738352e+00,2.6400000000000000e+02,6.1600210979256975e-01,1.3684761689796123e+00,5.5403378167416940e-04,2.6218209842865202e-04,9.4685579019663499e-02
local_chi_gradient_norm,2.2593749999999870e+00,9.3749999999999997e-03,2.3166121447562676e-01,1.5467269216464002e-01,3.8147481944797862e-02,8.4376716437471275e-03,4.5345042275380393e-01,8.4414210433754402e+00,2.6800000000000000e+02,6.1601018168339827e-01,1.3915763983077567e+00,5.5137306467324795e-04,2.5428493683228527e-04,9.3083568801863414e-02
local_chi_gradient_norm,2.2968749999999867e+00,9.3749999999999997e-03,2.4361774218740398e-01,1.6671296594203075e-01,3.8074811493959082e-02,8.4482670884531343e-03,4.6305357577748313e-01,8.1607003039758599e+00,2.7200000000000000e+02,6.1601863895686215e-01,1.4146769375800075e+00,5.5099043512369956e-04,2.5393543671504558e-04,9.2320462820129040e-02
local_chi_gradient_norm,2.3343749999999863e+00,9.3749999999999997e-03,2.6010889304907919e-01,1.8397300205936482e-01,3.6957387540203987e-02,8.5318305927109209e-03,4.7181985572787527e-01,7.8500966245240580e+00,2.7600000000000000e+02,6.1602746588337887e-01,1.4377778010004496e+00,5.5349230842578626e-04,2.5294720444668078e-04,9.1873808920721861e-02
local_chi_gradient_norm,2.3718749999999860e+00,9.3749999999999997e-03,2.7959837864764747e-01,2.0396930837735189e-01,3.5911648123301429e-02,8.6387108409135532e-03,4.7974953593396774e-01,7.5159089449395360e+00,2.8000000000000000e+02,6.1603663187996704e-01,1.4608790018962041e+00,5.5587054203871348e-04,2.5239954243392031e-04,9.0224443169551194e-02
local_chi_gradient_norm,2.4093749999999856e+00,9.3749999999999997e-03,3.0130998612729887e-01,2.2552392777404115e-01,3.5232646967115547e-02,8.8122069758467449e-03,4.8689431303102393e-01,7.1653001244239904e+00,2.8400000000000000e+02,6.1604609587581982e-01,1.4839805522345018e+00,5.5440391464906306e-04,2.5443781944490168e-04,8.8420433685355015e-02
local_chi_gradient_norm,2.4468749999999853e+00,9.3749999999999997e-03,3.2394926951023162e-01,2.4758089037906020e-01,3.5014697879650336e-02,8.9742168966382083e-03,4.9335279205923627e-01,6.8058790080666265e+00,2.8800000000000000e+02,6.1605581248723207e-01,1.5070824623424579e+00,5.4966380865402171e-04,2.6112482740231355e-04,8.6814748686646334e-02
local_chi_gradient_norm,2.4843749999999849e+00,9.3749999999999997e-03,3.4702225495890909e-01,2.6941269088395892e-01,3.5503120661027787e-02,9.1263932813877551e-03,4.9926134511737802e-01,6.4547429072308198e+00,2.9200000000000000e+02,6.1606573822504429e-01,1.5301847408641744e+00,5.4635743469045954e-04,2.7305368942919775e-04,8.5358117307313908e-02
local_chi_gradient_norm,2.5218749999999845e+00,9.3749999999999997e-03,3.7020681809132783e-01,2.9111833807962056e-01,3.6659741879127176e-02,9.1811483282845854e-03,5.0478064092800545e-01,6.2025414482583958e+00,2.9600000000000000e+02,6.1607583609783911e-01,1.5532873949249566e+00,5.4805296722946226e-04,2.8855495599508616e-04,8.3875676154813575e-02
local_chi_gradient_norm,2.5593749999999842e+00,9.3749999999999997e-03,3.9506347073351555e-01,3.1441671790998837e-01,3.7992713968349030e-02,9.2153852770497213e-03,5.1007896527209851e-01,5.9536327937742151e+00,3.0000000000000000e+02,6.1608607719560993e-01,1.5763904304154408e+00,5.5320806110540743e-04,3.0670252778532717e-04,8.2343838669095323e-02
local_chi_gradient_norm,2.5968749999999838e+00,9.3749999999999997e-03,4.2404395873406120e-01,3.4242692438650857e-01,3.8847579910499232e-02,9.2123628348324913e-03,5.1531441790856780e-01,5.7065661707547122e+00,3.0400000000000000e+02,6.1609643809069226e-01,1.5994938522593554e+00,5.5592718069011685e-04,2.1028892435252965e-04,8.0914167236537965e-02
local_chi_gradient_norm,2.6343749999999835e+00,9.3749999999999997e-03,4.5860146124857626e-01,3.7664530174739341e-01,3.8806097780733427e-02,9.2673047879353182e-03,5.2061795973927827e-01,5.4859366553701738e+00,3.0800000000000000e+02,6.1610689372417626e-01,1.6225976644980509e+00,5.5224898805120561e-04,3.5992358713391137e-04,7.9438778785600003e-02
local_chi_gradient_norm,2.6718749999999831e+00,9.3749999999999997e-03,4.9819664207036962e-01,4.1653544532178244e-01,3.7939989700560083e-02,9.3708213331336037e-03,5.2607869932165086e-01,5.2660173125718730e+00,3.1200000000000000e+02,6.1611740713330743e-01,1.6457018700421500e+00,5.4557465038350070e-04,3.9755202931298039e-04,7.8277303251898800e-02
local_chi_gradient_norm,2.7093749999999828e+00,9.3749999999999997e-03,5.4237568396899227e-01,4.6100160950371399e-01,3.6733010369224377e-02,9.5638963694785386e-03,5.3173300578708382e-01,5.0527572169136752e+00,3.1600000000000000e+02,6.1612791914865128e-01,1.6688064700264840e+00,5.4279319947691889e-04,4.3882331451433214e-04,7.7316182374543199e-02
local_chi_gradient_norm,2.7468749999999824e+00,9.3749999999999997e-03,5.9020106657594196e-01,5.0863177751103072e-01,3.5773511948771958e-02,9.8171797107181828e-03,5.3755925442746588e-01,4.8557949399301847e+00,3.2000000000000000e+02,6.1613834171846693e-01,1.6919114628369516e+00,5.4657443703571304e-04,4.8055654448486311e-04,7.5680795941860238e-02
local_chi_gradient_norm,2.7843749999999821e+00,9.3749999999999997e-03,6.7171137276151605e-01,5.9171419740620324e-01,3.3988350970492118e-02,9.8540497106383278e-03,5.4348039179201479e-01,4.6377221320107092e+00,3.2400000000000000e+02,6.1616094660095344e-01,1.7150169592200266e+00,5.5351391874431570e-04,1.0489304321157375e-03,7.4695622954534080e-02
local_chi_gradient_norm,2.8218749999999817e+00,9.3749999999999997e-03,7.1665039699501287e-01,6.3374441943101678e-01,3.5585576143396455e-02,1.0146732800493503e-02,5.4937384566307423e-01,4.3983061840700453e+00,3.2800000000000000e+02,6.1617075027242896e-01,1.7381231797575014e+00,5.5991259464727692e-04,1.1373610559452002e-03,7.3419293835139759e-02
local_chi_gradient_norm,2.8593749999999813e+00,9.3749999999999997e-03,7.6251571219175729e-01,6.7505585901431231e-01,3.8964605853726075e-02,1.0390154891711093e-02,5.5508969180999146e-01,4.1901506847615018e+00,3.3200000000000000e+02,6.1618007352634163e-01,1.7612297593012529e+00,5.9355557497040858e-04,8.0354945829054785e-04,7.1988960295306131e-02
local_chi_gradient_norm,2.8968749999999810e+00,9.3749999999999997e-03,8.2014744864334377e-01,7.2799851071702326e-01,4.2660705578466920e-02,1.0563768531323188e-02,5.6047357702455625e-01,3.9831071553526938e+00,3.3600000000000000e+02,6.1618878320122672e-01,1.7843366773660225e+00,6.8049528218185442e-04,1.2860557171654114e-03,7.0710361493603643e-02
local_chi_gradient_norm,2.9343749999999806e+00,9.3749999999999997e-03,8.8950194819130401e-01,7.9379779217452984e-01,4.5582868445695320e-02,1.0622396873501746e-02,5.6538846159861722e-01,3.7779637201263832e+00,3.4000000000000000e+02,6.1619673711673872e-01,1.8074439083024239e+00,8.0801104222506391e-04,1.4000086473755569e-03,6.9456132587630989e-02
local_chi_gradient_norm,2.9718749999999803e+00,9.3749999999999997e-03,9.6605583552593621e-01,8.6748616127320965e-01,4.7816918642787566e-02,1.0660349514753760e-02,5.6973301564291867e-01,3.6432204778457429e+00,3.4400000000000000e+02,6.1620378452800828e-01,1.8305514209675158e+00,9.1465515238810474e-04,7.1973301292244422e-04,6.8205927928495808e-02
local_chi_gradient_norm,3.0093749999999799e+00,9.3749999999999997e-03,1.0470650832737705e+00,9.4558250401417121e-01,4.9717750951239502e-02,1.0780493417586579e-02,5.7345412245070149e-01,3.5049569274309409e+00,3.4800000000000000e+02,6.1620976650463466e-01,1.8536591784109291e+00,9.2706740956663566e-04,1.5527315076986753e-03,6.6926753148977572e-02
local_chi_gradient_norm,3.0468749999999796e+00,9.3749999999999997e-03,1.1325346006444303e+00,1.0279405347738568e+00,5.1172429873109361e-02,1.1056078335691950e-02,5.7655275818498786e-01,3.3517794366903448e+00,3.5200000000000000e+02,6.1621451624168333e-01,1.8767671375739632e+00,8.1754878444901397e-04,1.4476006165983514e-03,6.5798444669456072e-02
local_chi_gradient_norm,3.0843749999999792e+00,9.3749999999999997e-03,1.2247537307918512e+00,1.1170100368069016e+00,5.2012982098708097e-02,1.1490993286478365e-02,5.7908317614351124e-01,3.1859700786894836e+00,3.5600000000000000e+02,6.1621785927613038e-01,1.8998752489986845e+00,6.3267321757463175e-04,8.1749563227510641e-04,6.4635785119616429e-02
local_chi_gradient_norm,3.1218749999999789e+00,9.3749999999999997e-03,1.2347540195021256e+00,1.1626271585346144e+00,2.4110780552191863e-02,9.7462185314418533e-03,5.6268275239603138e-01,2.8584852578531743e+00,3.6000000000000000e+02,6.1621961353446486e-01,1.9229834565425650e+00,4.6249732964700357e-04,1.7097151585942123e-03,6.3379845470551449e-02
local_chi_gradient_norm,3.1593749999999785e+00,9.3749999999999997e-03,1.3281314622489453e+00,1.2549806375323560e+00,2.3244794173817196e-02,1.0142966290579257e-02,5.6484665804244594e-01,2.7103271268621922e+00,3.6400000000000000e+02,6.1621958816496281e-01,1.9460916970767350e+00,3.7257203003056917e-04,1.7404185086753654e-03,6.2266909020018531e-02
local_chi_gradient_norm,3.2343749999999778e+00,1.8749999999999999e-02,1.5531010586531100e+00,1.4771210302612314e+00,2.1743971575960329e-02,1.1001927208745391e-02,5.6809079454939249e-01,2.4714724576416893e+00,3.6800000000000000e+02,6.1621339046986878e-01,1.9923079850526850e+00,3.6588584460408398e-04,1.7688285299740725e-03,5.8997264737974203e-02
local_chi_gradient_norm,3.3093749999999771e+00,1.8749999999999999e-02,1.8019566554249797e+00,1.7237946067506678e+00,2.0157383375604930e-02,1.1624949928527696e-02,5.7046421911455647e-01,2.2375851137703568e+00,3.7200000000000000e+02,6.1619756885180221e-01,2.0385234576292155e+00,3.3252229974471616e-04,1.7482607816548801e-03,5.6762589876217663e-02
local_chi_gradient_norm,3.3843749999999764e+00,1.8749999999999999e-02,2.0776966094321918e+00,1.9962494716586823e+00,1.9536335303323476e-02,1.2235289940095944e-02,5.7278976493464040e-01,1.9983590436431040e+00,3.7600000000000000e+02,6.1617029958997893e-01,2.0847373253313601e+00,4.8048950362247972e-04,1.1706039318992506e-03,5.4853737101600145e-02
local_chi_gradient_norm,3.4593749999999757e+00,1.8749999999999999e-02,2.3943268667616691e+00,2.3069565137396877e+00,2.0646089268636404e-02,1.3062953809973563e-02,5.7585513483116657e-01,1.7588505977877289e+00,3.8000000000000000e+02,6.1612964951949534e-01,2.1309486576554528e+00,7.2790571354441295e-04,1.5569978578966917e-03,5.2902333938422606e-02
local_chi_gradient_norm,3.5343749999999750e+00,1.8749999999999999e-02,2.7554994365404344e+00,2.6618148900127023e+00,2.2265504314198190e-02,1.3821534490503690e-02,5.8021601165806991e-01,1.5262333021257950e+00,3.8400000000000000e+02,6.1607360500944641e-01,2.1771563759105987e+00,5.5482808497278081e-04,1.3941313520967596e-03,5.1071131400934923e-02
local_chi_gradient_norm,3.6093749999999742e+00,1.8749999999999999e-02,3.1606450302841180e+00,3.0608913311729964e+00,2.3460363017879588e-02,1.4551998722581604e-02,5.8607215827506043e-01,1.3079404315759997e+00,3.8800000000000000e+02,6.1600009993927340e-01,2.2233592482777835e+00,3.5312238056277171e-04,1.1748770080931936e-03,4.9315419989665481e-02
local_chi_gradient_norm,3.6843749999999735e+00,1.8749999999999999e-02,3.6032912665540175e+00,3.4965391867096667e+00,2.4485645257897357e-02,1.5495551720240714e-02,5.9325920363888174e-01,1.1572526648154580e+00,3.9200000000000000e+02,6.1590703214705123e-01,2.2695558865774550e+00,3.8489520176459408e-04,8.7735393888933877e-04,4.7713625889343421e-02
local_chi_gradient_norm,3.7593749999999728e+00,1.8749999999999999e-02,4.0814897433135098e+00,3.9665161630597652e+00,2.5404063679903742e-02,1.6730634847970285e-02,6.0135999050244027e-01,1.0261682573876643e+00,3.9600000000000000e+02,6.1579226336340731e-01,2.3157447436522762e+00,3.8774556009174674e-04,1.0894315489537598e-04,4.6157695645522016e-02
local_chi_gradient_norm,3.8343749999999721e+00,1.8749999999999999e-02,4.6033853724018163e+00,4.4803699642976760e+00,2.5673917076427986e-02,1.8029756587766354e-02,6.0989877038710072e-01,8.9019898582704271e-01,4.0000000000000000e+02,6.1565361418225062e-01,2.3619241104707807e+00,6.5724198149531940e-04,4.3869099164770148e-05,4.4637810361396794e-02
local_chi_gradient_norm,3.9093749999999714e+00,1.8749999999999999e-02,5.1820333248350288e+00,5.0514772025765833e+00,2.5418333024139088e-02,1.9258846100107745e-02,6.1855085132289156e-01,7.4892996983820725e-01,4.0400000000000000e+02,6.1548883744553051e-01,2.4080921121780028e+00,8.0354228719490281e-04,2.7669036097028340e-04,4.5441748539637047e-02
local_chi_gradient_norm,3.9843749999999707e+00,1.8749999999999999e-02,5.8229243582863859e+00,5.6849117691996618e+00,2.4786343044260979e-02,2.0491298689350224e-02,6.2729031028088333e-01,6.0566929008044301e-01,4.0800000000000000e+02,6.1529562679300764e-01,2.4542467030861159e+00,4.5543064325167008e-04,4.1538606603914134e-04,4.6672313661582657e-02
