case,time,dt,C-norm2,H-norm2,M-norm2,Z-norm2,max_abs_K,nmb_total,maxRefLev,cycle,axisLapse,axisTau,axisKret,maxAbsKret,eta_shift,S_beta
fixed_eta2,16.640039062499916,0.0005859375,139.62346574960782,121.65857543511812,1.9628458025376385,3.5909088632891706,38.06621376655954,86.0,6.0,1992.0,0.6440443747441865,10.312722590997321,173212.8858018471,445879.462346768,2.0,0.001171875
fixed_eta2,16.64238281249991,0.0005859375,137.3973245070839,118.25950270291949,3.206872499358912,3.5746740889491173,38.97129713833865,86.0,6.0,1996.0,0.6440452758214925,10.31423207106839,475848.116348266,475848.1163484806,2.0,0.001171875
fixed_eta2,16.644726562499905,0.0005859375,142.21614784893808,123.36967497581942,2.9880964625501365,3.558101075760076,39.778797976306706,92.0,6.0,2000.0,0.6440461171537738,10.315741553179777,1322221.7574116196,1322221.7574124439,2.0,0.001171875
fixed_eta2,16.6470703124999,0.0005859375,138.38945418027336,120.17483154352743,2.4301271838277265,3.541225732892091,40.566530763123346,92.0,6.0,2004.0,0.6440469025825286,10.317251037197728,1135634.4303674982,1135634.4303707783,2.0,0.001171875
fixed_eta2,16.649414062499893,0.0005859375,143.89710478238925,124.3548438868942,3.8329642521414002,3.5240443684197165,41.389294389804476,92.0,6.0,2008.0,0.6440476291275432,10.31876052298798,1070268.8007919649,1494272.4789723987,2.0,0.001171875
fixed_eta2,16.651757812499888,0.0005859375,145.7087260251089,127.58745386271224,2.488622748336626,3.5065277975184976,42.336089782083576,92.0,6.0,2012.0,0.6440483022596655,10.320270010415605,1054790.281974569,1123735.0517774087,2.0,0.001171875
fixed_eta2,16.654101562499882,0.0005859375,143.82937764620243,124.22851271653013,4.046559954491991,3.488620297486602,43.39489899637477,92.0,6.0,2016.0,0.6440489497177504,10.321779499383766,206806.8720734134,565354.3216641601,2.0,0.001171875
fixed_eta2,16.656445312499876,0.0005859375,143.63033562819038,123.7404901594534,4.415740277400099,3.4702885041148894,44.54057698543247,92.0,6.0,2020.0,0.644049611076722,10.323288989879117,41089.3011476543,493029.31907254783,2.0,0.001171875
fixed_eta2,16.65878906249987,0.0005859375,145.21509606850185,126.04609517100164,3.7770722072655953,3.45150592253563,45.764890742940224,92.0,6.0,2024.0,0.6440503060335705,10.324798481963843,284789.4034701598,535980.778185519,2.0,0.001171875
fixed_eta2,16.661132812499865,0.0005859375,145.97809080853858,125.41568749312233,5.254853732039972,3.432221397732347,47.13532150136919,92.0,6.0,2028.0,0.6440510142733806,10.326307975699972,15228.401220006403,373799.4066308436,2.0,0.001171875
fixed_eta2,16.66347656249986,0.0005859375,149.52395148124592,129.27436734753556,5.028886321211566,3.4123745072934293,48.70639599814408,92.0,6.0,2032.0,0.6440516924947479,10.327817471068622,92858.19291600131,336299.267820868,2.0,0.001171875
fixed_eta2,16.665820312499854,0.0005859375,148.61764673552733,129.59584035623325,3.890835482602264,3.391874367581431,50.488099474437675,92.0,6.0,2036.0,0.6440523124622041,10.329326967960673,132.0341901776755,380668.2283922073,2.0,0.001171875
fixed_eta2,16.668164062499848,0.0005859375,152.92618923552683,131.75860021665432,6.1295089521223725,3.3706553623032094,52.394815312760564,92.0,6.0,2040.0,0.6440528793782075,10.330836466240097,43045.85524796757,415798.6448028609,2.0,0.001171875
fixed_eta2,16.670507812499842,0.0005859375,154.60110325303413,134.30451308221302,5.354617564463995,3.3487064221434224,54.314320695788986,92.0,6.0,2044.0,0.6440534158926865,10.332345965808491,3893.9516441704664,376912.0060709623,2.0,0.001171875
fixed_eta2,16.672851562499837,0.0005859375,155.80533154680265,135.57616060383486,5.386420611702675,3.3260503456487074,56.219486928564514,98.0,6.0,2048.0,0.6440539384949312,10.333855466616132,362389.1911907123,367771.1659437675,2.0,0.001171875
fixed_eta2,16.67519531249983,0.0005859375,156.91694486154165,134.85693770683693,7.319552896211165,3.302696117451644,58.1659166867708,98.0,6.0,2052.0,0.6440544551866569,10.335364968640304,29605.21764641193,347963.8203224174,2.0,0.001171875
fixed_eta2,16.677539062499825,0.0005859375,159.50550299690656,137.78253171884973,7.087969238616083,3.278625844648384,60.26931666225474,98.0,6.0,2056.0,0.6440549763083879,10.336874471878332,47240.710311550276,310310.76446347707,2.0,0.001171875
fixed_eta2,16.67900390624982,0.00029296875,162.9183998317396,140.2079739230415,8.143271752822764,3.263142760828349,61.97254626003385,104.0,7.0,2060.0,0.6440552949227734,10.337817912015844,84480.2050549958,472843.84006138245,2.0,0.0005859375
fixed_eta2,16.68017578124982,0.00029296875,169.52095634234215,147.00582098772958,8.003414790533688,3.2504952030092378,63.23270393500621,104.0,7.0,2064.0,0.6440555668265424,10.338572664473322,1873782.583015899,1873782.5830211039,2.0,0.0005859375
fixed_eta2,16.681347656249816,0.00029296875,172.13698607571132,144.97013546419728,12.71158434079124,3.2376166419470653,64.54427913296573,110.0,7.0,2068.0,0.6440558430734742,10.3393274172524,149090.79026446634,2869025.579494849,2.0,0.0005859375
fixed_eta2,16.682519531249813,0.00029296875,173.47050157011017,150.31935771845116,8.753388295581473,3.224499349122536,65.94481340391503,110.0,7.0,2072.0,0.6440561175150062,10.340082170354782,1295514.7907307185,2869392.257973959,2.0,0.0005859375
fixed_eta2,16.68369140624981,0.00029296875,178.30848100019313,152.1075931367665,11.861738330145588,3.21113451611892,67.348027832408,110.0,7.0,2076.0,0.6440563847828509,10.34083692377486,20197.091049994597,4083954.7074244088,2.0,0.0005859375
fixed_eta2,16.684863281249807,0.00029296875,181.74209511337554,153.6215878478274,13.841058864220386,3.1975222174112456,68.79533049345753,110.0,7.0,2080.0,0.6440566445778066,10.341591677503555,428258.70763371687,2782065.5041286023,2.0,0.0005859375
fixed_eta2,16.686035156249805,0.00029296875,177.20514722980005,153.1868871273706,9.799614219413602,3.1836612106050395,70.27287383925011,110.0,7.0,2084.0,0.6440569003235288,10.342346431533965,264785.3695199815,1241321.0785999233,2.0,0.0005859375
fixed_eta2,16.6872070312498,0.00029296875,181.55557800488577,154.60724689310504,12.79167620471246,3.1695318167355504,71.90867901367513,110.0,7.0,2088.0,0.6440571550185987,10.343101185863294,1587977.3142626802,2194812.0137324478,2.0,0.0005859375
fixed_eta2,16.6883789062498,0.00029296875,184.6257875227871,154.14238812655157,16.390033459873603,3.155109809042863,73.67333958672995,110.0,7.0,2092.0,0.6440574093031053,10.343855940490888,698206.5858652575,2955906.3398581883,2.0,0.0005859375
fixed_eta2,16.689550781249796,0.00029296875,186.65471244377477,160.60009737133942,12.025928389665257,3.140374874651544,75.54345596558683,116.0,7.0,2096.0,0.6440576621927001,10.344610695415797,543545.0019997961,3308914.7467981046,2.0,0.0005859375
fixed_eta2,16.690722656249793,0.00029296875,189.93012494667937,163.01849637033413,12.949037425975646,3.125320757837224,77.41014405244275,116.0,7.0,2100.0,0.6440579115981249,10.345365450635258,316066.1130735654,2984140.244802981,2.0,0.0005859375
fixed_eta2,16.69189453124979,0.00029296875,192.65765754700507,160.46275823926203,18.299804328548795,3.1099511538029896,79.3094497044706,116.0,7.0,2104.0,0.6440581548035207,10.346120206143583,371065.6402253448,2860538.000683128,2.0,0.0005859375
fixed_eta2,16.693066406249788,0.00029296875,194.57867177375812,165.72099207231287,15.031499383036177,3.0942623295057903,81.33350115394452,116.0,7.0,2108.0,0.6440583910053589,10.346874961932693,425942.5830067134,1766559.2544942303,2.0,0.0005859375
fixed_eta2,16.694238281249785,0.00029296875,193.69188062923905,167.2229740780083,12.713215433873085,3.078219362511578,83.56932270563941,116.0,7.0,2112.0,0.6440586238058492,10.347629717996098,428369.06255889346,3057186.829031278,2.0,0.0005859375
fixed_eta2,16.695410156249782,0.00029296875,197.3621187789771,164.66571125591253,19.012926662745514,3.061789412349998,85.98721749908262,116.0,7.0,2116.0,0.6440588586671497,10.348384474333123,42948.63157561146,3331067.323074094,2.0,0.0005859375
fixed_eta2,16.69658203124978,0.00029296875,200.33753669795558,167.97459888372657,18.753486222379692,3.044951007261842,88.5090462397536,116.0,7.0,2120.0,0.6440590966566428,10.34913923094744,518492.32296884677,3942272.3658739408,2.0,0.0005859375
fixed_eta2,16.697753906249776,0.00029296875,199.86773918131377,172.49875433511366,13.835411084615878,3.0276975491473017,91.12406361286793,116.0,7.0,2124.0,0.6440593328489657,10.349893987840181,1015.8301527900476,2428291.397278835,2.0,0.0005859375
fixed_eta2,16.698925781249773,0.00029296875,205.8188156101241,174.7030773151439,17.65997054553006,3.010011096506345,93.87578101684433,116.0,7.0,2128.0,0.6440595626215921,10.350648745006126,1211281.9144707979,3356163.3823044198,2.0,0.0005859375
fixed_eta2,16.70009765624977,0.00029296875,206.79590054477268,172.17906074842656,21.240916097482973,2.9918673841600922,96.86954070312139,116.0,7.0,2132.0,0.6440597874202268,10.351403502438023,664053.4143833725,3282131.8250140427,2.0,0.0005859375
fixed_eta2,16.701269531249768,0.00029296875,208.34554904300515,177.81143445468328,17.24023614393306,2.9732303064823364,100.07487768318568,116.0,7.0,2136.0,0.6440600116932569,10.352158260132736,1524406.387286061,3174231.8734193547,2.0,0.0005859375
fixed_eta2,16.702441406249765,0.00029296875,208.19531291990006,178.41475109565278,16.571068493175723,2.954068916499705,103.51527760195654,116.0,7.0,2140.0,0.6440602359790121,10.352913018090492,260332.08646494208,3111998.786372736,2.0,0.0005859375
fixed_eta2,16.703613281249762,0.00029296875,215.63315367565554,178.33431996549524,24.176205798555955,2.934351901639065,107.1524338258859,122.0,7.0,2144.0,0.644060456785361,10.353667776309374,1641834.065135421,4883966.722467549,2.0,0.0005859375
fixed_eta2,16.70478515624976,0.00029296875,215.24411845667612,180.38485632714125,21.826105144404565,2.914051890598958,111.0813831604443,122.0,7.0,2148.0,0.6440606725949038,10.354422534784012,975223.4154279758,3897008.0647084718,2.0,0.0005859375
fixed_eta2,16.705957031249756,0.00029296875,219.90711186224118,188.82762331050964,18.138602093423607,2.893125626546968,115.30957682321558,122.0,7.0,2152.0,0.6440608854588734,10.355177293509602,614665.8825555594,4864507.7268263055,2.0,0.0005859375
fixed_eta2,16.707128906249753,0.00029296875,223.24242676060277,187.9892876144841,22.40753598107228,2.87152572324302,119.91149849305417,122.0,7.0,2156.0,0.6440610960564468,10.355932052483444,927652.4512227951,3910591.957128668,2.0,0.0005859375
fixed_eta2,16.70830078124975,0.00029296875,225.76573895443076,187.6609053251217,25.357727416879996,2.849207803013653,124.85229595472538,122.0,7.0,2160.0,0.644061301654056,10.356686811701445,360592.75519908173,4686957.224627168,2.0,0.0005859375
fixed_eta2,16.709472656249748,0.00029296875,225.77800113400912,190.7204607415957,22.412375182020813,2.826120871776986,130.24149424925287,122.0,7.0,2164.0,0.6440615008821131,10.357441571156567,583719.3184278929,4828910.833405897,2.0,0.0005859375
fixed_eta2,16.710644531249745,0.00029296875,228.42073784730883,193.09985382060046,22.78136511853476,2.8022068766166575,136.08561309640683,122.0,7.0,2168.0,0.6440616962961483,10.358196330842613,1005269.5656631237,4056850.4202998923,2.0,0.0005859375
fixed_eta2,16.711816406249742,0.00029296875,233.16128194066886,194.98223177878052,25.749187165507976,2.777398352096259,142.49893693276536,122.0,7.0,2172.0,0.644061889485194,10.358951090756433,933940.619322628,4461514.736534702,2.0,0.0005859375
fixed_eta2,16.71298828124974,0.00029296875,236.54285225285784,196.7785649852584,27.448398480569644,2.751627071580117,149.4892362526624,122.0,7.0,2176.0,0.6440620775061878,10.359705850894006,972548.4703525528,6367398.329358209,2.0,0.0005859375
fixed_eta2,16.714160156249736,0.00029296875,241.17982577164713,201.7556239216034,27.226949299160104,2.7248170007150043,157.14593738266143,122.0,7.0,2180.0,0.6440622576259346,10.360460611247326,4091467.3777571833,4218337.411291614,2.0,0.0005859375
fixed_eta2,16.715332031249734,0.00029296875,240.6547608567348,204.50384807631238,24.077319097301597,2.696888180091512,165.54096010536642,122.0,7.0,2184.0,0.6440624318518979,10.36121537180793,518539.2125576739,5367334.748982653,2.0,0.0005859375
fixed_eta2,16.71650390624973,0.00029296875,248.06547365530363,203.65358796356094,32.46740857875099,2.6677442408767886,174.80213520032828,122.0,7.0,2188.0,0.6440626027785288,10.36197013257072,617123.1124830836,7740601.095778358,2.0,0.0005859375
fixed_eta2,16.717675781249728,0.00029296875,254.3994505425668,207.6463109671202,34.943677118895735,2.6372877924478533,185.03880264359086,122.0,7.0,2192.0,0.6440627684181266,10.362724893531073,1999683.5306612826,6193009.002386065,2.0,0.0005859375
fixed_eta2,16.718847656249725,0.00029296875,264.4182026137755,219.2137431062157,33.53645969694135,2.6053974589000446,201.10806684656984,128.0,8.0,2196.0,0.6440629226900343,10.363479654680772,11771882.873934202,12059992.004256586,2.0,0.0005859375
fixed_eta2,16.71943359374973,0.000146484375,288.7586911436647,233.0792441510303,44.086710747938476,2.588446548431163,208.51569416070268,134.0,8.0,2200.0,0.6440629981115374,10.363857035321706,24783724.27151511,32308974.703132063,2.0,0.00029296875
fixed_eta2,16.720019531249736,0.000146484375,301.4875868787565,250.03513599654053,39.9378357000332,2.5708642123989396,219.37637886755647,146.0,8.0,2204.0,0.6440630721883602,10.364234416006425,30332890.677137133,57288863.77944876,2.0,0.00029296875
fixed_eta2,16.720605468749742,0.000146484375,348.9697150114479,282.6823477314922,54.85418789476205,2.5525465324622676,229.6101408023097,146.0,8.0,2208.0,0.644063144973003,10.364611796734172,76528763.32003745,117134953.18189606,2.0,0.00029296875
fixed_eta2,16.721191406249748,0.000146484375,353.3912508384811,261.4654206904355,80.57777782879852,2.5334061050996657,242.93857799303703,146.0,8.0,2212.0,0.6440632163999689,10.364989177504182,168544070.31647372,179257956.84612966,2.0,0.00029296875
fixed_eta2,16.721777343749753,0.000146484375,382.0595329380525,263.4055813481441,107.39487756697461,2.513411205128926,254.26701012854846,152.0,8.0,2216.0,0.6440632856008025,10.365366558315452,109516287.26572055,296026097.64513814,2.0,0.00029296875
fixed_eta2,16.72236328124976,0.000146484375,420.12228527482216,307.40713714004124,101.54798872837443,2.4927682550714487,263.621471499431,158.0,8.0,2220.0,0.6440633513047676,10.36574393916629,238505459.55582583,290983495.46240145,2.0,0.00029296875
fixed_eta2,16.722949218749765,0.000146484375,433.78608990806146,353.68900332441956,69.02357160866586,2.4717422780118787,269.5252466688338,158.0,8.0,2224.0,0.6440634134203516,10.366121320054532,62369852.85808735,405882554.44873726,2.0,0.00029296875
fixed_eta2,16.72353515624977,0.000146484375,398.83628660774644,307.1617249020987,80.69629217417884,2.450358154431381,278.35767691539047,158.0,8.0,2228.0,0.6440634736552286,10.366498700978523,155037058.21403083,155037058.21655568,2.0,0.00029296875
fixed_eta2,16.724121093749776,0.000146484375,418.73416241223947,313.7659234527116,94.0881792922578,2.4283172974235288,292.54713750460303,158.0,8.0,2232.0,0.6440635333179734,10.366876081937631,14989207.802043103,339194650.5133797,2.0,0.00029296875
fixed_eta2,16.724707031249782,0.000146484375,594.1589765461679,483.82255862867555,99.55944531323864,2.405199603638177,311.32395655576187,164.0,8.0,2236.0,0.6440635914396975,10.367253462931332,900351998.1011461,900351998.1078949,2.0,0.00029296875
fixed_eta2,16.725292968749788,0.000146484375,649.1713958380792,553.5977528816657,84.90490154972555,2.3809436983433927,329.7825618812517,164.0,8.0,2240.0,0.6440636464227962,10.36763084395821,244726617.72937167,1178623365.9181314,2.0,0.00029296875
fixed_eta2,16.725878906249793,0.000146484375,559.5128890889217,452.4128237170444,96.54447437626597,2.355595369199659,347.6637105044463,164.0,8.0,2244.0,0.644063698476278,10.368008225016396,57645025.06927777,379822813.69820434,2.0,0.00029296875
fixed_eta2,16.7264648437498,0.000146484375,731.2407437241293,525.1349309585617,195.66790350851392,2.329240640105873,366.91459310355424,164.0,8.0,2248.0,0.6440637487295688,10.368385606104518,28981010.92476204,301073989.28182995,2.0,0.00029296875
fixed_eta2,16.727050781249805,0.000146484375,843.8190776601264,631.4996165472453,202.0046462831025,2.301688839699534,389.2474435376091,164.0,8.0,2252.0,0.6440637971205185,10.368762987221576,79129754.20831622,1491407874.1176324,2.0,0.00029296875
fixed_eta2,16.72763671874981,0.000146484375,718.8498649965054,480.35745950108026,228.30642080510913,2.2728702158954945,413.92503416951274,164.0,8.0,2256.0,0.6440638429249702,10.369140368366248,527376451.125679,527376451.1311753,2.0,0.00029296875
fixed_eta2,16.728222656249816,0.000146484375,803.2565224441475,611.7903999876052,181.41515248240643,2.242678881717949,439.7942488483153,164.0,8.0,2260.0,0.644063886330247,10.369517749537026,154798026.3305258,657330491.5381452,2.0,0.00029296875
fixed_eta2,16.72880859374982,0.000146484375,888.792270651492,642.1958843930591,236.68666504597206,2.2110995872438206,469.0071064451838,164.0,8.0,2264.0,0.6440639278133407,10.369895130732667,154282994.48813656,874495232.4298925,2.0,0.00029296875
fixed_eta2,16.729394531249827,0.000146484375,1123.8536209388744,627.3321918454067,486.7600533950865,2.1779435435100205,501.58590236369577,164.0,8.0,2268.0,0.644063967025313,10.37027251195198,1754850925.870119,1754850925.8713405,2.0,0.00029296875
fixed_eta2,16.729980468749833,0.000146484375,1066.9327934549876,606.2933459078565,451.03417225126356,2.143064615631416,539.6968079537068,170.0,8.0,2272.0,0.6440640037001711,10.370649893193514,141680922.32416388,2302664050.34651,2.0,0.00029296875
fixed_eta2,16.73056640624984,0.000146484375,1632.676727595558,797.5618610275924,825.6741791424315,2.106283942723651,580.6365840294882,170.0,8.0,2276.0,0.6440640383764384,10.371027274455923,2960742998.28014,2960742998.2909966,2.0,0.00029296875
fixed_eta2,16.731152343749844,0.000146484375,2283.128655577015,1434.4165862504597,839.444808288118,2.067509853549865,627.9871186626216,170.0,8.0,2280.0,0.6440640713328287,10.371404655738155,2524259500.57823,3086759958.9487376,2.0,0.00029296875
fixed_eta2,16.73173828124985,0.000146484375,2967.9370800456627,1523.1556380447273,1435.697302451764,2.026538150437729,680.0962887171938,170.0,8.0,2284.0,0.6440641020594402,10.371782037039068,2377872806.974662,2834682748.993136,2.0,0.00029296875
fixed_eta2,16.732324218749856,0.000146484375,4234.680740663086,2232.6977556114525,1993.0923255708062,1.9832129970091525,741.9067780725145,170.0,8.0,2288.0,0.644064130511592,10.372159418357299,2726957632.514587,2726957632.547263,2.0,0.00029296875
fixed_eta2,16.73291015624986,0.000146484375,5693.113063875548,3212.419458415642,2472.007833857432,1.937249979101837,811.363263288938,170.0,8.0,2292.0,0.6440641572138737,10.37253679969167,5408045749.943111,5408045749.964024,2.0,0.00029296875
fixed_eta2,16.733496093749867,0.000146484375,10016.120055678424,5934.684474746331,4072.9668188186297,1.8884392054857169,894.0106380248828,170.0,8.0,2296.0,0.6440641822454992,10.372914181041208,10707165043.333654,10707165043.33392,2.0,0.00029296875
fixed_eta2,16.734082031249873,0.000146484375,16520.974655176855,11326.993386547627,5185.742471040651,1.836513419680895,989.6679884871459,170.0,8.0,2300.0,0.6440642052900769,10.37329156240484,43220736866.58192,43220736866.64197,2.0,0.00029296875
fixed_eta2,16.73466796874988,0.000146484375,26120.702742462952,18096.850252639248,8015.857847124432,1.7811105214976846,1106.5279550800253,170.0,8.0,2304.0,0.6440642265226924,10.373668943781425,55577562721.59266,55577562721.761444,2.0,0.00029296875
fixed_eta2,16.735253906249884,0.000146484375,49348.07994109147,38563.44533290913,10776.898720929237,1.721954782820001,1248.698505157138,170.0,8.0,2308.0,0.6440642462127042,10.374046325169994,198062566906.06918,198062566906.41296,2.0,0.00029296875
fixed_eta2,16.73583984374989,0.000146484375,83569.31703456627,68050.39574571712,15511.460450999017,1.6584117970347063,1431.224810663595,176.0,8.0,2312.0,0.6440642642570713,10.374423706569628,317717715074.8744,317717715075.01843,2.0,0.00029296875
fixed_eta2,16.736425781249896,0.000146484375,182175.04657218503,159726.62707056588,22441.24930110368,1.590166205881335,1672.86200524081,176.0,8.0,2316.0,0.6440642805956542,10.37480108797933,1016303240812.1248,1016303240812.5042,2.0,0.00029296875
fixed_eta2,16.7370117187499,0.000146484375,369799.7296105626,335777.0479882642,34015.81799284399,1.5163806462810456,2021.1020289476933,176.0,8.0,2320.0,0.6440642953536712,10.375178469398142,2216118927742.7627,2216118927743.948,2.0,0.00029296875
fixed_eta2,16.737597656249907,0.000146484375,1026677.7867921189,963619.6583564043,63051.58142475238,1.436584606817119,2588.7786978254608,176.0,8.0,2324.0,0.6440643084741879,10.375555850825126,8276010390513.879,8276010390532.14,2.0,0.00029296875
fixed_eta2,16.738183593749913,0.000146484375,3661196.0264793155,3360076.055294181,301113.7243909263,1.3519984747229825,3800.764676658579,176.0,8.0,2328.0,0.6440643197426967,10.375933232259271,33775712925805.523,33775712925940.887,2.0,0.00029296875
fixed_eta2,16.73876953124992,0.000146484375,83438745.59806032,18577238.970258545,64861500.322597146,1.315046901588284,10689.204982355906,176.0,8.0,2332.0,0.6440643288115029,10.376310613699399,7615439348400112.0,7615439348618524.0,2.0,0.00029296875
