resolution,time,axisTau,cycle,field,norm2,Linf,rho,z,classification,local_h,owner_levels,distance_axis_over_h,distance_outer_over_h,distance_same_level_over_h,distance_coarse_fine_over_h
n512,28.811014813827708,11.01514217988295,11108,M,0.02888264632623802,0.10101228557936653,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.811014813827708,11.01514217988295,11108,Z,0.0024683919261503096,0.013860106430071635,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,28.821160243469496,11.017355170864025,11112,C,0.14777109865195284,0.23219589676064442,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.821160243469496,11.017355170864025,11112,H,0.10894629675791767,0.20878451371275464,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.821160243469496,11.017355170864025,11112,M,0.02876706800915187,0.10048523926939713,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.821160243469496,11.017355170864025,11112,Z,0.0024702864759481693,0.013934150896483965,0.59375,-0.1875,clean_interior,0.03125,7,19.0,4077.0,6.0,109.0
n512,28.83130435700799,11.019568758738991,11116,C,0.147130068125347,0.23022026341031254,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.83130435700799,11.019568758738991,11116,H,0.10841199839774585,0.20698336540599227,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.83130435700799,11.019568758738991,11116,M,0.02865244406811549,0.09980684244230001,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.83130435700799,11.019568758738991,11116,Z,0.0024721831498119937,0.014006350801513098,0.59375,-0.15625,clean_interior,0.03125,7,19.0,4077.0,5.0,109.0
n512,28.84144715211783,11.021782950060471,11120,C,0.1464939891417365,0.22789927888213418,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.84144715211783,11.021782950060471,11120,H,0.10788169734114497,0.20486739604958148,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.84144715211783,11.021782950060471,11120,M,0.028538765908158972,0.09897848821417683,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.84144715211783,11.021782950060471,11120,Z,0.0024740819274424856,0.014078764720156471,0.59375,-0.125,clean_interior,0.03125,7,19.0,4077.0,4.0,109.0
n512,28.851588626458987,11.023997751630088,11124,C,0.14586281932869827,0.22523721776577338,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.851588626458987,11.023997751630088,11124,H,0.10735535967425273,0.20244037365542633,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.851588626458987,11.023997751630088,11124,M,0.02842602514946856,0.0980018524727812,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.851588626458987,11.023997751630088,11124,Z,0.0024759827885096584,0.014151315447593116,0.59375,-0.09375,same_level_seam,0.03125,7,19.0,4077.0,3.0,109.0
n512,28.861728777676532,11.026213170498728,11128,C,0.1452365164066337,0.22223902784022523,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.861728777676532,11.026213170498728,11128,H,0.10683295136368902,0.1997066642941796,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.861728777676532,11.026213170498728,11128,M,0.02831421362456693,0.09687888965490861,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.861728777676532,11.026213170498728,11128,Z,0.002477885712763739,0.014223695479615607,0.59375,0.0,same_level_seam,0.03125,7,19.0,4077.0,0.0,109.0
n512,28.871867603400425,11.028429213966731,11132,C,0.14461503820610566,0.21891032138536937,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.871867603400425,11.028429213966731,11132,H,0.10631443827680492,0.19667122279106164,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.871867603400425,11.028429213966731,11132,M,0.02820332337498813,0.0956118279875116,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.871867603400425,11.028429213966731,11132,Z,0.0024797906801400605,0.014285551684557493,0.59375,0.0,same_level_seam,0.03125,7,19.0,4077.0,0.0,109.0
n512,28.88200510124532,11.030645889583932,11136,C,0.143998342685693,0.2152573656608163,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.88200510124532,11.030645889583932,11136,H,0.10579978620296683,0.1933395822438495,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.88200510124532,11.030645889583932,11136,M,0.028093346647468875,0.09420316420554865,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.88200510124532,11.030645889583932,11136,Z,0.0024816976708534762,0.01432865768851036,0.59375,0.0,same_level_seam,0.03125,7,19.0,4077.0,0.0,109.0
n512,28.89214126881035,11.032863205149551,11140,C,0.14338638794988698,0.21555077208441512,0.5625,-0.1875,clean_interior,0.03125,7,18.0,4078.0,6.0,110.0
n512,28.89214126881035,11.032863205149551,11140,H,0.10528896087541882,0.19373401007607982,0.5625,-0.1875,clean_interior,0.03125,7,18.0,4078.0,6.0,110.0
n512,28.89214126881035,11.032863205149551,11140,M,0.027984275889638033,0.09265565775826906,0.53125,0.0,same_level_seam,0.03125,7,17.0,4079.0,0.0,111.0
n512,28.89214126881035,11.032863205149551,11140,Z,0.0024836066654831167,0.0143529130546717,0.59375,0.0,same_level_seam,0.03125,7,19.0,4077.0,0.0,109.0
n512,28.902276103678947,11.035081168711983,11144,C,0.1427791322680354,0.2161004086416494,0.5625,-0.1875,clean_interior,0.03125,7,18.0,4078.0,6.0,110.0
n512,28.902276103678947,11.035081168711983,11144,H,0.1047819279947088,0.19423899478712592,0.5625,-0.1875,clean_interior,0.03125,7,18.0,4078.0,6.0,110.0
n512,28.902276103678947,11.035081168711983,11144,M,0.027876103745223202,0.09255970279640054,0.5625,0.21875,clean_interior,0.03125,7,18.0,4078.0,7.0,110.0
n512,28.902276103678947,11.035081168711983,11144,Z,0.0024855176450473654,0.014358249234171226,0.59375,0.0,same_level_seam,0.03125,7,19.0,4077.0,0.0,109.0
n512,28.91240960341861,11.037299788568411,11148,C,0.14217653409334496,0.21670427694596395,0.5625,0.15625,clean_interior,0.03125,7,18.0,4078.0,5.0,110.0
n512,28.91240960341861,11.037299788568411,11148,H,0.10427865325271592,0.19479040947087967,0.5625,0.15625,clean_interior,0.03125,7,18.0,4078.0,5.0,110.0
n512,28.91240960341861,11.037299788568411,11148,M,0.02776882304875896,0.09280802091714259,0.5625,0.1875,clean_interior,0.03125,7,18.0,4078.0,6.0,110.0
n512,28.91240960341861,11.037299788568411,11148,Z,0.002487430591066703,0.01434462953691876,0.59375,0.0,same_level_seam,0.03125,7,19.0,4077.0,0.0,109.0
n512,28.922541765580743,11.039519073264314,11152,C,0.14157855208189538,0.2172714213920126,0.5625,-0.125,clean_interior,0.03125,7,18.0,4078.0,4.0,110.0
n512,28.922541765580743,11.039519073264314,11152,H,0.10377910235721922,0.19530929831196442,0.5625,-0.125,clean_interior,0.03125,7,18.0,4078.0,4.0,110.0
n512,28.922541765580743,11.039519073264314,11152,M,0.027662426819801852,0.0930255548008063,0.5625,0.15625,clean_interior,0.03125,7,18.0,4078.0,5.0,110.0
n512,28.922541765580743,11.039519073264314,11152,Z,0.0024893454856163002,0.01431204904841792,0.59375,0.0,same_level_seam,0.03125,7,19.0,4077.0,0.0,109.0
n512,28.93267258770045,11.04173903159281,11156,C,0.14098514511265434,0.21783587411988162,0.5625,0.0625,same_level_seam,0.03125,7,18.0,4078.0,2.0,110.0
n512,28.93267258770045,11.04173903159281,11156,H,0.10328324105800672,0.19582424152458988,0.5625,0.0625,same_level_seam,0.03125,7,18.0,4078.0,2.0,110.0
n512,28.93267258770045,11.04173903159281,11156,M,0.02755690825665471,0.09323750471415863,0.5625,-0.125,clean_interior,0.03125,7,18.0,4078.0,4.0,110.0
n512,28.93267258770045,11.04173903159281,11156,Z,0.0024912623113657897,0.014260534493640559,0.59375,0.0,same_level_seam,0.03125,7,19.0,4077.0,0.0,109.0
n512,28.942802067296345,11.043959672593868,11160,C,0.14039627230740215,0.2183736710040514,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,28.942802067296345,11.043959672593868,11160,H,0.10279103517342023,0.19631967237560954,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,28.942802067296345,11.043959672593868,11160,M,0.027452260729604827,0.09344865084158917,0.5625,-0.09375,same_level_seam,0.03125,7,18.0,4078.0,3.0,110.0
n512,28.942802067296345,11.043959672593868,11160,Z,0.002493181051608098,0.014190144048307034,0.59375,0.0,same_level_seam,0.03125,7,19.0,4077.0,0.0,109.0
n512,28.952930201870373,11.046181005553375,11164,C,0.13981189305076416,0.21865616275311403,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,28.952930201870373,11.046181005553375,11164,H,0.10230245061751037,0.19658528833587274,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,28.952930201870373,11.046181005553375,11164,M,0.027348477773700124,0.09365659748888336,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,28.952930201870373,11.046181005553375,11164,Z,0.0024951016902779333,0.014100967098438435,0.59375,0.0,same_level_seam,0.03125,7,19.0,4077.0,0.0,109.0
n512,28.963056988907628,11.048403040002057,11168,C,0.13923196701081214,0.21862398351897838,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,28.963056988907628,11.048403040002057,11168,H,0.1018174534282522,0.19656433859939715,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,28.963056988907628,11.048403040002057,11168,M,0.027245553081085696,0.09379745634820166,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,28.963056988907628,11.048403040002057,11168,Z,0.0024970242119567165,0.013993123949316398,0.59375,0.0,same_level_seam,0.03125,7,19.0,4077.0,0.0,109.0
n512,28.973182425876168,11.05062578571426,11172,C,0.13865645415933683,0.21827671151166522,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,28.973182425876168,11.05062578571426,11172,H,0.10133600979586387,0.19625638863310613,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,28.973182425876168,11.05062578571426,11172,M,0.02714348049294078,0.09380230351715721,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,28.973182425876168,11.05062578571426,11172,Z,0.0024989486018693725,0.013866765484418151,0.59375,0.0,same_level_seam,0.03125,7,19.0,4077.0,0.0,109.0
n512,28.983306510226864,11.052849252706595,11176,C,0.13808531479190086,0.2176145190068172,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,28.983306510226864,11.052849252706595,11176,H,0.10085808609129156,0.19566153354982108,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,28.983306510226864,11.052849252706595,11176,M,0.027042253991073146,0.09367112909408318,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,28.983306510226864,11.052849252706595,11176,Z,0.0025008748458703015,0.013722072775603845,0.59375,0.0,same_level_seam,0.03125,7,19.0,4077.0,0.0,109.0
n512,28.9934292393932,11.055073451236428,11180,C,0.13751850954817466,0.21663817212362416,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,28.9934292393932,11.055073451236428,11180,H,0.10038364889529876,0.19478039813589643,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,28.9934292393932,11.055073451236428,11180,M,0.026941867689229165,0.0934041721568456,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,28.9934292393932,11.055073451236428,11180,Z,0.0025028029304199582,0.013559256645469362,0.59375,0.0,same_level_seam,0.03125,7,19.0,4077.0,0.0,109.0
n512,29.00355061079113,11.057298391800238,11184,C,0.13695599943107942,0.2153490297251058,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,29.00355061079113,11.057298391800238,11184,H,0.09991266502660374,0.1936141359288306,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,29.00355061079113,11.057298391800238,11184,M,0.026842315824198177,0.09300191976362483,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,29.00355061079113,11.057298391800238,11184,Z,0.002504732842553174,0.013529771258582365,0.625,-0.1875,clean_interior,0.03125,7,20.0,4076.0,6.0,108.0
n512,29.01367062181891,11.05952408513185,11188,C,0.13639774582599656,0.2137490413298463,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,29.01367062181891,11.05952408513185,11188,H,0.09944510157023263,0.19216442720831384,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,29.01367062181891,11.05952408513185,11188,M,0.02674359274679547,0.09246510548858707,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,29.01367062181891,11.05952408513185,11188,Z,0.002506664569840703,0.013594186180161005,0.625,-0.15625,clean_interior,0.03125,7,20.0,4076.0,5.0,108.0
n512,29.02378926985693,11.061750542200508,11192,C,0.13584371051841207,0.2118407441692166,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,29.02378926985693,11.061750542200508,11192,H,0.09898092590437556,0.19043347602867855,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,29.02378926985693,11.061750542200508,11192,M,0.02664569291280744,0.0917947074984391,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,29.02378926985693,11.061750542200508,11192,Z,0.0025085981003436747,0.013661608748559045,0.625,-0.15625,clean_interior,0.03125,7,20.0,4076.0,5.0,108.0
n512,29.033906552267585,11.063977774208837,11196,C,0.13529385571082156,0.20962725931623163,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,29.033906552267585,11.063977774208837,11196,H,0.0985201057264697,0.18842400618261346,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,29.033906552267585,11.063977774208837,11196,M,0.02654861087399415,0.09099194617430484,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,29.033906552267585,11.063977774208837,11196,Z,0.0025105334225628967,0.013728695058909878,0.625,-0.125,clean_interior,0.03125,7,20.0,4076.0,4.0,108.0
n512,29.044022466395095,11.066205792590663,11200,C,0.13474814403848212,0.2071122870225882,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,29.044022466395095,11.066205792590663,11200,H,0.0980626090780003,0.1861392562096451,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,29.044022466395095,11.066205792590663,11200,M,0.026452341269237407,0.09005828128577434,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,29.044022466395095,11.066205792590663,11200,Z,0.002512470525384432,0.013796196858764858,0.625,-0.0625,same_level_seam,0.03125,7,20.0,4076.0,2.0,108.0
n512,29.054137009565384,11.068434609008708,11204,C,0.13420653858353676,0.204300101211044,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,29.054137009565384,11.068434609008708,11204,H,0.09760840436746981,0.1835829733410912,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,29.054137009565384,11.068434609008708,11204,M,0.026356878815912803,0.08899540872426617,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,29.054137009565384,11.068434609008708,11204,Z,0.002514409398021164,0.013861170706812023,0.625,0.0,same_level_seam,0.03125,7,20.0,4076.0,0.0,108.0
n512,29.064250179085928,11.070664235352178,11208,C,0.13366900288735384,0.20119554326421404,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,29.064250179085928,11.070664235352178,11208,H,0.09715746039127891,0.18075940647515965,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,29.064250179085928,11.070664235352178,11208,M,0.026262218301571556,0.08780525680263702,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,29.064250179085928,11.070664235352178,11208,Z,0.00251635002995331,0.01391172114685346,0.625,0.0,same_level_seam,0.03125,7,20.0,4076.0,0.0,108.0
n512,29.074361972245615,11.072894683734207,11212,C,0.13313550096183355,0.1997949827403736,0.59375,0.1875,clean_interior,0.03125,7,19.0,4077.0,6.0,109.0
n512,29.074361972245615,11.072894683734207,11212,H,0.09670974635321591,0.1794788699485157,0.59375,0.21875,clean_interior,0.03125,7,19.0,4077.0,7.0,109.0
n512,29.074361972245615,11.072894683734207,11212,M,0.02616835457599232,0.08648998213049952,0.5625,0.0,same_level_seam,0.03125,7,18.0,4078.0,0.0,110.0
n512,29.074361972245615,11.072894683734207,11212,Z,0.0025182924108671616,0.013944868829108368,0.625,0.0,same_level_seam,0.03125,7,20.0,4076.0,0.0,108.0
n512,29.084472386314637,11.075125966489217,11216,C,0.13260599729816752,0.20036761980242146,0.59375,0.1875,clean_interior,0.03125,7,19.0,4077.0,6.0,109.0
n512,29.084472386314637,11.075125966489217,11216,H,0.0962652318809686,0.1800045252389546,0.59375,0.1875,clean_interior,0.03125,7,19.0,4077.0,6.0,109.0
n512,29.084472386314637,11.075125966489217,11216,M,0.026075282543659855,0.08578947716984271,0.59375,-0.21875,clean_interior,0.03125,7,19.0,4077.0,7.0,109.0
