receiver_gid,coarse_j,coarse_i,rho,z,authoritative_writers,refresh_writers,authoritative_writer_count,consumer_count
30,15,3,4.984375,-0.140625,coarser_receive:gid=27,,1,10
30,15,4,5.015625,-0.140625,local_active_restriction,,1,10
30,15,5,5.046875,-0.140625,local_active_restriction,,1,5
30,16,0,4.890625,-0.109375,coarser_receive:gid=27,,1,5
30,16,1,4.921875,-0.109375,coarser_receive:gid=27,,1,10
30,16,2,4.953125,-0.109375,coarser_receive:gid=27,,1,10
30,16,3,4.984375,-0.109375,coarser_receive:gid=27,,1,10
30,16,4,5.015625,-0.109375,local_active_restriction,,1,10
30,16,5,5.046875,-0.109375,local_active_restriction,,1,5
30,17,0,4.890625,-0.078125,coarser_receive:gid=27,,1,5
30,17,1,4.921875,-0.078125,coarser_receive:gid=27,,1,10
30,17,2,4.953125,-0.078125,coarser_receive:gid=27,,1,10
30,17,3,4.984375,-0.078125,coarser_receive:gid=27,,1,10
30,17,4,5.015625,-0.078125,local_active_restriction,,1,10
30,17,5,5.046875,-0.078125,local_active_restriction,,1,5
30,18,0,4.890625,-0.046875,coarser_receive:gid=27,,1,5
30,18,1,4.921875,-0.046875,coarser_receive:gid=27,,1,10
30,18,2,4.953125,-0.046875,coarser_receive:gid=27,,1,10
30,18,3,4.984375,-0.046875,coarser_receive:gid=27,,1,10
30,18,4,5.015625,-0.046875,local_active_restriction,,1,10
30,18,5,5.046875,-0.046875,local_active_restriction,,1,5
30,19,0,4.890625,-0.015625,coarser_receive:gid=27,,1,5
30,19,1,4.921875,-0.015625,coarser_receive:gid=27,,1,10
30,19,2,4.953125,-0.015625,coarser_receive:gid=27,,1,10
30,19,3,4.984375,-0.015625,coarser_receive:gid=27,,1,10
30,19,4,5.015625,-0.015625,local_active_restriction,,1,10
30,19,5,5.046875,-0.015625,local_active_restriction,,1,5
30,20,0,4.890625,0.015625,coarser_receive:gid=50,,1,4
30,20,1,4.921875,0.015625,coarser_receive:gid=50,,1,8
30,20,2,4.953125,0.015625,coarser_receive:gid=50,,1,8
30,20,3,4.984375,0.015625,coarser_receive:gid=50,,1,8
30,20,4,5.015625,0.015625,same_level_receive:gid=51,same_level_local_refresh:gid=51,1,8
30,20,5,5.046875,0.015625,same_level_receive:gid=51,same_level_local_refresh:gid=51,1,4
30,21,0,4.890625,0.046875,coarser_receive:gid=50,,1,3
30,21,1,4.921875,0.046875,coarser_receive:gid=50,,1,6
30,21,2,4.953125,0.046875,coarser_receive:gid=50,,1,6
30,21,3,4.984375,0.046875,coarser_receive:gid=50,,1,6
30,21,4,5.015625,0.046875,same_level_receive:gid=51,same_level_local_refresh:gid=51,1,6
30,21,5,5.046875,0.046875,same_level_receive:gid=51,same_level_local_refresh:gid=51,1,3
30,22,0,4.890625,0.078125,coarser_receive:gid=50,,1,2
30,22,1,4.921875,0.078125,coarser_receive:gid=50,,1,4
30,22,2,4.953125,0.078125,coarser_receive:gid=50,,1,4
30,22,3,4.984375,0.078125,coarser_receive:gid=50,,1,4
30,22,4,5.015625,0.078125,same_level_receive:gid=51,,1,4
30,22,5,5.046875,0.078125,same_level_receive:gid=51,,1,2
30,23,0,4.890625,0.109375,coarser_receive:gid=50,,1,1
30,23,1,4.921875,0.109375,coarser_receive:gid=50,,1,2
30,23,2,4.953125,0.109375,coarser_receive:gid=50,,1,2
30,23,3,4.984375,0.109375,coarser_receive:gid=50,,1,2
30,23,4,5.015625,0.109375,same_level_receive:gid=51,,1,2
30,23,5,5.046875,0.109375,same_level_receive:gid=51,,1,1
31,0,18,5.953125,-0.609375,same_level_receive:gid=29,,1,1
31,0,19,5.984375,-0.609375,same_level_receive:gid=29,,1,2
31,0,20,6.015625,-0.609375,coarser_receive:gid=34,,1,2
31,0,21,6.046875,-0.609375,coarser_receive:gid=34,,1,2
31,0,22,6.078125,-0.609375,coarser_receive:gid=34,,1,2
31,0,23,6.109375,-0.609375,coarser_receive:gid=34,,1,1
31,1,18,5.953125,-0.578125,same_level_receive:gid=29,,1,2
31,1,19,5.984375,-0.578125,same_level_receive:gid=29,,1,4
31,1,20,6.015625,-0.578125,coarser_receive:gid=34,,1,4
31,1,21,6.046875,-0.578125,coarser_receive:gid=34,,1,4
31,1,22,6.078125,-0.578125,coarser_receive:gid=34,,1,4
31,1,23,6.109375,-0.578125,coarser_receive:gid=34,,1,2
31,2,18,5.953125,-0.546875,same_level_receive:gid=29,same_level_local_refresh:gid=29,1,3
31,2,19,5.984375,-0.546875,same_level_receive:gid=29,same_level_local_refresh:gid=29,1,6
31,2,20,6.015625,-0.546875,coarser_receive:gid=34,,1,6
31,2,21,6.046875,-0.546875,coarser_receive:gid=34,,1,6
31,2,22,6.078125,-0.546875,coarser_receive:gid=34,,1,6
31,2,23,6.109375,-0.546875,coarser_receive:gid=34,,1,3
31,3,18,5.953125,-0.515625,same_level_receive:gid=29,same_level_local_refresh:gid=29,1,4
31,3,19,5.984375,-0.515625,same_level_receive:gid=29,same_level_local_refresh:gid=29,1,8
31,3,20,6.015625,-0.515625,coarser_receive:gid=34,,1,8
31,3,21,6.046875,-0.515625,coarser_receive:gid=34,,1,8
31,3,22,6.078125,-0.515625,coarser_receive:gid=34,,1,8
31,3,23,6.109375,-0.515625,coarser_receive:gid=34,,1,4
31,4,18,5.953125,-0.484375,local_active_restriction,,1,5
31,4,19,5.984375,-0.484375,local_active_restriction,,1,10
31,4,20,6.015625,-0.484375,coarser_receive:gid=34,,1,10
31,4,21,6.046875,-0.484375,coarser_receive:gid=34,,1,10
31,4,22,6.078125,-0.484375,coarser_receive:gid=34,,1,10
31,4,23,6.109375,-0.484375,coarser_receive:gid=34,,1,5
31,5,18,5.953125,-0.453125,local_active_restriction,,1,5
31,5,19,5.984375,-0.453125,local_active_restriction,,1,10
31,5,20,6.015625,-0.453125,coarser_receive:gid=34,,1,10
31,5,21,6.046875,-0.453125,coarser_receive:gid=34,,1,10
31,5,22,6.078125,-0.453125,coarser_receive:gid=34,,1,10
31,5,23,6.109375,-0.453125,coarser_receive:gid=34,,1,5
31,6,18,5.953125,-0.421875,local_active_restriction,,1,5
31,6,19,5.984375,-0.421875,local_active_restriction,,1,10
31,6,20,6.015625,-0.421875,coarser_receive:gid=34,,1,10
31,6,21,6.046875,-0.421875,coarser_receive:gid=34,,1,10
31,6,22,6.078125,-0.421875,coarser_receive:gid=34,,1,10
31,6,23,6.109375,-0.421875,coarser_receive:gid=34,,1,5
31,7,18,5.953125,-0.390625,local_active_restriction,,1,5
31,7,19,5.984375,-0.390625,local_active_restriction,,1,10
31,7,20,6.015625,-0.390625,coarser_receive:gid=34,,1,10
31,7,21,6.046875,-0.390625,coarser_receive:gid=34,,1,10
31,7,22,6.078125,-0.390625,coarser_receive:gid=34,,1,10
31,7,23,6.109375,-0.390625,coarser_receive:gid=34,,1,5
31,8,18,5.953125,-0.359375,local_active_restriction,,1,5
31,8,19,5.984375,-0.359375,local_active_restriction,,1,10
31,8,20,6.015625,-0.359375,coarser_receive:gid=34,,1,10
31,8,21,6.046875,-0.359375,coarser_receive:gid=34,,1,10
31,8,22,6.078125,-0.359375,coarser_receive:gid=34,,1,10
31,8,23,6.109375,-0.359375,coarser_receive:gid=34,,1,5
31,9,18,5.953125,-0.328125,local_active_restriction,,1,5
31,9,19,5.984375,-0.328125,local_active_restriction,,1,10
31,9,20,6.015625,-0.328125,coarser_receive:gid=34,,1,10
31,9,21,6.046875,-0.328125,coarser_receive:gid=34,,1,10
31,9,22,6.078125,-0.328125,coarser_receive:gid=34,,1,10
31,9,23,6.109375,-0.328125,coarser_receive:gid=34,,1,5
31,10,18,5.953125,-0.296875,local_active_restriction,,1,5
31,10,19,5.984375,-0.296875,local_active_restriction,,1,10
31,10,20,6.015625,-0.296875,coarser_receive:gid=34,,1,10
31,10,21,6.046875,-0.296875,coarser_receive:gid=34,,1,10
31,10,22,6.078125,-0.296875,coarser_receive:gid=34,,1,10
31,10,23,6.109375,-0.296875,coarser_receive:gid=34,,1,5
31,11,18,5.953125,-0.265625,local_active_restriction,,1,5
31,11,19,5.984375,-0.265625,local_active_restriction,,1,10
31,11,20,6.015625,-0.265625,coarser_receive:gid=34,,1,10
31,11,21,6.046875,-0.265625,coarser_receive:gid=34,,1,10
31,11,22,6.078125,-0.265625,coarser_receive:gid=34,,1,10
31,11,23,6.109375,-0.265625,coarser_receive:gid=34,,1,5
31,12,18,5.953125,-0.234375,local_active_restriction,,1,5
31,12,19,5.984375,-0.234375,local_active_restriction,,1,10
31,12,20,6.015625,-0.234375,coarser_receive:gid=34,,1,10
31,12,21,6.046875,-0.234375,coarser_receive:gid=34,,1,10
31,12,22,6.078125,-0.234375,coarser_receive:gid=34,,1,10
31,12,23,6.109375,-0.234375,coarser_receive:gid=34,,1,5
31,13,18,5.953125,-0.203125,local_active_restriction,,1,5
31,13,19,5.984375,-0.203125,local_active_restriction,,1,10
31,13,20,6.015625,-0.203125,coarser_receive:gid=34,,1,10
31,13,21,6.046875,-0.203125,coarser_receive:gid=34,,1,10
31,13,22,6.078125,-0.203125,coarser_receive:gid=34,,1,10
31,13,23,6.109375,-0.203125,coarser_receive:gid=34,,1,5
31,14,18,5.953125,-0.171875,local_active_restriction,,1,5
31,14,19,5.984375,-0.171875,local_active_restriction,,1,10
31,14,20,6.015625,-0.171875,coarser_receive:gid=34,,1,10
31,14,21,6.046875,-0.171875,coarser_receive:gid=34,,1,10
31,14,22,6.078125,-0.171875,coarser_receive:gid=34,,1,10
31,14,23,6.109375,-0.171875,coarser_receive:gid=34,,1,5
31,15,18,5.953125,-0.140625,local_active_restriction,,1,5
31,15,19,5.984375,-0.140625,local_active_restriction,,1,10
31,15,20,6.015625,-0.140625,coarser_receive:gid=34,,1,10
31,15,21,6.046875,-0.140625,coarser_receive:gid=34,,1,10
31,15,22,6.078125,-0.140625,coarser_receive:gid=34,,1,10
31,15,23,6.109375,-0.140625,coarser_receive:gid=34,,1,5
31,16,18,5.953125,-0.109375,local_active_restriction,,1,5
31,16,19,5.984375,-0.109375,local_active_restriction,,1,10
31,16,20,6.015625,-0.109375,coarser_receive:gid=34,,1,10
31,16,21,6.046875,-0.109375,coarser_receive:gid=34,,1,10
31,16,22,6.078125,-0.109375,coarser_receive:gid=34,,1,10
31,16,23,6.109375,-0.109375,coarser_receive:gid=34,,1,5
31,17,18,5.953125,-0.078125,local_active_restriction,,1,5
31,17,19,5.984375,-0.078125,local_active_restriction,,1,10
31,17,20,6.015625,-0.078125,coarser_receive:gid=34,,1,10
31,17,21,6.046875,-0.078125,coarser_receive:gid=34,,1,10
31,17,22,6.078125,-0.078125,coarser_receive:gid=34,,1,10
31,17,23,6.109375,-0.078125,coarser_receive:gid=34,,1,5
31,18,18,5.953125,-0.046875,local_active_restriction,,1,5
31,18,19,5.984375,-0.046875,local_active_restriction,,1,10
31,18,20,6.015625,-0.046875,coarser_receive:gid=34,,1,10
31,18,21,6.046875,-0.046875,coarser_receive:gid=34,,1,10
31,18,22,6.078125,-0.046875,coarser_receive:gid=34,,1,10
31,18,23,6.109375,-0.046875,coarser_receive:gid=34,,1,5
31,19,18,5.953125,-0.015625,local_active_restriction,,1,5
31,19,19,5.984375,-0.015625,local_active_restriction,,1,10
31,19,20,6.015625,-0.015625,coarser_receive:gid=34,,1,10
31,19,21,6.046875,-0.015625,coarser_receive:gid=34,,1,10
31,19,22,6.078125,-0.015625,coarser_receive:gid=34,,1,10
31,19,23,6.109375,-0.015625,coarser_receive:gid=34,,1,5
31,20,18,5.953125,0.015625,same_level_receive:gid=52,same_level_local_refresh:gid=52,1,4
31,20,19,5.984375,0.015625,same_level_receive:gid=52,same_level_local_refresh:gid=52,1,8
31,20,20,6.015625,0.015625,coarser_receive:gid=57,,1,8
31,20,21,6.046875,0.015625,coarser_receive:gid=57,,1,8
31,20,22,6.078125,0.015625,coarser_receive:gid=57,,1,8
31,20,23,6.109375,0.015625,coarser_receive:gid=57,,1,4
31,21,18,5.953125,0.046875,same_level_receive:gid=52,same_level_local_refresh:gid=52,1,3
31,21,19,5.984375,0.046875,same_level_receive:gid=52,same_level_local_refresh:gid=52,1,6
31,21,20,6.015625,0.046875,coarser_receive:gid=57,,1,6
31,21,21,6.046875,0.046875,coarser_receive:gid=57,,1,6
31,21,22,6.078125,0.046875,coarser_receive:gid=57,,1,6
31,21,23,6.109375,0.046875,coarser_receive:gid=57,,1,3
31,22,18,5.953125,0.078125,same_level_receive:gid=52,,1,2
31,22,19,5.984375,0.078125,same_level_receive:gid=52,,1,4
31,22,20,6.015625,0.078125,coarser_receive:gid=57,,1,4
31,22,21,6.046875,0.078125,coarser_receive:gid=57,,1,4
31,22,22,6.078125,0.078125,coarser_receive:gid=57,,1,4
31,22,23,6.109375,0.078125,coarser_receive:gid=57,,1,2
31,23,18,5.953125,0.109375,same_level_receive:gid=52,,1,1
31,23,19,5.984375,0.109375,same_level_receive:gid=52,,1,2
31,23,20,6.015625,0.109375,coarser_receive:gid=57,,1,2
31,23,21,6.046875,0.109375,coarser_receive:gid=57,,1,2
31,23,22,6.078125,0.109375,coarser_receive:gid=57,,1,2
31,23,23,6.109375,0.109375,coarser_receive:gid=57,,1,1
32,0,0,5.78125,-2.21875,coarser_receive:gid=23,,1,1
32,0,1,5.84375,-2.21875,coarser_receive:gid=23,,1,2
32,0,2,5.90625,-2.21875,coarser_receive:gid=23,,1,3
32,0,3,5.96875,-2.21875,coarser_receive:gid=23,,1,4
32,0,4,6.03125,-2.21875,coarser_receive:gid=24,,1,5
32,0,5,6.09375,-2.21875,coarser_receive:gid=24,,1,5
32,0,6,6.15625,-2.21875,coarser_receive:gid=24,,1,5
32,0,7,6.21875,-2.21875,coarser_receive:gid=24,,1,5
32,0,8,6.28125,-2.21875,coarser_receive:gid=24,,1,5
32,0,9,6.34375,-2.21875,coarser_receive:gid=24,,1,5
32,0,10,6.40625,-2.21875,coarser_receive:gid=24,,1,5
32,0,11,6.46875,-2.21875,coarser_receive:gid=24,,1,5
32,0,12,6.53125,-2.21875,coarser_receive:gid=24,,1,5
32,0,13,6.59375,-2.21875,coarser_receive:gid=24,,1,5
32,0,14,6.65625,-2.21875,coarser_receive:gid=24,,1,5
32,0,15,6.71875,-2.21875,coarser_receive:gid=24,,1,5
32,0,16,6.78125,-2.21875,coarser_receive:gid=24,,1,5
32,0,17,6.84375,-2.21875,coarser_receive:gid=24,,1,5
32,0,18,6.90625,-2.21875,coarser_receive:gid=24,,1,5
32,0,19,6.96875,-2.21875,coarser_receive:gid=24,,1,5
32,0,20,7.03125,-2.21875,coarser_receive:gid=24,,1,4
32,0,21,7.09375,-2.21875,coarser_receive:gid=24,,1,3
32,0,22,7.15625,-2.21875,coarser_receive:gid=24,,1,2
32,0,23,7.21875,-2.21875,coarser_receive:gid=24,,1,1
32,1,0,5.78125,-2.15625,coarser_receive:gid=23,,1,2
32,1,1,5.84375,-2.15625,coarser_receive:gid=23,,1,4
32,1,2,5.90625,-2.15625,coarser_receive:gid=23,,1,6
32,1,3,5.96875,-2.15625,coarser_receive:gid=23,,1,8
32,1,4,6.03125,-2.15625,coarser_receive:gid=24,,1,10
32,1,5,6.09375,-2.15625,coarser_receive:gid=24,,1,10
32,1,6,6.15625,-2.15625,coarser_receive:gid=24,,1,10
32,1,7,6.21875,-2.15625,coarser_receive:gid=24,,1,10
32,1,8,6.28125,-2.15625,coarser_receive:gid=24,,1,10
32,1,9,6.34375,-2.15625,coarser_receive:gid=24,,1,10
32,1,10,6.40625,-2.15625,coarser_receive:gid=24,,1,10
32,1,11,6.46875,-2.15625,coarser_receive:gid=24,,1,10
32,1,12,6.53125,-2.15625,coarser_receive:gid=24,,1,10
32,1,13,6.59375,-2.15625,coarser_receive:gid=24,,1,10
32,1,14,6.65625,-2.15625,coarser_receive:gid=24,,1,10
32,1,15,6.71875,-2.15625,coarser_receive:gid=24,,1,10
32,1,16,6.78125,-2.15625,coarser_receive:gid=24,,1,10
32,1,17,6.84375,-2.15625,coarser_receive:gid=24,,1,10
32,1,18,6.90625,-2.15625,coarser_receive:gid=24,,1,10
32,1,19,6.96875,-2.15625,coarser_receive:gid=24,,1,10
32,1,20,7.03125,-2.15625,coarser_receive:gid=24,,1,8
32,1,21,7.09375,-2.15625,coarser_receive:gid=24,,1,6
32,1,22,7.15625,-2.15625,coarser_receive:gid=24,,1,4
32,1,23,7.21875,-2.15625,coarser_receive:gid=24,,1,2
32,2,0,5.78125,-2.09375,coarser_receive:gid=23,,1,2
32,2,1,5.84375,-2.09375,coarser_receive:gid=23,,1,4
32,2,2,5.90625,-2.09375,coarser_receive:gid=23,,1,6
32,2,3,5.96875,-2.09375,coarser_receive:gid=23,,1,8
32,2,4,6.03125,-2.09375,coarser_receive:gid=24,,1,10
32,2,5,6.09375,-2.09375,coarser_receive:gid=24,,1,10
32,2,6,6.15625,-2.09375,coarser_receive:gid=24,,1,10
32,2,7,6.21875,-2.09375,coarser_receive:gid=24,,1,10
32,2,8,6.28125,-2.09375,coarser_receive:gid=24,,1,10
32,2,9,6.34375,-2.09375,coarser_receive:gid=24,,1,10
32,2,10,6.40625,-2.09375,coarser_receive:gid=24,,1,10
32,2,11,6.46875,-2.09375,coarser_receive:gid=24,,1,10
32,2,12,6.53125,-2.09375,coarser_receive:gid=24,,1,10
32,2,13,6.59375,-2.09375,coarser_receive:gid=24,,1,10
32,2,14,6.65625,-2.09375,coarser_receive:gid=24,,1,10
32,2,15,6.71875,-2.09375,coarser_receive:gid=24,,1,10
32,2,16,6.78125,-2.09375,coarser_receive:gid=24,,1,10
32,2,17,6.84375,-2.09375,coarser_receive:gid=24,,1,10
32,2,18,6.90625,-2.09375,coarser_receive:gid=24,,1,10
32,2,19,6.96875,-2.09375,coarser_receive:gid=24,,1,10
32,2,20,7.03125,-2.09375,coarser_receive:gid=24,,1,8
32,2,21,7.09375,-2.09375,coarser_receive:gid=24,,1,6
32,2,22,7.15625,-2.09375,coarser_receive:gid=24,,1,4
32,2,23,7.21875,-2.09375,coarser_receive:gid=24,,1,2
32,3,0,5.78125,-2.03125,coarser_receive:gid=23,,1,2
32,3,1,5.84375,-2.03125,coarser_receive:gid=23,,1,4
32,3,2,5.90625,-2.03125,coarser_receive:gid=23,,1,6
32,3,3,5.96875,-2.03125,coarser_receive:gid=23,,1,8
32,3,4,6.03125,-2.03125,coarser_receive:gid=24,,1,10
32,3,5,6.09375,-2.03125,coarser_receive:gid=24,,1,10
32,3,6,6.15625,-2.03125,coarser_receive:gid=24,,1,10
32,3,7,6.21875,-2.03125,coarser_receive:gid=24,,1,10
32,3,8,6.28125,-2.03125,coarser_receive:gid=24,,1,10
32,3,9,6.34375,-2.03125,coarser_receive:gid=24,,1,10
32,3,10,6.40625,-2.03125,coarser_receive:gid=24,,1,10
32,3,11,6.46875,-2.03125,coarser_receive:gid=24,,1,10
32,3,12,6.53125,-2.03125,coarser_receive:gid=24,,1,10
32,3,13,6.59375,-2.03125,coarser_receive:gid=24,,1,10
32,3,14,6.65625,-2.03125,coarser_receive:gid=24,,1,10
32,3,15,6.71875,-2.03125,coarser_receive:gid=24,,1,10
32,3,16,6.78125,-2.03125,coarser_receive:gid=24,,1,10
32,3,17,6.84375,-2.03125,coarser_receive:gid=24,,1,10
32,3,18,6.90625,-2.03125,coarser_receive:gid=24,,1,10
32,3,19,6.96875,-2.03125,coarser_receive:gid=24,,1,10
32,3,20,7.03125,-2.03125,coarser_receive:gid=24,,1,8
32,3,21,7.09375,-2.03125,coarser_receive:gid=24,,1,6
32,3,22,7.15625,-2.03125,coarser_receive:gid=24,,1,4
32,3,23,7.21875,-2.03125,coarser_receive:gid=24,,1,2
32,4,0,5.78125,-1.96875,same_level_receive:gid=26,,1,2
32,4,1,5.84375,-1.96875,same_level_receive:gid=26,,1,4
32,4,2,5.90625,-1.96875,same_level_receive:gid=26,same_level_local_refresh:gid=26,1,6
32,4,3,5.96875,-1.96875,same_level_receive:gid=26,same_level_local_refresh:gid=26,1,8
32,4,4,6.03125,-1.96875,local_active_restriction,,1,10
32,4,5,6.09375,-1.96875,local_active_restriction,,1,10
32,4,6,6.15625,-1.96875,local_active_restriction,,1,10
32,4,7,6.21875,-1.96875,local_active_restriction,,1,10
32,4,8,6.28125,-1.96875,local_active_restriction,,1,10
32,4,9,6.34375,-1.96875,local_active_restriction,,1,10
32,4,10,6.40625,-1.96875,local_active_restriction,,1,10
32,4,11,6.46875,-1.96875,local_active_restriction,,1,10
32,4,12,6.53125,-1.96875,local_active_restriction,,1,10
32,4,13,6.59375,-1.96875,local_active_restriction,,1,10
32,4,14,6.65625,-1.96875,local_active_restriction,,1,10
32,4,15,6.71875,-1.96875,local_active_restriction,,1,10
32,4,16,6.78125,-1.96875,local_active_restriction,,1,10
32,4,17,6.84375,-1.96875,local_active_restriction,,1,10
32,4,18,6.90625,-1.96875,local_active_restriction,,1,10
32,4,19,6.96875,-1.96875,local_active_restriction,,1,10
32,4,20,7.03125,-1.96875,same_level_receive:gid=33,same_level_local_refresh:gid=33,1,8
32,4,21,7.09375,-1.96875,same_level_receive:gid=33,same_level_local_refresh:gid=33,1,6
32,4,22,7.15625,-1.96875,same_level_receive:gid=33,,1,4
32,4,23,7.21875,-1.96875,same_level_receive:gid=33,,1,2
32,5,0,5.78125,-1.90625,same_level_receive:gid=26,,1,1
32,5,1,5.84375,-1.90625,same_level_receive:gid=26,,1,2
32,5,2,5.90625,-1.90625,same_level_receive:gid=26,same_level_local_refresh:gid=26,1,3
32,5,3,5.96875,-1.90625,same_level_receive:gid=26,same_level_local_refresh:gid=26,1,4
32,5,4,6.03125,-1.90625,local_active_restriction,,1,5
32,5,5,6.09375,-1.90625,local_active_restriction,,1,5
32,5,6,6.15625,-1.90625,local_active_restriction,,1,5
32,5,7,6.21875,-1.90625,local_active_restriction,,1,5
32,5,8,6.28125,-1.90625,local_active_restriction,,1,5
32,5,9,6.34375,-1.90625,local_active_restriction,,1,5
32,5,10,6.40625,-1.90625,local_active_restriction,,1,5
32,5,11,6.46875,-1.90625,local_active_restriction,,1,5
32,5,12,6.53125,-1.90625,local_active_restriction,,1,5
32,5,13,6.59375,-1.90625,local_active_restriction,,1,5
32,5,14,6.65625,-1.90625,local_active_restriction,,1,5
32,5,15,6.71875,-1.90625,local_active_restriction,,1,5
32,5,16,6.78125,-1.90625,local_active_restriction,,1,5
32,5,17,6.84375,-1.90625,local_active_restriction,,1,5
32,5,18,6.90625,-1.90625,local_active_restriction,,1,5
32,5,19,6.96875,-1.90625,local_active_restriction,,1,5
32,5,20,7.03125,-1.90625,same_level_receive:gid=33,same_level_local_refresh:gid=33,1,4
32,5,21,7.09375,-1.90625,same_level_receive:gid=33,same_level_local_refresh:gid=33,1,3
32,5,22,7.15625,-1.90625,same_level_receive:gid=33,,1,2
32,5,23,7.21875,-1.90625,same_level_receive:gid=33,,1,1
33,0,0,6.78125,-2.21875,coarser_receive:gid=24,,1,1
33,0,1,6.84375,-2.21875,coarser_receive:gid=24,,1,2
33,0,2,6.90625,-2.21875,coarser_receive:gid=24,,1,3
33,0,3,6.96875,-2.21875,coarser_receive:gid=24,,1,4
33,0,4,7.03125,-2.21875,coarser_receive:gid=24,,1,5
33,0,5,7.09375,-2.21875,coarser_receive:gid=24,,1,5
33,0,6,7.15625,-2.21875,coarser_receive:gid=24,,1,5
33,0,7,7.21875,-2.21875,coarser_receive:gid=24,,1,5
33,0,8,7.28125,-2.21875,coarser_receive:gid=24,,1,5
33,0,9,7.34375,-2.21875,coarser_receive:gid=24,,1,5
33,0,10,7.40625,-2.21875,coarser_receive:gid=24,,1,5
33,0,11,7.46875,-2.21875,coarser_receive:gid=24,,1,5
33,0,12,7.53125,-2.21875,coarser_receive:gid=24,,1,5
33,0,13,7.59375,-2.21875,coarser_receive:gid=24,,1,5
33,0,14,7.65625,-2.21875,coarser_receive:gid=24,,1,5
33,0,15,7.71875,-2.21875,coarser_receive:gid=24,,1,5
33,0,16,7.78125,-2.21875,coarser_receive:gid=24,,1,5
33,0,17,7.84375,-2.21875,coarser_receive:gid=24,,1,5
33,0,18,7.90625,-2.21875,coarser_receive:gid=24,,1,5
33,0,19,7.96875,-2.21875,coarser_receive:gid=24,,1,5
33,0,20,8.03125,-2.21875,coarser_receive:gid=38,,1,4
33,0,21,8.09375,-2.21875,coarser_receive:gid=38,,1,3
33,0,22,8.15625,-2.21875,coarser_receive:gid=38,,1,2
33,0,23,8.21875,-2.21875,coarser_receive:gid=38,,1,1
33,1,0,6.78125,-2.15625,coarser_receive:gid=24,,1,2
33,1,1,6.84375,-2.15625,coarser_receive:gid=24,,1,4
33,1,2,6.90625,-2.15625,coarser_receive:gid=24,,1,6
33,1,3,6.96875,-2.15625,coarser_receive:gid=24,,1,8
33,1,4,7.03125,-2.15625,coarser_receive:gid=24,,1,10
33,1,5,7.09375,-2.15625,coarser_receive:gid=24,,1,10
33,1,6,7.15625,-2.15625,coarser_receive:gid=24,,1,10
33,1,7,7.21875,-2.15625,coarser_receive:gid=24,,1,10
33,1,8,7.28125,-2.15625,coarser_receive:gid=24,,1,10
33,1,9,7.34375,-2.15625,coarser_receive:gid=24,,1,10
33,1,10,7.40625,-2.15625,coarser_receive:gid=24,,1,10
33,1,11,7.46875,-2.15625,coarser_receive:gid=24,,1,10
