axisTau,region,field,n128,n256,n512,p_128_256,p_256_512,p_self
1.5545974959668434,R4,C,0.0004653619655575726,1.8979516933661008e-06,8.074530775913037e-09,7.9377662192257725,7.876849133146634,7.938021047615198
1.5645628645307335,R4,C,0.00048676754164570554,1.9998025945143216e-06,8.48950504331232e-09,7.927231565055193,7.879961435718458,7.927429811010974
1.5745282330946235,R4,C,0.0005081731177338384,2.101653495662542e-06,8.904479310711602e-09,7.917651420346503,7.882777860969607,7.917798018052043
1.5844936016585134,R4,C,0.0005295786938219709,2.2035043968107605e-06,9.319453578110875e-09,7.908901494791447,7.885338691300571,7.909000757817629
1.5944589702224035,R4,C,0.0005509842699101038,2.305355297958981e-06,9.734427845510158e-09,7.90087820773123,7.887677213447858,7.900933929268504
1.6044243387862935,R4,C,0.0005723898459982367,2.4072061991072015e-06,1.014940211290944e-08,7.893494542086747,7.889821174068013,7.8935100756631424
1.6143897073501836,R4,C,0.0005937954220863696,2.509057100255422e-06,1.0564376380308723e-08,7.886676857092114,7.891793886374917,7.886655182179337
1.6243550759140737,R4,C,0.0006152009981745025,2.610908001403643e-06,1.0979350647708005e-08,7.880362410485453,7.893615081683593,7.880306186275192
1.6343204444779635,R4,C,0.0006366065742626349,2.7127589025518613e-06,1.1394324915107278e-08,7.87449741233402,7.895301571930051,7.874409022161749
1.6442858130418536,R4,C,0.0006580121503507679,2.814609803700082e-06,1.180929918250656e-08,7.86903548189252,7.896867770376465,7.868917070199709
1.6542511816057437,R4,C,0.0006794177264389008,2.9164607048483023e-06,1.2224273449905843e-08,7.8639364132875,7.898326104699262,7.863789916580646
1.6642165501696338,R4,C,0.0007008233025270337,3.018311605996523e-06,1.2639247717305126e-08,7.859165180193296,7.899687347546422,7.858992353135378
1.6741819187335236,R4,C,0.0007222288786151662,3.1201625071447413e-06,1.3054221984704398e-08,7.854691127160929,7.900960883182133,7.854493564687434
1.6841472872974137,R4,C,0.0007436344547032991,3.2220134082929618e-06,1.3469196252103681e-08,7.850487307972443,7.902154924186415,7.850266464138633
1.6941126558613038,R4,C,0.0007650400307914319,3.3238643094411827e-06,1.3884170519502964e-08,7.846529940731439,7.903276688794234,7.846287144854931
1.7040780244251938,R4,C,0.0007899540813953283,3.4522988477873113e-06,1.4384365462156969e-08,7.838067627617908,7.906911965558771,7.837772566768814
1.7140433929890837,R4,C,0.000817595665628841,3.5847368162974935e-06,1.488925368422733e-08,7.833376534586925,7.911451951583507,7.833041883333033
1.7240087615529738,R4,C,0.0008452372498623542,3.7171747848076787e-06,1.5394141906297703e-08,7.829006011880786,7.915681264819856,7.828634470591915
