family,gid,i,j,rho,z,region,difference,absolute_difference
C,32,4,17,6.140625,-1.453125,INTERIOR,6.217577444406729e-06,6.217577444406729e-06
C,32,5,17,6.171875,-1.453125,INTERIOR,-1.3905964109430565e-05,1.3905964109430565e-05
C,32,6,17,6.203125,-1.453125,INTERIOR,-2.054399167759945e-05,2.054399167759945e-05
C,32,7,17,6.234375,-1.453125,INTERIOR,-3.4733144522719646e-05,3.4733144522719646e-05
C,32,8,17,6.265625,-1.453125,INTERIOR,-2.195045536114177e-05,2.195045536114177e-05
C,32,9,17,6.296875,-1.453125,INTERIOR,2.1471759890219228e-05,2.1471759890219228e-05
C,32,10,17,6.328125,-1.453125,INTERIOR,3.849201745171433e-05,3.849201745171433e-05
C,32,11,17,6.359375,-1.453125,INTERIOR,6.495806104891587e-05,6.495806104891587e-05
C,32,12,17,6.390625,-1.453125,INTERIOR,4.973823647291863e-05,4.973823647291863e-05
C,32,13,17,6.421875,-1.453125,INTERIOR,5.442818115040547e-05,5.442818115040547e-05
C,32,14,17,6.453125,-1.453125,INTERIOR,6.85050508991837e-05,6.85050508991837e-05
C,32,15,17,6.484375,-1.453125,INTERIOR,4.749881981735591e-05,4.749881981735591e-05
C,32,16,17,6.515625,-1.453125,INTERIOR,4.20121298668431e-05,4.20121298668431e-05
C,32,17,17,6.546875,-1.453125,INTERIOR,1.7393126182096118e-05,1.7393126182096118e-05
C,32,18,17,6.578125,-1.453125,INTERIOR,-1.1735398318868905e-05,1.1735398318868905e-05
C,32,19,17,6.609375,-1.453125,INTERIOR,-5.8962305089329745e-05,5.8962305089329745e-05
C,32,20,17,6.640625,-1.453125,INTERIOR,-6.701576912405971e-05,6.701576912405971e-05
C,32,21,17,6.671875,-1.453125,INTERIOR,-6.725026441234362e-05,6.725026441234362e-05
C,32,22,17,6.703125,-1.453125,INTERIOR,-1.1768237615705432e-05,1.1768237615705432e-05
C,32,23,17,6.734375,-1.453125,INTERIOR,-9.80603217596394e-06,9.80603217596394e-06
C,32,24,17,6.765625,-1.453125,INTERIOR,1.2704384248600053e-05,1.2704384248600053e-05
C,32,25,17,6.796875,-1.453125,INTERIOR,2.856757425191009e-05,2.856757425191009e-05
C,32,26,17,6.828125,-1.453125,INTERIOR,2.54183587070321e-05,2.54183587070321e-05
C,32,27,17,6.859375,-1.453125,INTERIOR,-2.3162206679384727e-05,2.3162206679384727e-05
C,32,28,17,6.890625,-1.453125,MESHBLOCK_EDGE_OR_CORNER,-1.9700809675694646e-05,1.9700809675694646e-05
C,32,29,17,6.921875,-1.453125,MESHBLOCK_EDGE_OR_CORNER,-3.3453503983952356e-05,3.3453503983952356e-05
C,32,30,17,6.953125,-1.453125,MESHBLOCK_EDGE_OR_CORNER,-3.211147176878466e-05,3.211147176878466e-05
C,32,31,17,6.984375,-1.453125,MESHBLOCK_EDGE_OR_CORNER,-4.112362959331813e-05,4.112362959331813e-05
C,32,0,18,6.015625,-1.421875,MESHBLOCK_EDGE_OR_CORNER,-7.132740221598008e-05,7.132740221598008e-05
C,32,1,18,6.046875,-1.421875,MESHBLOCK_EDGE_OR_CORNER,9.52773142196342e-07,9.52773142196342e-07
C,32,2,18,6.078125,-1.421875,MESHBLOCK_EDGE_OR_CORNER,-8.353098770795715e-05,8.353098770795715e-05
C,32,3,18,6.109375,-1.421875,MESHBLOCK_EDGE_OR_CORNER,1.881217268486727e-05,1.881217268486727e-05
C,32,4,18,6.140625,-1.421875,INTERIOR,-2.400674980055327e-05,2.400674980055327e-05
C,32,5,18,6.171875,-1.421875,INTERIOR,-9.856339849562568e-05,9.856339849562568e-05
C,32,6,18,6.203125,-1.421875,INTERIOR,-0.00013812026886776425,0.00013812026886776425
C,32,7,18,6.234375,-1.421875,INTERIOR,-0.00014471662772857314,0.00014471662772857314
C,32,8,18,6.265625,-1.421875,INTERIOR,-0.0001448918195045886,0.0001448918195045886
C,32,9,18,6.296875,-1.421875,INTERIOR,-7.90729883640524e-05,7.90729883640524e-05
C,32,10,18,6.328125,-1.421875,INTERIOR,-7.400609392783745e-05,7.400609392783745e-05
C,32,11,18,6.359375,-1.421875,INTERIOR,-3.682245755032591e-05,3.682245755032591e-05
C,32,12,18,6.390625,-1.421875,INTERIOR,-5.244705054403484e-06,5.244705054403484e-06
C,32,13,18,6.421875,-1.421875,INTERIOR,1.323260159730123e-05,1.323260159730123e-05
C,32,14,18,6.453125,-1.421875,INTERIOR,5.354287711381795e-05,5.354287711381795e-05
C,32,15,18,6.484375,-1.421875,INTERIOR,3.047858031602485e-05,3.047858031602485e-05
C,32,16,18,6.515625,-1.421875,INTERIOR,3.83674834493709e-05,3.83674834493709e-05
C,32,17,18,6.546875,-1.421875,INTERIOR,2.0990881391771878e-05,2.0990881391771878e-05
C,32,18,18,6.578125,-1.421875,INTERIOR,1.1536103338971853e-05,1.1536103338971853e-05
C,32,19,18,6.609375,-1.421875,INTERIOR,-5.197528480749801e-06,5.197528480749801e-06
C,32,20,18,6.640625,-1.421875,INTERIOR,-1.075147838581602e-05,1.075147838581602e-05
C,32,21,18,6.671875,-1.421875,INTERIOR,-8.72714824741612e-06,8.72714824741612e-06
C,32,22,18,6.703125,-1.421875,INTERIOR,-3.468412115639752e-06,3.468412115639752e-06
C,32,23,18,6.734375,-1.421875,INTERIOR,-1.996450640992433e-05,1.996450640992433e-05
C,32,24,18,6.765625,-1.421875,INTERIOR,-1.6016099747470473e-05,1.6016099747470473e-05
C,32,25,18,6.796875,-1.421875,INTERIOR,1.8754249117519748e-05,1.8754249117519748e-05
C,32,26,18,6.828125,-1.421875,INTERIOR,2.8789768662265767e-05,2.8789768662265767e-05
C,32,27,18,6.859375,-1.421875,INTERIOR,2.2848223291268947e-05,2.2848223291268947e-05
C,32,28,18,6.890625,-1.421875,MESHBLOCK_EDGE_OR_CORNER,2.407775615351302e-05,2.407775615351302e-05
C,32,29,18,6.921875,-1.421875,MESHBLOCK_EDGE_OR_CORNER,3.080542371221816e-05,3.080542371221816e-05
C,32,30,18,6.953125,-1.421875,MESHBLOCK_EDGE_OR_CORNER,2.187686197935453e-05,2.187686197935453e-05
C,32,31,18,6.984375,-1.421875,MESHBLOCK_EDGE_OR_CORNER,-1.38477664990888e-05,1.38477664990888e-05
C,32,0,19,6.015625,-1.390625,MESHBLOCK_EDGE_OR_CORNER,-6.601034646163068e-05,6.601034646163068e-05
C,32,1,19,6.046875,-1.390625,MESHBLOCK_EDGE_OR_CORNER,-7.622220667901627e-05,7.622220667901627e-05
C,32,2,19,6.078125,-1.390625,MESHBLOCK_EDGE_OR_CORNER,-0.0001554809445453904,0.0001554809445453904
C,32,3,19,6.109375,-1.390625,MESHBLOCK_EDGE_OR_CORNER,-6.941466591410149e-06,6.941466591410149e-06
C,32,4,19,6.140625,-1.390625,INTERIOR,4.245714964946695e-05,4.245714964946695e-05
C,32,5,19,6.171875,-1.390625,INTERIOR,8.016966425752068e-05,8.016966425752068e-05
C,32,6,19,6.203125,-1.390625,INTERIOR,0.00011207077830271799,0.00011207077830271799
C,32,7,19,6.234375,-1.390625,INTERIOR,0.00010782956460267173,0.00010782956460267173
C,32,8,19,6.265625,-1.390625,INTERIOR,7.76171640518913e-05,7.76171640518913e-05
C,32,9,19,6.296875,-1.390625,INTERIOR,5.095057397060858e-05,5.095057397060858e-05
C,32,10,19,6.328125,-1.390625,INTERIOR,2.0727084032352155e-05,2.0727084032352155e-05
C,32,11,19,6.359375,-1.390625,INTERIOR,-7.457902105607438e-06,7.457902105607438e-06
C,32,12,19,6.390625,-1.390625,INTERIOR,1.797141940809363e-06,1.797141940809363e-06
C,32,13,19,6.421875,-1.390625,INTERIOR,-1.455790781105604e-05,1.455790781105604e-05
C,32,14,19,6.453125,-1.390625,INTERIOR,-6.394119898559241e-06,6.394119898559241e-06
C,32,15,19,6.484375,-1.390625,INTERIOR,-5.065940256800475e-05,5.065940256800475e-05
C,32,16,19,6.515625,-1.390625,INTERIOR,-2.5181500000377027e-05,2.5181500000377027e-05
C,32,17,19,6.546875,-1.390625,INTERIOR,-1.7061525440354493e-05,1.7061525440354493e-05
C,32,18,19,6.578125,-1.390625,INTERIOR,3.4031944163089196e-06,3.4031944163089196e-06
C,32,19,19,6.609375,-1.390625,INTERIOR,5.84113254219849e-06,5.84113254219849e-06
C,32,20,19,6.640625,-1.390625,INTERIOR,-3.2454466246047316e-06,3.2454466246047316e-06
C,32,21,19,6.671875,-1.390625,INTERIOR,6.365574162811409e-06,6.365574162811409e-06
C,32,22,19,6.703125,-1.390625,INTERIOR,-8.709622474375837e-07,8.709622474375837e-07
C,32,23,19,6.734375,-1.390625,INTERIOR,-2.7615690399118015e-05,2.7615690399118015e-05
C,32,24,19,6.765625,-1.390625,INTERIOR,-3.161551282099143e-05,3.161551282099143e-05
C,32,25,19,6.796875,-1.390625,INTERIOR,-2.3164881486890422e-05,2.3164881486890422e-05
C,32,26,19,6.828125,-1.390625,INTERIOR,-6.17352074109693e-05,6.17352074109693e-05
C,32,27,19,6.859375,-1.390625,INTERIOR,-8.122580830905888e-05,8.122580830905888e-05
C,32,28,19,6.890625,-1.390625,MESHBLOCK_EDGE_OR_CORNER,-9.231060077181464e-05,9.231060077181464e-05
C,32,29,19,6.921875,-1.390625,MESHBLOCK_EDGE_OR_CORNER,-8.2674267629387e-05,8.2674267629387e-05
C,32,30,19,6.953125,-1.390625,MESHBLOCK_EDGE_OR_CORNER,-5.5757295897083774e-05,5.5757295897083774e-05
C,32,31,19,6.984375,-1.390625,MESHBLOCK_EDGE_OR_CORNER,-4.783970809584784e-05,4.783970809584784e-05
C,32,0,20,6.015625,-1.359375,MESHBLOCK_EDGE_OR_CORNER,-3.8268155594561913e-05,3.8268155594561913e-05
C,32,1,20,6.046875,-1.359375,MESHBLOCK_EDGE_OR_CORNER,-8.253993507213058e-05,8.253993507213058e-05
C,32,2,20,6.078125,-1.359375,MESHBLOCK_EDGE_OR_CORNER,-0.00023452908602231972,0.00023452908602231972
C,32,3,20,6.109375,-1.359375,MESHBLOCK_EDGE_OR_CORNER,-5.359285656576307e-05,5.359285656576307e-05
C,32,4,20,6.140625,-1.359375,INTERIOR,-6.14209827583161e-05,6.14209827583161e-05
C,32,5,20,6.171875,-1.359375,INTERIOR,-4.0536104144568274e-05,4.0536104144568274e-05
C,32,6,20,6.203125,-1.359375,INTERIOR,-1.2006797756346395e-05,1.2006797756346395e-05
C,32,7,20,6.234375,-1.359375,INTERIOR,-3.614260922806065e-05,3.614260922806065e-05
C,32,8,20,6.265625,-1.359375,INTERIOR,-2.31581063735338e-05,2.31581063735338e-05
C,32,9,20,6.296875,-1.359375,INTERIOR,-4.539088490796827e-05,4.539088490796827e-05
C,32,10,20,6.328125,-1.359375,INTERIOR,1.1029798559964755e-05,1.1029798559964755e-05
C,32,11,20,6.359375,-1.359375,INTERIOR,-8.681402638719207e-07,8.681402638719207e-07
C,32,12,20,6.390625,-1.359375,INTERIOR,4.262179116431295e-05,4.262179116431295e-05
C,32,13,20,6.421875,-1.359375,INTERIOR,2.5544558530696693e-05,2.5544558530696693e-05
C,32,14,20,6.453125,-1.359375,INTERIOR,-3.577594443023241e-05,3.577594443023241e-05
C,32,15,20,6.484375,-1.359375,INTERIOR,-7.195659925583308e-05,7.195659925583308e-05
C,32,16,20,6.515625,-1.359375,INTERIOR,-6.13882506818042e-05,6.13882506818042e-05
C,32,17,20,6.546875,-1.359375,INTERIOR,-2.9275048037133346e-05,2.9275048037133346e-05
C,32,18,20,6.578125,-1.359375,INTERIOR,2.670321045867164e-06,2.670321045867164e-06
C,32,19,20,6.609375,-1.359375,INTERIOR,5.035437779461142e-06,5.035437779461142e-06
C,32,20,20,6.640625,-1.359375,INTERIOR,4.676205853187693e-06,4.676205853187693e-06
C,32,21,20,6.671875,-1.359375,INTERIOR,1.0211720290228057e-05,1.0211720290228057e-05
C,32,22,20,6.703125,-1.359375,INTERIOR,-8.795983848513753e-06,8.795983848513753e-06
C,32,23,20,6.734375,-1.359375,INTERIOR,-3.61749352783252e-05,3.61749352783252e-05
C,32,24,20,6.765625,-1.359375,INTERIOR,-4.687232772029523e-05,4.687232772029523e-05
C,32,25,20,6.796875,-1.359375,INTERIOR,-2.4808075032526494e-05,2.4808075032526494e-05
C,32,26,20,6.828125,-1.359375,INTERIOR,-1.4006014115422807e-05,1.4006014115422807e-05
C,32,27,20,6.859375,-1.359375,INTERIOR,-3.110100028945939e-05,3.110100028945939e-05
C,32,28,20,6.890625,-1.359375,MESHBLOCK_EDGE_OR_CORNER,-2.868579033612345e-05,2.868579033612345e-05
C,32,29,20,6.921875,-1.359375,MESHBLOCK_EDGE_OR_CORNER,-1.7490667792118258e-05,1.7490667792118258e-05
C,32,30,20,6.953125,-1.359375,MESHBLOCK_EDGE_OR_CORNER,-2.309457195913498e-05,2.309457195913498e-05
C,32,31,20,6.984375,-1.359375,MESHBLOCK_EDGE_OR_CORNER,-2.714275331601153e-05,2.714275331601153e-05
C,32,0,21,6.015625,-1.328125,MESHBLOCK_EDGE_OR_CORNER,-0.00029354998800202345,0.00029354998800202345
C,32,1,21,6.046875,-1.328125,MESHBLOCK_EDGE_OR_CORNER,1.639887053406252e-05,1.639887053406252e-05
C,32,2,21,6.078125,-1.328125,MESHBLOCK_EDGE_OR_CORNER,-3.101007725334623e-05,3.101007725334623e-05
C,32,3,21,6.109375,-1.328125,MESHBLOCK_EDGE_OR_CORNER,0.00010907858312410226,0.00010907858312410226
C,32,4,21,6.140625,-1.328125,INTERIOR,2.7797654665996305e-05,2.7797654665996305e-05
C,32,5,21,6.171875,-1.328125,INTERIOR,4.931022450272967e-05,4.931022450272967e-05
C,32,6,21,6.203125,-1.328125,INTERIOR,-1.2917265476208167e-05,1.2917265476208167e-05
C,32,7,21,6.234375,-1.328125,INTERIOR,-3.88496989266662e-05,3.88496989266662e-05
C,32,8,21,6.265625,-1.328125,INTERIOR,-2.1464036564056155e-05,2.1464036564056155e-05
C,32,9,21,6.296875,-1.328125,INTERIOR,-8.050016509650489e-05,8.050016509650489e-05
C,32,10,21,6.328125,-1.328125,INTERIOR,-3.7395229172481736e-05,3.7395229172481736e-05
C,32,11,21,6.359375,-1.328125,INTERIOR,-0.00010925791405001686,0.00010925791405001686
C,32,12,21,6.390625,-1.328125,INTERIOR,-5.749452645302392e-05,5.749452645302392e-05
C,32,13,21,6.421875,-1.328125,INTERIOR,-3.5943056432235707e-05,3.5943056432235707e-05
C,32,14,21,6.453125,-1.328125,INTERIOR,3.5459627030845486e-06,3.5459627030845486e-06
C,32,15,21,6.484375,-1.328125,INTERIOR,7.720955419370044e-06,7.720955419370044e-06
C,32,16,21,6.515625,-1.328125,INTERIOR,6.118431874365532e-06,6.118431874365532e-06
C,32,17,21,6.546875,-1.328125,INTERIOR,9.024364155549303e-06,9.024364155549303e-06
C,32,18,21,6.578125,-1.328125,INTERIOR,6.756662802613698e-06,6.756662802613698e-06
C,32,19,21,6.609375,-1.328125,INTERIOR,-2.7599126633353656e-05,2.7599126633353656e-05
C,32,20,21,6.640625,-1.328125,INTERIOR,-4.256138795661864e-05,4.256138795661864e-05
C,32,21,21,6.671875,-1.328125,INTERIOR,-4.455432718324971e-05,4.455432718324971e-05
C,32,22,21,6.703125,-1.328125,INTERIOR,-4.6661020350793024e-05,4.6661020350793024e-05
C,32,23,21,6.734375,-1.328125,INTERIOR,-5.296085500145842e-05,5.296085500145842e-05
C,32,24,21,6.765625,-1.328125,INTERIOR,-2.2770018229368617e-05,2.2770018229368617e-05
C,32,25,21,6.796875,-1.328125,INTERIOR,-3.162747221801491e-06,3.162747221801491e-06
C,32,26,21,6.828125,-1.328125,INTERIOR,-5.474974662030008e-06,5.474974662030008e-06
C,32,27,21,6.859375,-1.328125,INTERIOR,-3.288136648652712e-05,3.288136648652712e-05
C,32,28,21,6.890625,-1.328125,MESHBLOCK_EDGE_OR_CORNER,-3.3498436365630557e-05,3.3498436365630557e-05
C,32,29,21,6.921875,-1.328125,MESHBLOCK_EDGE_OR_CORNER,-2.6620022799395387e-05,2.6620022799395387e-05
C,32,30,21,6.953125,-1.328125,MESHBLOCK_EDGE_OR_CORNER,-1.3287150610373846e-05,1.3287150610373846e-05
C,32,31,21,6.984375,-1.328125,MESHBLOCK_EDGE_OR_CORNER,-3.129346475276638e-05,3.129346475276638e-05
C,32,0,22,6.015625,-1.296875,MESHBLOCK_EDGE_OR_CORNER,-0.0005362625463327343,0.0005362625463327343
C,32,1,22,6.046875,-1.296875,MESHBLOCK_EDGE_OR_CORNER,7.913279860072937e-05,7.913279860072937e-05
C,32,2,22,6.078125,-1.296875,MESHBLOCK_EDGE_OR_CORNER,-1.590539779169767e-05,1.590539779169767e-05
C,32,3,22,6.109375,-1.296875,MESHBLOCK_EDGE_OR_CORNER,3.3204519775039635e-05,3.3204519775039635e-05
C,32,4,22,6.140625,-1.296875,INTERIOR,7.395221483423933e-06,7.395221483423933e-06
C,32,5,22,6.171875,-1.296875,INTERIOR,0.000166858845389385,0.000166858845389385
C,32,6,22,6.203125,-1.296875,INTERIOR,9.364477374512606e-05,9.364477374512606e-05
C,32,7,22,6.234375,-1.296875,INTERIOR,0.0001134525406597032,0.0001134525406597032
C,32,8,22,6.265625,-1.296875,INTERIOR,0.00011784428739419501,0.00011784428739419501
C,32,9,22,6.296875,-1.296875,INTERIOR,6.290261210926875e-05,6.290261210926875e-05
C,32,10,22,6.328125,-1.296875,INTERIOR,5.7148030668864504e-05,5.7148030668864504e-05
C,32,11,22,6.359375,-1.296875,INTERIOR,1.2536817847868913e-05,1.2536817847868913e-05
C,32,12,22,6.390625,-1.296875,INTERIOR,1.2931806242003595e-06,1.2931806242003595e-06
C,32,13,22,6.421875,-1.296875,INTERIOR,6.232064535746651e-06,6.232064535746651e-06
C,32,14,22,6.453125,-1.296875,INTERIOR,7.168957316286244e-06,7.168957316286244e-06
C,32,15,22,6.484375,-1.296875,INTERIOR,-8.254002213670293e-06,8.254002213670293e-06
C,32,16,22,6.515625,-1.296875,INTERIOR,-1.031585850575726e-05,1.031585850575726e-05
C,32,17,22,6.546875,-1.296875,INTERIOR,-3.4561313500955024e-06,3.4561313500955024e-06
C,32,18,22,6.578125,-1.296875,INTERIOR,9.749530742443353e-06,9.749530742443353e-06
C,32,19,22,6.609375,-1.296875,INTERIOR,-6.54632721438066e-06,6.54632721438066e-06
C,32,20,22,6.640625,-1.296875,INTERIOR,-1.1279381543959511e-05,1.1279381543959511e-05
C,32,21,22,6.671875,-1.296875,INTERIOR,-8.814761519368181e-06,8.814761519368181e-06
C,32,22,22,6.703125,-1.296875,INTERIOR,-1.2907190804205704e-05,1.2907190804205704e-05
C,32,23,22,6.734375,-1.296875,INTERIOR,-2.4263492617684554e-05,2.4263492617684554e-05
C,32,24,22,6.765625,-1.296875,INTERIOR,-2.547104958981923e-05,2.547104958981923e-05
C,32,25,22,6.796875,-1.296875,INTERIOR,-1.4622250344379934e-05,1.4622250344379934e-05
C,32,26,22,6.828125,-1.296875,INTERIOR,-3.5933757650550083e-06,3.5933757650550083e-06
C,32,27,22,6.859375,-1.296875,INTERIOR,-1.7322394933487126e-05,1.7322394933487126e-05
C,32,28,22,6.890625,-1.296875,MESHBLOCK_EDGE_OR_CORNER,-1.5401997760172183e-05,1.5401997760172183e-05
C,32,29,22,6.921875,-1.296875,MESHBLOCK_EDGE_OR_CORNER,-3.555080459483398e-06,3.555080459483398e-06
C,32,30,22,6.953125,-1.296875,MESHBLOCK_EDGE_OR_CORNER,-7.491018828542119e-06,7.491018828542119e-06
C,32,31,22,6.984375,-1.296875,MESHBLOCK_EDGE_OR_CORNER,-3.6198795798237727e-05,3.6198795798237727e-05
C,32,0,23,6.015625,-1.265625,MESHBLOCK_EDGE_OR_CORNER,0.0005012704961534441,0.0005012704961534441
C,32,1,23,6.046875,-1.265625,MESHBLOCK_EDGE_OR_CORNER,-8.51943320871627e-05,8.51943320871627e-05
C,32,2,23,6.078125,-1.265625,MESHBLOCK_EDGE_OR_CORNER,8.381579366901213e-05,8.381579366901213e-05
C,32,3,23,6.109375,-1.265625,MESHBLOCK_EDGE_OR_CORNER,1.8519338276638299e-06,1.8519338276638299e-06
C,32,4,23,6.140625,-1.265625,INTERIOR,-6.584600020623959e-05,6.584600020623959e-05
C,32,5,23,6.171875,-1.265625,INTERIOR,-4.041093773262186e-05,4.041093773262186e-05
C,32,6,23,6.203125,-1.265625,INTERIOR,-0.00014879633610105115,0.00014879633610105115
C,32,7,23,6.234375,-1.265625,INTERIOR,-0.00010849193716264182,0.00010849193716264182
C,32,8,23,6.265625,-1.265625,INTERIOR,-0.00010027811889227372,0.00010027811889227372
C,32,9,23,6.296875,-1.265625,INTERIOR,-6.562204418637156e-05,6.562204418637156e-05
C,32,10,23,6.328125,-1.265625,INTERIOR,-7.092588009590447e-06,7.092588009590447e-06
C,32,11,23,6.359375,-1.265625,INTERIOR,-1.1364103297390425e-05,1.1364103297390425e-05
C,32,12,23,6.390625,-1.265625,INTERIOR,1.7922031013647456e-06,1.7922031013647456e-06
C,32,13,23,6.421875,-1.265625,INTERIOR,1.122697950658915e-05,1.122697950658915e-05
C,32,14,23,6.453125,-1.265625,INTERIOR,6.714603928313721e-06,6.714603928313721e-06
C,32,15,23,6.484375,-1.265625,INTERIOR,-1.9354278141411885e-05,1.9354278141411885e-05
C,32,16,23,6.515625,-1.265625,INTERIOR,-3.424882847799472e-05,3.424882847799472e-05
C,32,17,23,6.546875,-1.265625,INTERIOR,-4.748149167162078e-05,4.748149167162078e-05
C,32,18,23,6.578125,-1.265625,INTERIOR,-3.2592259874817536e-05,3.2592259874817536e-05
C,32,19,23,6.609375,-1.265625,INTERIOR,-4.791077932615783e-05,4.791077932615783e-05
C,32,20,23,6.640625,-1.265625,INTERIOR,-2.9850040731005043e-05,2.9850040731005043e-05
C,32,21,23,6.671875,-1.265625,INTERIOR,-1.52456625136764e-05,1.52456625136764e-05
C,32,22,23,6.703125,-1.265625,INTERIOR,-1.4870672334780025e-05,1.4870672334780025e-05
C,32,23,23,6.734375,-1.265625,INTERIOR,-2.2623353040676815e-05,2.2623353040676815e-05
C,32,24,23,6.765625,-1.265625,INTERIOR,-1.881733520624077e-05,1.881733520624077e-05
C,32,25,23,6.796875,-1.265625,INTERIOR,-1.633969083234682e-06,1.633969083234682e-06
C,32,26,23,6.828125,-1.265625,INTERIOR,-5.603553309387749e-06,5.603553309387749e-06
C,32,27,23,6.859375,-1.265625,INTERIOR,-2.9078049035508383e-05,2.9078049035508383e-05
C,32,28,23,6.890625,-1.265625,MESHBLOCK_EDGE_OR_CORNER,-3.2565765055241405e-05,3.2565765055241405e-05
C,32,29,23,6.921875,-1.265625,MESHBLOCK_EDGE_OR_CORNER,-1.6424290191377998e-05,1.6424290191377998e-05
C,32,30,23,6.953125,-1.265625,MESHBLOCK_EDGE_OR_CORNER,-1.5774381403020144e-05,1.5774381403020144e-05
C,32,31,23,6.984375,-1.265625,MESHBLOCK_EDGE_OR_CORNER,-3.546519467853169e-05,3.546519467853169e-05
C,32,0,24,6.015625,-1.234375,MESHBLOCK_EDGE_OR_CORNER,0.00035152098949651524,0.00035152098949651524
C,32,1,24,6.046875,-1.234375,MESHBLOCK_EDGE_OR_CORNER,-0.00047881424691374394,0.00047881424691374394
C,32,2,24,6.078125,-1.234375,MESHBLOCK_EDGE_OR_CORNER,-6.191334974722535e-05,6.191334974722535e-05
C,32,3,24,6.109375,-1.234375,MESHBLOCK_EDGE_OR_CORNER,-0.00016557787919708154,0.00016557787919708154
C,32,4,24,6.140625,-1.234375,INTERIOR,-1.927510881050273e-05,1.927510881050273e-05
C,32,5,24,6.171875,-1.234375,INTERIOR,-0.00017351266210839092,0.00017351266210839092
C,32,6,24,6.203125,-1.234375,INTERIOR,-0.000186184051797573,0.000186184051797573
C,32,7,24,6.234375,-1.234375,INTERIOR,-0.0002295030918194091,0.0002295030918194091
C,32,8,24,6.265625,-1.234375,INTERIOR,-1.6521255442918797e-05,1.6521255442918797e-05
C,32,9,24,6.296875,-1.234375,INTERIOR,-9.019909075305785e-06,9.019909075305785e-06
C,32,10,24,6.328125,-1.234375,INTERIOR,-2.25072029585386e-07,2.25072029585386e-07
C,32,11,24,6.359375,-1.234375,INTERIOR,-2.9006688091403558e-05,2.9006688091403558e-05
C,32,12,24,6.390625,-1.234375,INTERIOR,-2.100562654312483e-05,2.100562654312483e-05
C,32,13,24,6.421875,-1.234375,INTERIOR,-3.960952492542986e-05,3.960952492542986e-05
C,32,14,24,6.453125,-1.234375,INTERIOR,-2.9334267436791246e-05,2.9334267436791246e-05
C,32,15,24,6.484375,-1.234375,INTERIOR,-2.2424989408683944e-05,2.2424989408683944e-05
C,32,16,24,6.515625,-1.234375,INTERIOR,-2.065209730829371e-06,2.065209730829371e-06
C,32,17,24,6.546875,-1.234375,INTERIOR,1.0663887692915e-05,1.0663887692915e-05
C,32,18,24,6.578125,-1.234375,INTERIOR,-4.629791167340327e-06,4.629791167340327e-06
C,32,19,24,6.609375,-1.234375,INTERIOR,-4.16011002369052e-05,4.16011002369052e-05
C,32,20,24,6.640625,-1.234375,INTERIOR,-3.587426888726573e-05,3.587426888726573e-05
C,32,21,24,6.671875,-1.234375,INTERIOR,-2.718414048211333e-05,2.718414048211333e-05
C,32,22,24,6.703125,-1.234375,INTERIOR,-1.3561727975310283e-05,1.3561727975310283e-05
C,32,23,24,6.734375,-1.234375,INTERIOR,-1.900784494142339e-05,1.900784494142339e-05
C,32,24,24,6.765625,-1.234375,INTERIOR,-1.750297262907057e-05,1.750297262907057e-05
