# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    296     53     63    100     68      0      0      0      0   1215   1410  39617  39617      0 
    1    289     50     59     91     64      0      0      0      0   1215   1410  39617  39617      0 
    2    300     59     69     99     68      0      0      0      0   1215   1410  39617  39617      0 
    3    291     53     62     93     65      0      0      0      0   1215   1410  39617  39617      0 
    0    307     58     65     92     63      0      0      0      0   1215   1410  39617  39617      0 
    1    293     49     60    100     78      0      0      0      0   1215   1410  39617  39617      0 
    2    311     54     66     96     74      0      0      0      0   1215   1410  39617  39617      0 
    3    290     47     60    100     68      0      0      0      0   1215   1410  39617  39617      0 
    0    299     53     63     92     62      0      0      0      0   1215   1410  39617  39617      0 
    1    293     50     59    100     73      0      0      0      0   1215   1410  39617  39617      0 
    2    302     59     68     94     63      0      0      0      0   1215   1410  39617  39617      0 
    3    291     53     61    100     78      0      0      0      0   1215   1410  39617  39617      0 
    0    309     58     65     99     69      0      0      0      0   1215   1410  39617  39617      0 
    1    295     50     61    100     81      0      0      0      0   1215   1410  39617  39617      0 
    2    308     54     66    100     69      0      0      0      0   1215   1410  39617  39617      0 
    3    288     47     60     92     67      0      0      0      0   1215   1410  39617  39617      0 
    0    301     54     63    100     69      0      0      0      0   1215   1410  39617  39617      0 
    1    290     50     59    100     84      0      0      0      0   1215   1410  39617  39617      0 
    2    302     59     69    100     69      0      0      0      0   1215   1410  39617  39617      0 
    3    402     55     63    100     71      0      0      0      0   1215   1395  39617  39617      0 
    0    308     58     65     92     61      0      0      0      0   1215   1410  39617  39617      0 
    1    295     50     61     93     70      0      0      0      0   1215   1410  39617  39617      0 
    2    311     54     66     92     64      0      0      0      0   1215   1410  39617  39617      0 
    3    289     48     60    100     84      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    303     53     64     94     63      0      0      0      0   1215   1410  39617  39617      0 
    1    289     50     59     93     64      0      0      0      0   1215   1410  39617  39617      0 
    2    301     59     69    100     78      0      0      0      0   1215   1410  39617  39617      0 
    3    290     55     64    100     84      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    307     59     67    100     83      0      0      0      0   1215   1365  39617  39617      0 
    1    398     50     61     98     69      0      0      0      0   1215   1410  39617  39617      0 
    2    313     54     66    100     69      0      0      0      0   1215   1410  39617  39617      0 
    3    288     48     61    100     68      0      0      0      0   1215   1380  39617  39617      0 
    0    236     53     62    100     69      0      0      0      0   1215   1410  39617  39617      0 
    1    220     49     54     99     70      0      0      0      0   1215   1395  39617  39617      0 
    2    401     60     67    100     76      0      0      0      0   1215   1395  39617  39617      0 
    3    250     53     59     91     62      0      0      0      0   1215   1410  39617  39617      0 
    0    283     58     62    100     69      0      0      0      0   1215   1395  39617  39617      0 
    1    302     49     58     92     64      0      0      0      0   1215   1410  39617  39617      0 
    2    271     55     63     96     75      0      0      0      0   1215   1410  39617  39617      0 
    3    239     47     57     91     62      0      0      0      0   1215   1395  39617  39617      0 
    0    302     54     63     93     64      0      0      0      0   1215   1410  39617  39617      0 
    1    259     50     56     92     63      0      0      0      0   1215   1395  39617  39617      0 
    2    295     59     68     93     63      0      0      0      0   1215   1410  39617  39617      0 
    3    236     53     61     92     64      0      0      0      0   1215   1410  39617  39617      0 
    0    346     57     63     98     68      0      0      0      0   1215   1395  39617  39617      0 
    1    227     48     58    100     70      0      0      0      0   1215   1410  39617  39617      0 
