cycle,time_hex,rk_stage,tree_checksum,gamma0,gamma1,beta_stage,dt,dt_hex,candidate_min,min_gid,min_i,min_j,min_rho,min_z,nonpositive,nonfinite
495,0x1.2f9999999999bp+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33491897139343824,20,57,4,3.671875,0.015625,0,0
495,0x1.2f9999999999bp+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33491428200371076,20,57,4,3.671875,0.015625,0,0
495,0x1.2f9999999999bp+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33491776987927796,20,57,4,3.671875,0.015625,0,0
495,0x1.2f9999999999bp+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33491776271555962,20,57,4,3.671875,0.015625,0,0
496,0x1.3033333333335p+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33492505613409096,20,57,4,3.671875,0.015625,0,0
496,0x1.3033333333335p+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33492039416634339,20,57,4,3.671875,0.015625,0,0
496,0x1.3033333333335p+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33492386152182868,20,57,4,3.671875,0.015625,0,0
496,0x1.3033333333335p+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33492385430868526,20,57,4,3.671875,0.015625,0,0
497,0x1.30ccccccccccfp+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33493110444486451,20,57,4,3.671875,0.015625,0,0
497,0x1.30ccccccccccfp+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33492647008830057,20,57,4,3.671875,0.015625,0,0
497,0x1.30ccccccccccfp+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33492991678206013,20,57,4,3.671875,0.015625,0,0
497,0x1.30ccccccccccfp+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33492990951910401,20,57,4,3.671875,0.015625,0,0
498,0x1.3166666666669p+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33493711607398202,20,57,4,3.671875,0.015625,0,0
498,0x1.3166666666669p+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33493250951928621,20,57,4,3.671875,0.015625,0,0
498,0x1.3166666666669p+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33493593540857697,20,57,4,3.671875,0.015625,0,0
498,0x1.3166666666669p+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33493592809542388,20,57,4,3.671875,0.015625,0,0
499,0x1.3200000000003p+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33494309076775941,20,57,4,3.671875,0.015625,0,0
499,0x1.3200000000003p+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33493851220708265,20,57,4,3.671875,0.015625,0,0
499,0x1.3200000000003p+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33494191714807553,20,57,4,3.671875,0.015625,0,0
499,0x1.3200000000003p+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.3349419097843459,20,57,4,3.671875,0.015625,0,0
500,0x1.329999999999dp+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33494902827063711,20,57,4,3.671875,0.015625,0,0
500,0x1.329999999999dp+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33494447789757748,20,57,4,3.671875,0.015625,0,0
500,0x1.329999999999dp+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33494786174537217,20,57,4,3.671875,0.015625,0,0
500,0x1.329999999999dp+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33494785433069296,20,57,4,3.671875,0.015625,0,0
501,0x1.3333333333337p+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.3349549283252175,20,57,4,3.671875,0.015625,0,0
501,0x1.3333333333337p+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33495040633479561,20,57,4,3.671875,0.015625,0,0
501,0x1.3333333333337p+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.3349537689434422,20,57,4,3.671875,0.015625,0,0
501,0x1.3333333333337p+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33495376147744771,20,57,4,3.671875,0.015625,0,0
502,0x1.33cccccccccd1p+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33496079067231066,20,57,4,3.671875,0.015625,0,0
502,0x1.33cccccccccd1p+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33495629726093956,20,57,4,3.671875,0.015625,0,0
502,0x1.33cccccccccd1p+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33495963848346244,20,57,4,3.671875,0.015625,0,0
502,0x1.33cccccccccd1p+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33495963096579573,20,57,4,3.671875,0.015625,0,0
503,0x1.346666666666bp+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33496661505098546,20,57,4,3.671875,0.015625,0,0
503,0x1.346666666666bp+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33496215041643612,20,57,4,3.671875,0.015625,0,0
503,0x1.346666666666bp+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33496547010486072,20,57,4,3.671875,0.015625,0,0
503,0x1.346666666666bp+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33496546253517528,20,57,4,3.671875,0.015625,0,0
504,0x1.3500000000005p+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.3349724011986272,7,57,67,3.671875,-0.015625,0,0
504,0x1.3500000000005p+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33496796553998809,20,57,4,3.671875,0.015625,0,0
504,0x1.3500000000005p+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33497126354537382,7,57,67,3.671875,-0.015625,0,0
504,0x1.3500000000005p+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33497125592333449,7,57,67,3.671875,-0.015625,0,0
505,0x1.359999999999fp+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33497814885100158,7,57,67,3.671875,-0.015625,0,0
505,0x1.359999999999fp+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33497374236863475,7,57,67,3.671875,-0.015625,0,0
505,0x1.359999999999fp+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33497701854110867,7,57,67,3.671875,-0.015625,0,0
505,0x1.359999999999fp+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33497701086639287,7,57,67,3.671875,-0.015625,0,0
506,0x1.3633333333339p+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33498366738359581,20,58,4,3.703125,0.015625,0,0
506,0x1.3633333333339p+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33497948063781596,7,57,67,3.671875,-0.015625,0,0
506,0x1.3633333333339p+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33498273482661151,7,57,67,3.671875,-0.015625,0,0
506,0x1.3633333333339p+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33498272709891064,7,57,67,3.671875,-0.015625,0,0
507,0x1.36cccccccccd3p+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33498828367135935,20,58,4,3.703125,0.015625,0,0
507,0x1.36cccccccccd3p+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33498473571074738,20,58,4,3.703125,0.015625,0,0
507,0x1.36cccccccccd3p+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33498736989879579,20,58,4,3.703125,0.015625,0,0
507,0x1.36cccccccccd3p+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33498736100575227,20,58,4,3.703125,0.015625,0,0
508,0x1.376666666666dp+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33499285511501908,20,58,4,3.703125,0.015625,0,0
508,0x1.376666666666dp+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33498934118586066,20,58,4,3.703125,0.015625,0,0
508,0x1.376666666666dp+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33499194992680242,20,58,4,3.703125,0.015625,0,0
508,0x1.376666666666dp+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.3349919409861134,20,58,4,3.703125,0.015625,0,0
509,0x1.3800000000007p+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33499738147678776,20,58,4,3.703125,0.015625,0,0
509,0x1.3800000000007p+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33499390176104571,20,58,4,3.703125,0.015625,0,0
509,0x1.3800000000007p+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.3349964849194455,20,58,4,3.703125,0.015625,0,0
509,0x1.3800000000007p+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.3349964759313202,20,58,4,3.703125,0.015625,0,0
510,0x1.38999999999a1p+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33500186251991082,20,58,4,3.703125,0.015625,0,0
510,0x1.38999999999a1p+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.3349984171987494,20,58,4,3.703125,0.015625,0,0
510,0x1.38999999999a1p+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33500097463976247,20,58,4,3.703125,0.015625,0,0
510,0x1.38999999999a1p+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33500096560440673,20,58,4,3.703125,0.015625,0,0
511,0x1.393333333333bp+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33500629800864856,20,58,4,3.703125,0.015625,0,0
511,0x1.393333333333bp+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33500288726244715,20,58,4,3.703125,0.015625,0,0
511,0x1.393333333333bp+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33500541885180984,20,58,4,3.703125,0.015625,0,0
511,0x1.393333333333bp+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33500540976942622,20,58,4,3.703125,0.015625,0,0
512,0x1.39cccccccccd5p+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33501068770826098,20,58,4,3.703125,0.015625,0,0
512,0x1.39cccccccccd5p+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33500731171662645,20,58,4,3.703125,0.015625,0,0
512,0x1.39cccccccccd5p+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33500981732064694,20,58,4,3.703125,0.015625,0,0
512,0x1.39cccccccccd5p+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.335009808191435,20,58,4,3.703125,0.015625,0,0
513,0x1.3a6666666666fp+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33501503138499295,20,58,4,3.703125,0.015625,0,0
513,0x1.3a6666666666fp+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33501169032677142,20,58,4,3.703125,0.015625,0,0
513,0x1.3a6666666666fp+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.3350141698123219,20,58,4,3.703125,0.015625,0,0
513,0x1.3a6666666666fp+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33501416063647815,20,58,4,3.703125,0.015625,0,0
514,0x1.3b00000000009p+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33501932880606189,20,58,4,3.703125,0.015625,0,0
514,0x1.3b00000000009p+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33501602285934917,20,58,4,3.703125,0.015625,0,0
514,0x1.3b00000000009p+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33501847609385776,20,58,4,3.703125,0.015625,0,0
514,0x1.3b00000000009p+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33501846687157638,20,58,4,3.703125,0.015625,0,0
515,0x1.3b999999999a3p+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33502357973964619,20,58,4,3.703125,0.015625,0,0
515,0x1.3b999999999a3p+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33502030908179747,20,58,4,3.703125,0.015625,0,0
515,0x1.3b999999999a3p+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33502273593324233,20,58,4,3.703125,0.015625,0,0
515,0x1.3b999999999a3p+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33502272666471516,20,58,4,3.703125,0.015625,0,0
516,0x1.3c3333333333dp+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33502778395487692,20,58,4,3.703125,0.015625,0,0
516,0x1.3c3333333333dp+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33502454876251481,20,58,4,3.703125,0.015625,0,0
516,0x1.3c3333333333dp+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33502694909941816,20,58,4,3.703125,0.015625,0,0
516,0x1.3c3333333333dp+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33502693978483544,20,58,4,3.703125,0.015625,0,0
517,0x1.3ccccccccccd7p+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33503194122183111,20,58,4,3.703125,0.015625,0,0
517,0x1.3ccccccccccd7p+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33502874167085173,20,58,4,3.703125,0.015625,0,0
517,0x1.3ccccccccccd7p+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33503111536227603,20,58,4,3.703125,0.015625,0,0
517,0x1.3ccccccccccd7p+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33503110600182667,20,58,4,3.703125,0.015625,0,0
518,0x1.3d66666666671p+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33503605131152758,20,58,4,3.703125,0.015625,0,0
518,0x1.3d66666666671p+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33503288757710542,20,58,4,3.703125,0.015625,0,0
518,0x1.3d66666666671p+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33503523449265088,20,58,4,3.703125,0.015625,0,0
518,0x1.3d66666666671p+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.335035225086523,20,58,4,3.703125,0.015625,0,0
519,0x1.3e0000000000bp+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33504011399592643,20,58,4,3.703125,0.015625,0,0
519,0x1.3e0000000000bp+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33503698625251677,20,58,4,3.703125,0.015625,0,0
519,0x1.3e0000000000bp+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33503930626231987,20,58,4,3.703125,0.015625,0,0
519,0x1.3e0000000000bp+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33503929681070121,20,58,4,3.703125,0.015625,0,0
520,0x1.3e999999999a5p+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33504412904792991,20,58,4,3.703125,0.015625,0,0
520,0x1.3e999999999a5p+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33504103746926933,20,58,4,3.703125,0.015625,0,0
520,0x1.3e999999999a5p+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33504333044400297,20,58,4,3.703125,0.015625,0,0
520,0x1.3e999999999a5p+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33504332094708211,20,58,4,3.703125,0.015625,0,0
521,0x1.3f3333333333fp+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33504809624138787,20,58,4,3.703125,0.015625,0,0
521,0x1.3f3333333333fp+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33504504100049254,20,58,4,3.703125,0.015625,0,0
521,0x1.3f3333333333fp+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33504730681136852,20,58,4,3.703125,0.015625,0,0
521,0x1.3f3333333333fp+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33504729726933469,20,58,4,3.703125,0.015625,0,0
522,0x1.3fcccccccccd9p+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33505201535110535,20,58,4,3.703125,0.015625,0,0
522,0x1.3fcccccccccd9p+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33504899662026683,20,58,4,3.703125,0.015625,0,0
522,0x1.3fcccccccccd9p+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33505123513904045,20,58,4,3.703125,0.015625,0,0
522,0x1.3fcccccccccd9p+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33505122555208433,20,58,4,3.703125,0.015625,0,0
523,0x1.4066666666673p+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.3350558861528547,20,58,4,3.703125,0.015625,0,0
523,0x1.4066666666673p+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33505290410363331,20,58,4,3.703125,0.015625,0,0
523,0x1.4066666666673p+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33505511520260828,20,58,4,3.703125,0.015625,0,0
523,0x1.4066666666673p+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33505510557092311,20,58,4,3.703125,0.015625,0,0
524,0x1.410000000000dp+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33505970842338995,20,58,4,3.703125,0.015625,0,0
524,0x1.410000000000dp+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33505676322660566,20,58,4,3.703125,0.015625,0,0
524,0x1.410000000000dp+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33505894677864217,20,58,4,3.703125,0.015625,0,0
524,0x1.410000000000dp+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33505893710242413,20,58,4,3.703125,0.015625,0,0
525,0x1.41999999999a7p+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33506348194046537,20,58,4,3.703125,0.015625,0,0
525,0x1.41999999999a7p+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33506057376618598,20,58,4,3.703125,0.015625,0,0
525,0x1.41999999999a7p+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.3350627296447109,20,58,4,3.703125,0.015625,0,0
525,0x1.41999999999a7p+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33506271992415959,20,58,4,3.703125,0.015625,0,0
526,0x1.4233333333341p+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33506720648285748,20,58,4,3.703125,0.015625,0,0
526,0x1.4233333333341p+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33506433550038422,20,58,4,3.703125,0.015625,0,0
526,0x1.4233333333341p+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33506646357940173,20,58,4,3.703125,0.015625,0,0
526,0x1.4233333333341p+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.3350664538147215,20,58,4,3.703125,0.015625,0,0
527,0x1.42cccccccccdbp+0,1,780255f2b66ca8c4,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.3350708818303903,20,58,4,3.703125,0.015625,0,0
527,0x1.42cccccccccdbp+0,2,780255f2b66ca8c4,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.3350680482082406,20,58,4,3.703125,0.015625,0,0
527,0x1.42cccccccccdbp+0,3,780255f2b66ca8c4,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33507014836234705,20,58,4,3.703125,0.015625,0,0
527,0x1.42cccccccccdbp+0,4,780255f2b66ca8c4,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33507013855374707,20,58,4,3.703125,0.015625,0,0
