time,resolution,radius,field,coordinate_inventory,proper_inventory,coordinate_volume,proper_volume,proper_rms_amplitude,common_lattice_spacing,q128_256_amplitude,q256_512_amplitude
3.0,n256,12.0,con_Z,4.463827242299129e-06,1.626782190817057e-05,7201.5121097320525,17474.759769573942,3.051118657536149e-05,0.25,3.6734941955036318,3.8022379925883887
3.0,n512,4.0,con_C,3.080315247702313e-09,1.4533395885578102e-08,264.48283152409067,1063.725705576585,3.6963128722471026e-06,0.25,4.140283435999665,3.970430963470338
3.0,n512,4.0,con_H,8.173828827765187e-10,3.852396916502473e-09,264.48283152409067,1063.725705576585,1.9030521348197086e-06,0.25,4.314814512936901,3.853638368360861
3.0,n512,4.0,con_M,2.9537282949525747e-10,1.393440392720408e-09,264.48283152409067,1063.725705576585,1.1445357712213524e-06,0.25,4.309573948126299,3.9380204032829647
3.0,n512,4.0,con_Z,4.3355393535509666e-10,2.0434928978570447e-09,264.48283152409067,1063.725705576585,1.386027155351262e-06,0.25,4.060487531768835,4.028074192550846
3.0,n512,8.0,con_C,2.9024786110883915e-07,1.0044708261837948e-06,2138.0501503087035,6840.739499109928,1.2117614653544953e-05,0.25,3.6016537214295763,3.6421437350723567
3.0,n512,8.0,con_H,8.71310922517653e-08,3.2128706644615304e-07,2138.0501503087035,6840.739499109928,6.853226655018481e-06,0.25,3.546577733267916,3.692597803593509
3.0,n512,8.0,con_M,1.2442146495845496e-07,3.800709205373841e-07,2138.0501503087035,6840.739499109928,7.453852510987815e-06,0.25,3.369912958874753,3.3146646288933233
3.0,n512,8.0,con_Z,1.711237166475383e-08,6.53486696105732e-08,2138.0501503087035,6840.739499109928,3.0907711445847065e-06,0.25,3.7490710613347678,3.8773025037095663
3.0,n512,12.0,con_C,4.433255424304011e-07,1.3865788642441534e-06,7201.5121097320525,17474.752892791024,8.907724289776629e-06,0.25,3.4904980065737248,3.5513028285434016
3.0,n512,12.0,con_H,1.7519739740097136e-07,5.411058284005538e-07,7201.5121097320525,17474.752892791024,5.5646209226663925e-06,0.25,3.372712449189517,3.526340826063191
3.0,n512,12.0,con_M,1.569670464323931e-07,4.626596603150174e-07,7201.5121097320525,17474.752892791024,5.145472906126012e-06,0.25,3.2865236560406346,3.2882364075019597
3.0,n512,12.0,con_Z,2.456419039366117e-08,8.358994442304659e-08,7201.5121097320525,17474.752892791024,2.1871143831336097e-06,0.25,3.6734941955036318,3.8022379925883887
4.0,n128,4.0,con_C,0.0006231663835287623,0.002857242213767647,264.48283152409067,1057.635627658398,0.0016436354247602843,0.25,3.7694178931888116,3.9574040679454714
4.0,n128,4.0,con_H,0.00028357211975660914,0.0013094652941966064,264.48283152409067,1057.635627658398,0.0011127022344910931,0.25,3.7392398769147177,3.9803787705605598
4.0,n128,4.0,con_M,9.500121328515727e-05,0.0004364803801789501,264.48283152409067,1057.635627658398,0.0006424130097349745,0.25,3.7607108118447683,3.974976570377133
4.0,n128,4.0,con_Z,5.3740323026760055e-05,0.00024386322368790252,264.48283152409067,1057.635627658398,0.0004801811630967664,0.25,3.8403818432944994,3.932260340451942
4.0,n128,8.0,con_C,0.0067218468404785705,0.02678326091133406,2138.0501503087035,6790.465742297194,0.0019860123496488243,0.25,3.5853730170015874,3.5705914827916683
4.0,n128,8.0,con_H,0.002339445271635797,0.00991597774907678,2138.0501503087035,6790.465742297194,0.0012084202393979834,0.25,3.5178782363351804,3.6069063003686197
4.0,n128,8.0,con_M,0.001017701049047123,0.004242869910988075,2138.0501503087035,6790.465742297194,0.0007904603254584101,0.25,3.3722999222025867,3.169967987008896
4.0,n128,8.0,con_Z,0.0007291841832613132,0.002713001756999045,2138.0501503087035,6790.465742297194,0.0006320846681904799,0.25,3.7766745713757706,3.960563363581947
4.0,n128,12.0,con_C,0.007163041052817324,0.02789160769398121,7201.5121097320525,17415.651774749047,0.0012655138654636953,0.25,3.536896877460338,3.5123277053395956
4.0,n128,12.0,con_H,0.0024060012638878227,0.010076916584079398,7201.5121097320525,17415.651774749047,0.0007606659313667489,0.25,3.442216089294552,3.509946404732266
4.0,n128,12.0,con_M,0.001080360830540254,0.004396344941382862,7201.5121097320525,17415.651774749047,0.000502430521488221,0.25,3.317044676806131,3.1532499676380654
4.0,n128,12.0,con_Z,0.0008002314943588507,0.002894169977582536,7201.5121097320525,17415.651774749047,0.00040765441559441145,0.25,3.750396398660372,3.905431210330603
4.0,n256,4.0,con_C,3.335446433756759e-06,1.5364957163674225e-05,264.48283152409067,1057.669054974767,0.0001205287847878652,0.25,3.7694178931888116,3.9574040679454714
4.0,n256,4.0,con_H,1.5848621151721859e-06,7.342555951304307e-06,264.48283152409067,1057.669054974767,8.331989870103767e-05,0.25,3.7392398769147177,3.9803787705605598
4.0,n256,4.0,con_M,5.155412229711509e-07,2.3756978691417228e-06,264.48283152409067,1057.669054974767,4.7393709809852644e-05,0.25,3.7607108118447683,3.974976570377133
4.0,n256,4.0,con_Z,2.6042825754407847e-07,1.1885187876484768e-06,264.48283152409067,1057.669054974767,3.352186143892731e-05,0.25,3.8403818432944994,3.932260340451942
