axisTau,field,n128,n256,n512,E_128_256,E_256_512,Q,p
0.8241162685355108,C-norm2,0.043064216635578016,0.004702292334339238,0.003925304251441459,0.038361924301238776,0.0007769880828977791,49.372603191245716,5.625638808673904
0.8324924279295977,C-norm2,0.043155028184610825,0.004706543038909199,0.00397113969037306,0.03844848514570162,0.0007354033485361391,52.28217307173737,5.708247201871213
0.8408949085794603,C-norm2,0.04329286750800831,0.0047175214777108124,0.0040242613411810004,0.0385753460302975,0.000693260136529812,55.643392714588394,5.798138482116351
0.8493232852847118,C-norm2,0.04344207715439174,0.004735754748541478,0.004084748214849466,0.03870632240585026,0.0006510065336920116,59.45611972023933,5.893753406719585
0.8577771310541876,C-norm2,0.043631237196627815,0.004761107125197056,0.004152609228765894,0.03887013007143076,0.0006084978964311623,63.87882406727108,5.99726584959124
0.8662560188136893,C-norm2,0.04383027308556987,0.0047927859872278315,0.004227787145002928,0.03903748709834204,0.0005649988422249032,69.09303910184437,6.110468466005897
0.8747595227941897,C-norm2,0.044054461078483105,0.004829516724394758,0.004310179093944098,0.03922494435408835,0.0005193376304506604,75.52879293582195,6.238954825509557
0.8832872196428748,C-norm2,0.04428512216194702,0.0048698502025541456,0.004399653986909227,0.03941527195939287,0.00047019621564491857,83.82728454190364,6.389347991157101
0.89183868935071,C-norm2,0.044526018523826656,0.004912518811526461,0.004496051230034571,0.039613499712300194,0.0004164675814918896,95.11784703720484,6.571644155388299
0.9004135160770962,C-norm2,0.0447698655728997,0.0049567346559189,0.004599166776048151,0.0398131309169808,0.0003575678798707488,111.34425981263244,6.7988833738248875
0.909011288885281,C-norm2,0.04501423345921218,0.005002341232466186,0.0047087467253510385,0.040011892226746,0.00029359450711514707,136.2828365554313,7.090460070512594
0.9176290591044404,C-norm2,0.04525913805017297,0.005049758445144696,0.004824463723968077,0.040209379605028274,0.0002252947211766193,178.47457497020633,7.479574756034796
0.9262579649311803,C-norm2,0.04550096406717817,0.005099733706893578,0.004945877965285546,0.04040123036028459,0.00015385574160803155,262.5916325125664,8.036677135232653
0.9348970524544453,C-norm2,0.045742252807042603,0.005153072892510425,0.005072635756647693,0.040589179914532175,8.04371358627317e-05,504.607473640021,8.979017763713886
0.943545268761978,C-norm2,0.04598115151256378,0.005210249789190229,0.00520436807761366,0.040770901723373554,5.881711576568617e-06,6931.8090818658,12.759016204532577
0.952202621222293,C-norm2,0.04621965468585838,0.005271171737668515,0.005340710032531663,0.04094848294818987,6.953829486314872e-05,588.8623387843552,9.201786597403402
0.960868088291027,C-norm2,0.04645604235810317,0.005335101654658333,0.005481282473630744,0.04112094070344484,0.00014618081897241082,281.3018903061812,8.135975437152508
0.9695414359562824,C-norm2,0.04669206478450162,0.0054008046964693,0.0056257358644815686,0.04129126008803232,0.00022493116801226842,183.57287010477876,7.520209051046166
0.9782222467488263,C-norm2,0.04692200400042412,0.0054668314606608585,0.005773739501212876,0.04145517253976326,0.0003069080405520173,135.07359554738383,7.077601871130347
0.9869095981600412,C-norm2,0.04715053929790911,0.005531863991232586,0.005924967378620568,0.041618675306676525,0.0003931033873879816,105.87208516114897,6.726178440026949
0.9956036456336205,C-norm2,0.04736364636820129,0.005595024576106753,0.00607911925760263,0.041768621792094535,0.0004840946814958771,86.28192663267313,6.43098648641088
1.0043036770760103,C-norm2,0.04757293990398491,0.005656020484801471,0.0062358936194878275,0.041916919419183435,0.0005798731346863565,72.28636215722527,6.175651582948548
1.013009170424613,C-norm2,0.04775311188294862,0.0057151329149898325,0.006395021326077962,0.042037978967958786,0.0006798884110881297,61.830703807230606,5.950251522504487
1.0217201951478179,C-norm2,0.04792587830551742,0.005773033219762668,0.006556286032256723,0.04215284508575475,0.0007832528124940554,53.81767471926528,5.75000815321137
1.0304357494903607,C-norm2,0.04805399773013589,0.005830480208073075,0.006719497469001519,0.04222351752206281,0.0008890172609284435,47.49459811158982,5.569691529998408
1.039155695541784,C-norm2,0.04817055378530283,0.005888031894309034,0.006884526877628395,0.042282521890993796,0.0009964949833193605,42.43124410937745,5.407055074814989
1.0478801815331713,C-norm2,0.0482297743137129,0.005945832359271486,0.007051299110400859,0.04228394195444141,0.0011054667511293734,38.249854110259804,5.257382340083343
1.0566083289417123,C-norm2,0.04827391636450476,0.006003550437150156,0.007219771788542658,0.0422703659273546,0.0012162213513925019,34.755487460368556,5.119168874359508
1.0653398568551495,C-norm2,0.048256242133779007,0.00606049750484757,0.007389966859646542,0.042195744628931435,0.0013294693547989721,31.73878696535417,4.988175085300212
1.074074958506282,C-norm2,0.048222084881355216,0.006115846498310976,0.007561963849823299,0.04210623838304424,0.001446117351512323,29.11675068348382,4.863777460232245
1.082813146752576,C-norm2,0.04813292469348516,0.0061688853842578936,0.007735871374404063,0.04196403930922726,0.0015669859901461698,26.78009859252974,4.743089366927177
1.0915537644625768,C-norm2,0.04802893478949666,0.006219240823452311,0.007911835453874756,0.04180969396604435,0.0016925946304224455,24.701539999337758,4.626529083262071
1.1002970088909925,C-norm2,0.047887914414271225,0.006266997744903578,0.008090063957099448,0.041620916669367646,0.0018230662121958702,22.830172810473815,4.51286987481222
1.1090428475541785,C-norm2,0.04773678130375884,0.006312676329601636,0.008270808765760739,0.04142410497415721,0.001958132436159103,21.15490464751762,4.402920277870045
