gauge,time,coarse,fine,field,linf,rms
standard,8.203125,R1,R2,z4c_betax,0.0005596091537464626,0.00028103442972684216
standard,8.203125,R1,R2,z4c_betay,0.009754574033327384,0.003613884779563393
standard,8.203125,R1,R2,z4c_betaz,0.009754574033327384,0.003613884779563393
standard,8.40625,R0,R1,z4c_chi,0.004435022587247441,0.0013958806410385206
standard,8.40625,R0,R1,z4c_gxx,0.012829999999999897,0.0025598847034991887
standard,8.40625,R0,R1,z4c_gxy,0.01842860027039827,0.004904460815477553
standard,8.40625,R0,R1,z4c_gxz,0.01842860027039827,0.004904460815477553
standard,8.40625,R0,R1,z4c_gyy,0.006315999999999988,0.0012723335885704004
standard,8.40625,R0,R1,z4c_gyz,0.018589154242852846,0.004292208429678447
standard,8.40625,R0,R1,z4c_gzz,0.006315999999999988,0.0012723335885704004
standard,8.40625,R0,R1,z4c_Khat,0.0050480000000000524,0.0014707074624328766
standard,8.40625,R0,R1,z4c_Axx,0.32318137553487664,0.06123311785836668
standard,8.40625,R0,R1,z4c_Axy,0.11217750000000001,0.03132940482023138
standard,8.40625,R0,R1,z4c_Axz,0.11217750000000001,0.03132940482023138
standard,8.40625,R0,R1,z4c_Ayy,0.18583336677077267,0.03426862929091299
standard,8.40625,R0,R1,z4c_Ayz,0.22303425798874887,0.03987920654517803
standard,8.40625,R0,R1,z4c_Azz,0.18583336677077267,0.03426862929091299
standard,8.40625,R0,R1,z4c_Gamx,0.0019199516434568742,0.0007405821155005368
standard,8.40625,R0,R1,z4c_Gamy,0.03730834990048064,0.013334389969399077
standard,8.40625,R0,R1,z4c_Gamz,0.03730834990048064,0.013334389969399077
standard,8.40625,R0,R1,z4c_Theta,0.01252011602972141,0.002799443967112911
standard,8.40625,R0,R1,z4c_alpha,0.013123149590082622,0.002947035277942882
standard,8.40625,R0,R1,z4c_betax,0.0017680000000000196,0.0006973376404662625
standard,8.40625,R0,R1,z4c_betay,0.025453039285508572,0.007827544261033574
standard,8.40625,R0,R1,z4c_betaz,0.025453039285508572,0.007827544261033574
standard,8.5,R0,R1,z4c_chi,0.0044442476540310135,0.001398169654715086
standard,8.5,R0,R1,z4c_gxx,0.012844999999999773,0.0025586331438263664
standard,8.5,R0,R1,z4c_gxy,0.017400707185234014,0.004773452409113732
standard,8.5,R0,R1,z4c_gxz,0.017400707185234014,0.004773452409113732
standard,8.5,R0,R1,z4c_gyy,0.006332500000000074,0.0012704863396745783
standard,8.5,R0,R1,z4c_gyz,0.017544976261911923,0.004134230732419137
standard,8.5,R0,R1,z4c_gzz,0.006332500000000074,0.0012704863396745783
standard,8.5,R0,R1,z4c_Khat,0.004888999999999977,0.0015234112975868051
standard,8.5,R0,R1,z4c_Axx,0.3258571630357565,0.0616790782837485
standard,8.5,R0,R1,z4c_Axy,0.11135799999999998,0.031284182872822835
standard,8.5,R0,R1,z4c_Axz,0.11135799999999998,0.031284182872822835
standard,8.5,R0,R1,z4c_Ayy,0.18578056248280012,0.03426737956057667
standard,8.5,R0,R1,z4c_Ayz,0.22355199478083337,0.03996934094143665
standard,8.5,R0,R1,z4c_Azz,0.18578056248280012,0.03426737956057667
standard,8.5,R0,R1,z4c_Gamx,0.0018829256860536936,0.0007252513757235474
standard,8.5,R0,R1,z4c_Gamy,0.036920099892480684,0.01324421489725646
standard,8.5,R0,R1,z4c_Gamz,0.036920099892480684,0.01324421489725646
standard,8.5,R0,R1,z4c_Theta,0.011254296105688923,0.002618620274008003
standard,8.5,R0,R1,z4c_alpha,0.013091599893760686,0.0029480247405408284
standard,8.5,R0,R1,z4c_betax,0.0017420000000000213,0.0006848699549745848
standard,8.5,R0,R1,z4c_betay,0.02521568969094598,0.0077845902496863125
standard,8.5,R0,R1,z4c_betaz,0.02521568969094598,0.0077845902496863125
standard,8.5,R1,R2,z4c_chi,0.0007558240852634144,0.00040431888480130837
standard,8.5,R1,R2,z4c_gxx,0.004762451471689522,0.001140574498615946
standard,8.5,R1,R2,z4c_gxy,0.006451970341702621,0.002861418725962723
standard,8.5,R1,R2,z4c_gxz,0.006451970341702621,0.002861418725962723
standard,8.5,R1,R2,z4c_gyy,0.0023729760382467102,0.0005652494732957624
standard,8.5,R1,R2,z4c_gyz,0.006570565114000074,0.001452649352561589
standard,8.5,R1,R2,z4c_gzz,0.0023729760382467102,0.0005652494732957624
standard,8.5,R1,R2,z4c_Khat,0.006645252825761894,0.001377496072049884
standard,8.5,R1,R2,z4c_Axx,0.16826057082558135,0.030179369545166607
standard,8.5,R1,R2,z4c_Axy,0.08964707609008699,0.021906100747236562
standard,8.5,R1,R2,z4c_Axz,0.08964707609008699,0.021906100747236562
standard,8.5,R1,R2,z4c_Ayy,0.0929474276537777,0.01618025471133802
standard,8.5,R1,R2,z4c_Ayz,0.11734800633715603,0.01940244078741752
standard,8.5,R1,R2,z4c_Azz,0.0929474276537777,0.01618025471133802
standard,8.5,R1,R2,z4c_Gamx,0.0012247916286660665,0.0005442526540119261
standard,8.5,R1,R2,z4c_Gamy,0.012188550128160083,0.0059772992375920365
standard,8.5,R1,R2,z4c_Gamz,0.012188550128160083,0.0059772992375920365
standard,8.5,R1,R2,z4c_Theta,0.002690928783871222,0.0006066713965656826
standard,8.5,R1,R2,z4c_alpha,0.0040012836079895,0.0009793876175118186
standard,8.5,R1,R2,z4c_betax,0.000568061138578213,0.00027787533363713785
standard,8.5,R1,R2,z4c_betay,0.009403874162735467,0.003555465348470254
standard,8.5,R1,R2,z4c_betaz,0.009403874162735467,0.003555465348470254
standard,8.703125,R0,R1,z4c_chi,0.004459407769870272,0.0014019527506447301
standard,8.703125,R0,R1,z4c_gxx,0.012844999999999995,0.0025519325429590256
standard,8.703125,R0,R1,z4c_gxy,0.015208701768948679,0.004486822997575087
standard,8.703125,R0,R1,z4c_gxz,0.015208701768948679,0.004486822997575087
standard,8.703125,R0,R1,z4c_gyy,0.006340499999999971,0.001264373403129011
standard,8.703125,R0,R1,z4c_gyz,0.015331200984953696,0.0037903882006280125
standard,8.703125,R0,R1,z4c_gzz,0.006340499999999971,0.001264373403129011
standard,8.703125,R0,R1,z4c_Khat,0.005856592540207706,0.0016683058410837265
standard,8.703125,R0,R1,z4c_Axx,0.3310945390749499,0.0625462760573999
standard,8.703125,R0,R1,z4c_Axy,0.10975299999999999,0.031180072844384225
standard,8.703125,R0,R1,z4c_Axz,0.10975299999999999,0.031180072844384225
standard,8.703125,R0,R1,z4c_Ayy,0.18537165554140453,0.034215910855628376
standard,8.703125,R0,R1,z4c_Ayz,0.2241528213195435,0.040082691907181105
standard,8.703125,R0,R1,z4c_Azz,0.18537165554140453,0.034215910855628376
standard,8.703125,R0,R1,z4c_Gamx,0.0018013716977268723,0.0006926150209932867
standard,8.703125,R0,R1,z4c_Gamy,0.03611429984768097,0.01305214587885424
standard,8.703125,R0,R1,z4c_Gamz,0.03611429984768097,0.01305214587885424
standard,8.703125,R0,R1,z4c_Theta,0.009309367499999999,0.0022602628814560695
standard,8.703125,R0,R1,z4c_alpha,0.012994599969920195,0.002942587631267282
standard,8.703125,R0,R1,z4c_betax,0.0016845000000000054,0.0006582906158723666
standard,8.703125,R0,R1,z4c_betay,0.024696740529020614,0.007688087719290059
standard,8.703125,R0,R1,z4c_betaz,0.024696740529020614,0.007688087719290059
standard,8.703125,R1,R2,z4c_chi,0.0007618115970186219,0.0004051810700022671
standard,8.703125,R1,R2,z4c_gxx,0.004734953055699487,0.0011378920563066598
standard,8.703125,R1,R2,z4c_gxy,0.0058203182889717065,0.0028521134810874293
standard,8.703125,R1,R2,z4c_gxz,0.0058203182889717065,0.0028521134810874293
standard,8.703125,R1,R2,z4c_gyy,0.002363226772651328,0.0005644671968286269
standard,8.703125,R1,R2,z4c_gyz,0.005928863080565173,0.0013624142593228576
standard,8.703125,R1,R2,z4c_gzz,0.002363226772651328,0.0005644671968286269
standard,8.703125,R1,R2,z4c_Khat,0.004518249500319704,0.001122490950272349
standard,8.703125,R1,R2,z4c_Axx,0.17099930386985848,0.030595309325699354
standard,8.703125,R1,R2,z4c_Axy,0.08932009820862863,0.021909562497632814
standard,8.703125,R1,R2,z4c_Axz,0.08932009820862863,0.021909562497632814
standard,8.703125,R1,R2,z4c_Ayy,0.09347518833781655,0.01627634383533557
standard,8.703125,R1,R2,z4c_Ayz,0.11776212717627343,0.01946822634583036
standard,8.703125,R1,R2,z4c_Azz,0.09347518833781655,0.01627634383533557
standard,8.703125,R1,R2,z4c_Gamx,0.0012292922286756547,0.0005423496608523152
standard,8.703125,R1,R2,z4c_Gamy,0.011926400113472076,0.005911510191229369
standard,8.703125,R1,R2,z4c_Gamz,0.011926400113472076,0.005911510191229369
standard,8.703125,R1,R2,z4c_Theta,0.002745243796497898,0.0005823529652353178
standard,8.703125,R1,R2,z4c_alpha,0.004180858857445673,0.0009987853833542768
standard,8.703125,R1,R2,z4c_betax,0.0005726371045936679,0.00027584899590206836
standard,8.703125,R1,R2,z4c_betay,0.009165424244623518,0.0035130863379994443
standard,8.703125,R1,R2,z4c_betaz,0.009165424244623518,0.0035130863379994443
standard,8.90625,R0,R1,z4c_chi,0.004468442849901761,0.0014045364325310941
standard,8.90625,R0,R1,z4c_gxx,0.012780000000000236,0.0025372156563099515
standard,8.90625,R0,R1,z4c_gxy,0.013187009999999999,0.00420529445847831
standard,8.90625,R0,R1,z4c_gxz,0.013187009999999999,0.00420529445847831
standard,8.90625,R0,R1,z4c_gyy,0.006318500000000005,0.0012553609353439217
standard,8.90625,R0,R1,z4c_gyz,0.013232800950713917,0.0034534594779671813
standard,8.90625,R0,R1,z4c_gzz,0.006318500000000005,0.0012553609353439217
standard,8.90625,R0,R1,z4c_Khat,0.007459108383306379,0.0018396287703683334
standard,8.90625,R0,R1,z4c_Axx,0.335587269067078,0.06328349739338522
standard,8.90625,R0,R1,z4c_Axy,0.10843250000000001,0.031074397362138396
standard,8.90625,R0,R1,z4c_Axz,0.10843250000000001,0.031074397362138396
standard,8.90625,R0,R1,z4c_Ayy,0.1846714012774318,0.034115905244301206
standard,8.90625,R0,R1,z4c_Ayz,0.2241355041311736,0.040097847608774884
standard,8.90625,R0,R1,z4c_Azz,0.1846714012774318,0.034115905244301206
standard,8.90625,R0,R1,z4c_Gamx,0.0017188209348761307,0.0006613531349468632
standard,8.90625,R0,R1,z4c_Gamy,0.035357599779201415,0.012865421535451246
standard,8.90625,R0,R1,z4c_Gamz,0.035357599779201415,0.012865421535451246
standard,8.90625,R0,R1,z4c_Theta,0.008852066,0.0019514983143438466
standard,8.90625,R0,R1,z4c_alpha,0.012863799340804227,0.0029279001538792785
standard,8.90625,R0,R1,z4c_betax,0.0016260000000000163,0.0006321469344673118
standard,8.90625,R0,R1,z4c_betay,0.024178341305335645,0.007588408761183194
standard,8.90625,R0,R1,z4c_betaz,0.024178341305335645,0.007588408761183194
standard,9.0,R0,R1,z4c_chi,0.004470667876301592,0.001405333869716086
standard,9.0,R0,R1,z4c_gxx,0.01273499999999994,0.002528020906347868
standard,9.0,R0,R1,z4c_gxy,0.012844185000000001,0.004079564280437755
standard,9.0,R0,R1,z4c_gxz,0.012844185000000001,0.004079564280437755
standard,9.0,R0,R1,z4c_gyy,0.0062995000000001244,0.0012508709078793985
standard,9.0,R0,R1,z4c_gyz,0.012315828259019142,0.0033027767782554214
standard,9.0,R0,R1,z4c_gzz,0.0062995000000001244,0.0012508709078793985
standard,9.0,R0,R1,z4c_Khat,0.008170114892064706,0.0019231994998366547
standard,9.0,R0,R1,z4c_Axx,0.33741896106328917,0.06358197714465963
standard,9.0,R0,R1,z4c_Axy,0.10792950000000001,0.031027179234170622
standard,9.0,R0,R1,z4c_Axz,0.10792950000000001,0.031027179234170622
standard,9.0,R0,R1,z4c_Ayy,0.1842827000460797,0.03405875742586252
standard,9.0,R0,R1,z4c_Ayz,0.22395169804993248,0.04007657321809657
standard,9.0,R0,R1,z4c_Azz,0.1842827000460797,0.03405875742586252
standard,9.0,R0,R1,z4c_Gamx,0.0016817986637313043,0.0006476129858460058
standard,9.0,R0,R1,z4c_Gamy,0.035024949742401654,0.012781217492950117
standard,9.0,R0,R1,z4c_Gamz,0.035024949742401654,0.012781217492950117
standard,9.0,R0,R1,z4c_Theta,0.0086059875,0.0018261235182781043
standard,9.0,R0,R1,z4c_alpha,0.012793448850247358,0.002918323910298982
standard,9.0,R0,R1,z4c_betax,0.0015985000000000027,0.0006202589577703813
standard,9.0,R0,R1,z4c_betay,0.023941241641333495,0.007541752994624765
standard,9.0,R0,R1,z4c_betaz,0.023941241641333495,0.007541752994624765
standard,9.0,R1,R2,z4c_chi,0.0007675216085194295,0.00040613459255844556
standard,9.0,R1,R2,z4c_gxx,0.00466495478371054,0.001131474113039635
standard,9.0,R1,R2,z4c_gxy,0.0056644623385974195,0.0028369869170085803
standard,9.0,R1,R2,z4c_gxz,0.0056644623385974195,0.0028369869170085803
standard,9.0,R1,R2,z4c_gyy,0.002327977708657447,0.0005599452022231036
standard,9.0,R1,R2,z4c_gyz,0.005037621365370474,0.0012266942623467762
standard,9.0,R1,R2,z4c_gzz,0.002327977708657447,0.0005599452022231036
standard,9.0,R1,R2,z4c_Khat,0.0032076583146132265,0.0008953350902971319
standard,9.0,R1,R2,z4c_Axx,0.17419410625824405,0.03107350734037936
standard,9.0,R1,R2,z4c_Axy,0.08891437192558033,0.021900960053919852
standard,9.0,R1,R2,z4c_Axz,0.08891437192558033,0.021900960053919852
standard,9.0,R1,R2,z4c_Ayy,0.09384262910990664,0.01635365042987188
standard,9.0,R1,R2,z4c_Ayz,0.1179907479587507,0.01951264179362616
standard,9.0,R1,R2,z4c_Azz,0.09384262910990664,0.01635365042987188
standard,9.0,R1,R2,z4c_Gamx,0.0012292921326741424,0.0005376779267161658
standard,9.0,R1,R2,z4c_Gamy,0.011578600090240053,0.005818182061889517
standard,9.0,R1,R2,z4c_Gamz,0.011578600090240053,0.005818182061889517
standard,9.0,R1,R2,z4c_Theta,0.0028659912604688674,0.0005521858162677521
standard,9.0,R1,R2,z4c_alpha,0.004321309016133763,0.001010972643597938
standard,9.0,R1,R2,z4c_betax,0.0005772629818076996,0.0002729159578278952
standard,9.0,R1,R2,z4c_betay,0.008825674351855581,0.003449382982029753
standard,9.0,R1,R2,z4c_betaz,0.008825674351855581,0.003449382982029753
standard,9.203125,R0,R1,z4c_chi,0.004472077912205362,0.0014062025194247528
standard,9.203125,R0,R1,z4c_gxx,0.012594999999999912,0.002502602138754891
standard,9.203125,R0,R1,z4c_gxy,0.012024545000000001,0.003820341118026154
standard,9.203125,R0,R1,z4c_gxz,0.012024545000000001,0.003820341118026154
standard,9.203125,R0,R1,z4c_gyy,0.006239499999999953,0.0012378418855202545
standard,9.203125,R0,R1,z4c_gyz,0.0107200325,0.0029909041142468563
standard,9.203125,R0,R1,z4c_gzz,0.006239499999999953,0.0012378418855202545
standard,9.203125,R0,R1,z4c_Khat,0.009645127474384119,0.0021084703238844127
standard,9.203125,R0,R1,z4c_Axx,0.3408883161748725,0.06414329930140766
standard,9.203125,R0,R1,z4c_Axy,0.10707450000000002,0.030930532134366223
standard,9.203125,R0,R1,z4c_Axz,0.10707450000000002,0.030930532134366223
standard,9.203125,R0,R1,z4c_Ayy,0.18335382867540045,0.03391993640401437
standard,9.203125,R0,R1,z4c_Ayz,0.2232406383287147,0.03997945422358558
standard,9.203125,R0,R1,z4c_Azz,0.18335382867540045,0.03391993640401437
standard,9.203125,R0,R1,z4c_Gamx,0.0016042529694860197,0.0006195312850030139
standard,9.203125,R0,R1,z4c_Gamy,0.034339199658882186,0.012603320618222275
standard,9.203125,R0,R1,z4c_Gamz,0.034339199658882186,0.012603320618222275
standard,9.203125,R0,R1,z4c_Theta,0.0080324625,0.0015905841200778664
standard,9.203125,R0,R1,z4c_alpha,0.0126236474377764,0.0028922761358209565
standard,9.203125,R0,R1,z4c_betax,0.0015425000000000022,0.0005954990916175013
standard,9.203125,R0,R1,z4c_betay,0.02343539232132914,0.007439977554554012
standard,9.203125,R0,R1,z4c_betaz,0.02343539232132914,0.007439977554554012
standard,9.203125,R1,R2,z4c_chi,0.0007696766130986321,0.00040661278826593076
standard,9.203125,R1,R2,z4c_gxx,0.004604955935717969,0.0011234045016468718
standard,9.203125,R1,R2,z4c_gxy,0.005735612475399608,0.0028276807669216446
standard,9.203125,R1,R2,z4c_gxz,0.005735612475399608,0.0028276807669216446
standard,9.203125,R1,R2,z4c_gyy,0.0022922282126606186,0.0005550444691064554
standard,9.203125,R1,R2,z4c_gyz,0.004648954040089857,0.0011354431404640034
standard,9.203125,R1,R2,z4c_gzz,0.0022922282126606186,0.0005550444691064554
standard,9.203125,R1,R2,z4c_Khat,0.0035159131962444468,0.0008587124942461155
standard,9.203125,R1,R2,z4c_Axx,0.17589759608613512,0.03132398406439451
standard,9.203125,R1,R2,z4c_Axy,0.08872263446806067,0.021889932117353846
standard,9.203125,R1,R2,z4c_Axz,0.08872263446806067,0.021889932117353846
standard,9.203125,R1,R2,z4c_Ayy,0.0938916359172134,0.01637410453547875
standard,9.203125,R1,R2,z4c_Ayz,0.11794324613186952,0.01951321123809496
standard,9.203125,R1,R2,z4c_Azz,0.0938916359172134,0.01637410453547875
standard,9.203125,R1,R2,z4c_Gamx,0.0012295414486631906,0.0005343367181679711
standard,9.203125,R1,R2,z4c_Gamy,0.011362750074784045,0.005756512615391527
standard,9.203125,R1,R2,z4c_Gamz,0.011362750074784045,0.005756512615396325
standard,9.203125,R1,R2,z4c_Theta,0.0028688368210932555,0.0005339079496925736
standard,9.203125,R1,R2,z4c_alpha,0.004346959006053759,0.001010014777624631
standard,9.203125,R1,R2,z4c_betax,0.0005791882494119854,0.00027094694372564493
standard,9.203125,R1,R2,z4c_betay,0.008602049416223626,0.003405417079619666
standard,9.203125,R1,R2,z4c_betaz,0.008602049416223626,0.003405417079619666
standard,9.40625,R0,R1,z4c_chi,0.004469297922573296,0.0014061018204749435
standard,9.40625,R0,R1,z4c_gxx,0.01242500000000013,0.002471714147043525
standard,9.40625,R0,R1,z4c_gxy,0.011139900000000001,0.003583007938106062
standard,9.40625,R0,R1,z4c_gxz,0.011139900000000001,0.003583007938106062
standard,9.40625,R0,R1,z4c_gyy,0.006157500000000038,0.0012224952461168126
standard,9.40625,R0,R1,z4c_gyz,0.009783800500000002,0.002702889702878268
standard,9.40625,R0,R1,z4c_gzz,0.006157500000000038,0.0012224952461168126
standard,9.40625,R0,R1,z4c_Khat,0.011016638242315302,0.0022927015251537723
standard,9.40625,R0,R1,z4c_Axx,0.3437147843597801,0.06459537449047895
standard,9.40625,R0,R1,z4c_Axy,0.10652849999999997,0.03084416867875704
standard,9.40625,R0,R1,z4c_Axz,0.10652849999999997,0.03084416867875704
standard,9.40625,R0,R1,z4c_Ayy,0.18236484873056816,0.033770358042631704
standard,9.40625,R0,R1,z4c_Ayz,0.22219368265163109,0.039826629372247964
standard,9.40625,R0,R1,z4c_Azz,0.18236484873056816,0.033770358042631704
standard,9.40625,R0,R1,z4c_Gamx,0.0015337108079049866,0.0005946169714089224
standard,9.40625,R0,R1,z4c_Gamy,0.03370049957440272,0.012431923456857105
standard,9.40625,R0,R1,z4c_Gamz,0.03370049957440272,0.012431923456857105
standard,9.40625,R0,R1,z4c_Theta,0.0074411,0.001401063345672677
standard,9.40625,R0,R1,z4c_alpha,0.012435245654747809,0.0028603352407606092
standard,9.40625,R0,R1,z4c_betax,0.0014885000000000037,0.000571820390644377
standard,9.40625,R0,R1,z4c_betay,0.022943742935405215,0.007338137950339246
standard,9.40625,R0,R1,z4c_betaz,0.022943742935405215,0.007338137950339246
standard,9.5,R0,R1,z4c_chi,0.004466622920173312,0.0014058636499799852
standard,9.5,R0,R1,z4c_gxx,0.012340000000000018,0.002455637362952711
standard,9.5,R0,R1,z4c_gxy,0.01072162,0.0034816709590055673
standard,9.5,R0,R1,z4c_gxz,0.01072162,0.0034816709590055673
standard,9.5,R0,R1,z4c_gyy,0.006114499999999912,0.0012146512949755084
standard,9.5,R0,R1,z4c_gyz,0.009351428000000002,0.0025788919365543686
standard,9.5,R0,R1,z4c_gzz,0.006114499999999912,0.0012146512949755084
standard,9.5,R0,R1,z4c_Khat,0.011612642683886787,0.002375789929833249
standard,9.5,R0,R1,z4c_Axx,0.3448169998524169,0.06476988745417354
standard,9.5,R0,R1,z4c_Axy,0.10637449999999998,0.030808466940444718
standard,9.5,R0,R1,z4c_Axz,0.10637449999999998,0.030808466940444718
standard,9.5,R0,R1,z4c_Ayy,0.18190262914195748,0.03369992410838114
standard,9.5,R0,R1,z4c_Ayz,0.22162483118508042,0.03974157844685261
standard,9.5,R0,R1,z4c_Azz,0.18190262914195748,0.03369992410838114
standard,9.5,R0,R1,z4c_Gamx,0.0015041926070039069,0.0005843000307614578
standard,9.5,R0,R1,z4c_Gamy,0.033421049536322966,0.012355086458612139
standard,9.5,R0,R1,z4c_Gamz,0.033421049536322966,0.012355086458612139
standard,9.5,R0,R1,z4c_Theta,0.007171925,0.0013275673835416143
standard,9.5,R0,R1,z4c_alpha,0.01234379474051367,0.0028440354498308167
standard,9.5,R0,R1,z4c_betax,0.001463999999999993,0.0005614333222601794
standard,9.5,R0,R1,z4c_betay,0.022722543197803535,0.007291367356151963
standard,9.5,R0,R1,z4c_betaz,0.022722543197803535,0.007291367356151963
standard,9.5,R1,R2,z4c_chi,0.0007707966158634343,0.0004073318737625091
standard,9.5,R1,R2,z4c_gxx,0.004469957375727196,0.0011053458338432735
standard,9.5,R1,R2,z4c_gxy,0.005822737704603275,0.0028174849970946025
standard,9.5,R1,R2,z4c_gxz,0.005822737704603275,0.0028174849970946025
standard,9.5,R1,R2,z4c_gyy,0.0022279788606647255,0.0005456156904141719
standard,9.5,R1,R2,z4c_gyz,0.004213850862277519,0.0010093816209990527
standard,9.5,R1,R2,z4c_gzz,0.0022279788606647255,0.0005456156904141719
standard,9.5,R1,R2,z4c_Khat,0.003881166983468687,0.00094747961194771
standard,9.5,R1,R2,z4c_Axx,0.17779015819702287,0.0315959766608936
standard,9.5,R1,R2,z4c_Axy,0.08857839951615692,0.02186930434551111
