arm,state,gid,i,j,rho,z,region,C_squared,H_squared,M_squared
high_order,T0,28,27,5,5.4296875,-0.9140625,INTERIOR,1.663567358341513e-05,4.6427423075500665e-06,4.951485767656909e-06
high_order,T0,28,28,5,5.4453125,-0.9140625,MESHBLOCK_EDGE_OR_CORNER,1.5166882424174138e-05,3.5389297717199346e-06,4.962653336573784e-06
high_order,T0,28,29,5,5.4609375,-0.9140625,MESHBLOCK_EDGE_OR_CORNER,1.3894245985698048e-05,2.5429344178415455e-06,4.794610416124689e-06
high_order,T0,28,30,5,5.4765625,-0.9140625,MESHBLOCK_EDGE_OR_CORNER,1.3017253118628807e-05,1.7927592350566414e-06,4.492591048127538e-06
high_order,T0,28,31,5,5.4921875,-0.9140625,MESHBLOCK_EDGE_OR_CORNER,1.2179473539985539e-05,1.4304244408031463e-06,4.176374635601856e-06
high_order,T0,28,0,6,5.0078125,-0.8984375,COARSE_FINE_INTERFACE,7.81106701106415e-06,2.2037811620446717e-06,2.5294347651535e-06
high_order,T0,28,1,6,5.0234375,-0.8984375,COARSE_FINE_INTERFACE,1.0514429775379803e-05,3.547376013576235e-06,3.6303591035210332e-06
high_order,T0,28,2,6,5.0390625,-0.8984375,COARSE_FINE_INTERFACE,9.693994675914536e-06,2.254741006714293e-06,3.798608612520848e-06
high_order,T0,28,3,6,5.0546875,-0.8984375,COARSE_FINE_INTERFACE,1.0418234104888882e-05,2.0710241344469084e-06,4.504224298349821e-06
high_order,T0,28,4,6,5.0703125,-0.8984375,INTERIOR,1.273310150217461e-05,2.9671511321195442e-06,5.7006652436951774e-06
high_order,T0,28,5,6,5.0859375,-0.8984375,INTERIOR,1.5269864328912772e-05,4.099882610901998e-06,6.780145840956364e-06
high_order,T0,28,6,6,5.1015625,-0.8984375,INTERIOR,1.7865286893600167e-05,5.448141943000291e-06,7.643149136885622e-06
high_order,T0,28,7,6,5.1171875,-0.8984375,INTERIOR,1.9477839711932383e-05,6.574909933758248e-06,7.918899130192466e-06
high_order,T0,28,8,6,5.1328125,-0.8984375,INTERIOR,1.9857357935365605e-05,7.102662672655648e-06,7.547790809878538e-06
high_order,T0,28,9,6,5.1484375,-0.8984375,INTERIOR,1.8621855885371494e-05,6.48995066771644e-06,6.53397439454076e-06
high_order,T0,28,10,6,5.1640625,-0.8984375,INTERIOR,1.5940090200390353e-05,4.87862108021813e-06,4.9869986295763245e-06
high_order,T0,28,11,6,5.1796875,-0.8984375,INTERIOR,1.296556805678198e-05,2.9356975747532893e-06,3.4989646326715e-06
high_order,T0,28,12,6,5.1953125,-0.8984375,INTERIOR,1.0075275875780408e-05,1.2169033476031892e-06,2.2229054900481324e-06
high_order,T0,28,13,6,5.2109375,-0.8984375,INTERIOR,8.397999020859852e-06,2.7127569838389824e-07,1.285126256796197e-06
high_order,T0,28,14,6,5.2265625,-0.8984375,INTERIOR,8.10190864620756e-06,5.642383517134858e-11,7.429372403052554e-07
high_order,T0,28,15,6,5.2421875,-0.8984375,INTERIOR,8.049335433421348e-06,1.6003308370896533e-07,3.9921004921091015e-07
high_order,T0,28,16,6,5.2578125,-0.8984375,INTERIOR,8.173596017299757e-06,4.866260576124895e-07,2.293703189456785e-07
high_order,T0,28,17,6,5.2734375,-0.8984375,INTERIOR,8.686437825240797e-06,9.461983144244741e-07,1.8938244422219182e-07
high_order,T0,28,18,6,5.2890625,-0.8984375,INTERIOR,9.521993917946348e-06,1.5402427547512462e-06,2.5439476630042154e-07
high_order,T0,28,19,6,5.3046875,-0.8984375,INTERIOR,1.0514026148456692e-05,2.409084905592717e-06,4.0941959270936174e-07
high_order,T0,28,20,6,5.3203125,-0.8984375,INTERIOR,1.1600178702585311e-05,3.619412628412529e-06,6.517180677453366e-07
high_order,T0,28,21,6,5.3359375,-0.8984375,INTERIOR,1.3303877915239823e-05,5.040886818102222e-06,1.057522224851221e-06
high_order,T0,28,22,6,5.3515625,-0.8984375,INTERIOR,1.5454987393442923e-05,6.511011640858196e-06,1.6105820335307858e-06
high_order,T0,28,23,6,5.3671875,-0.8984375,INTERIOR,1.69135358719239e-05,7.446048620247726e-06,2.3248395534659964e-06
high_order,T0,28,24,6,5.3828125,-0.8984375,INTERIOR,1.75089649020614e-05,7.586190547580715e-06,3.139648479782544e-06
high_order,T0,28,25,6,5.3984375,-0.8984375,INTERIOR,1.7341226443659802e-05,6.7919467500277654e-06,3.843898404099564e-06
high_order,T0,28,26,6,5.4140625,-0.8984375,INTERIOR,1.644335165010421e-05,5.28765944118133e-06,4.370248841175157e-06
high_order,T0,28,27,6,5.4296875,-0.8984375,INTERIOR,1.493354515545044e-05,3.586239862915389e-06,4.5612074226978676e-06
high_order,T0,28,28,6,5.4453125,-0.8984375,MESHBLOCK_EDGE_OR_CORNER,1.3012368950444095e-05,2.0709334848335815e-06,4.412913534060908e-06
high_order,T0,28,29,6,5.4609375,-0.8984375,MESHBLOCK_EDGE_OR_CORNER,1.163625792134142e-05,1.1063135985510058e-06,4.097561868726662e-06
high_order,T0,28,30,6,5.4765625,-0.8984375,MESHBLOCK_EDGE_OR_CORNER,1.0989489075793652e-05,6.152085042131955e-07,3.6732026366681265e-06
high_order,T0,28,31,6,5.4921875,-0.8984375,MESHBLOCK_EDGE_OR_CORNER,1.0371389519998934e-05,4.895082879397984e-07,3.290366912835327e-06
high_order,T0,28,0,7,5.0078125,-0.8828125,COARSE_FINE_INTERFACE,1.5335798869694993e-05,6.62897107541435e-06,4.8398646329866516e-06
high_order,T0,28,1,7,5.0234375,-0.8828125,COARSE_FINE_INTERFACE,1.934754604472133e-05,1.0241790608564716e-05,6.417443431448764e-06
high_order,T0,28,2,7,5.0390625,-0.8828125,COARSE_FINE_INTERFACE,1.5100480295559832e-05,5.721007169786186e-06,5.67032975428564e-06
high_order,T0,28,3,7,5.0546875,-0.8828125,COARSE_FINE_INTERFACE,1.2918346575853005e-05,3.6231424747103614e-06,5.467747062465661e-06
high_order,T0,28,4,7,5.0703125,-0.8828125,INTERIOR,1.3165786932190699e-05,3.2714385534589882e-06,5.859589179385095e-06
high_order,T0,28,5,7,5.0859375,-0.8828125,INTERIOR,1.3710916888517384e-05,3.1546693046993774e-06,6.155306530027165e-06
high_order,T0,28,6,7,5.1015625,-0.8828125,INTERIOR,1.4724260594226599e-05,3.4131975382670402e-06,6.3773959065395535e-06
high_order,T0,28,7,7,5.1171875,-0.8828125,INTERIOR,1.5430713860134494e-05,3.818639126937735e-06,6.280655840217753e-06
high_order,T0,28,8,7,5.1328125,-0.8828125,INTERIOR,1.559147341404738e-05,4.188836118675227e-06,5.821792370573191e-06
high_order,T0,28,9,7,5.1484375,-0.8828125,INTERIOR,1.4776667352912695e-05,3.974184537738748e-06,4.947098724181444e-06
high_order,T0,28,10,7,5.1640625,-0.8828125,INTERIOR,1.3040542659072906e-05,3.132299123094686e-06,3.728183638372208e-06
high_order,T0,28,11,7,5.1796875,-0.8828125,INTERIOR,1.0959912022237613e-05,1.9088763958816923e-06,2.5587736900119284e-06
high_order,T0,28,12,7,5.1953125,-0.8828125,INTERIOR,8.794148289975335e-06,7.218572267639594e-07,1.5522397203531757e-06
high_order,T0,28,13,7,5.2109375,-0.8828125,INTERIOR,7.70150972910069e-06,9.18411031895898e-08,8.8752845868906e-07
high_order,T0,28,14,7,5.2265625,-0.8828125,INTERIOR,7.827543705203908e-06,4.9567622672694895e-08,6.082495644198573e-07
high_order,T0,28,15,7,5.2421875,-0.8828125,INTERIOR,8.255852181378631e-06,4.50880609077264e-07,5.536186896583915e-07
high_order,T0,28,16,7,5.2578125,-0.8828125,INTERIOR,8.938864643238573e-06,1.0649576877798983e-06,6.9014584619204e-07
high_order,T0,28,17,7,5.2734375,-0.8828125,INTERIOR,1.0061510798484579e-05,1.8966757879423533e-06,9.262684914346439e-07
high_order,T0,28,18,7,5.2890625,-0.8828125,INTERIOR,1.1526651791331593e-05,2.928542108773081e-06,1.218101254258609e-06
high_order,T0,28,19,7,5.3046875,-0.8828125,INTERIOR,1.315648855915256e-05,4.283381649012266e-06,1.5263883804250978e-06
high_order,T0,28,20,7,5.3203125,-0.8828125,INTERIOR,1.4805632140977533e-05,5.949736126298871e-06,1.8316891613090136e-06
high_order,T0,28,21,7,5.3359375,-0.8828125,INTERIOR,1.665538250214386e-05,7.608704815046936e-06,2.172086224324396e-06
high_order,T0,28,22,7,5.3515625,-0.8828125,INTERIOR,1.8498638849103482e-05,8.977148884619211e-06,2.535297599624972e-06
high_order,T0,28,23,7,5.3671875,-0.8828125,INTERIOR,1.9135445792687513e-05,9.351243061533961e-06,2.9478906282321057e-06
high_order,T0,28,24,7,5.3828125,-0.8828125,INTERIOR,1.848674403510316e-05,8.584815989978357e-06,3.3785539583666397e-06
high_order,T0,28,25,7,5.3984375,-0.8828125,INTERIOR,1.710902269663516e-05,6.83606716336443e-06,3.7171601088850786e-06
high_order,T0,28,26,7,5.4140625,-0.8828125,INTERIOR,1.5173092324499178e-05,4.590196606467842e-06,3.9300361897596585e-06
high_order,T0,28,27,7,5.4296875,-0.8828125,INTERIOR,1.3107050964309033e-05,2.5690456908209768e-06,3.900677014240707e-06
high_order,T0,28,28,7,5.4453125,-0.8828125,MESHBLOCK_EDGE_OR_CORNER,1.1150197247399366e-05,1.1181783908488705e-06,3.6404546081101573e-06
high_order,T0,28,29,7,5.4609375,-0.8828125,MESHBLOCK_EDGE_OR_CORNER,9.913005356998072e-06,4.08772457915742e-07,3.275533349152715e-06
high_order,T0,28,30,7,5.4765625,-0.8828125,MESHBLOCK_EDGE_OR_CORNER,9.520012071718532e-06,1.589846128486253e-07,2.8617846382439656e-06
high_order,T0,28,31,7,5.4921875,-0.8828125,MESHBLOCK_EDGE_OR_CORNER,9.190748924574136e-06,1.4288810708689202e-07,2.5691863834224473e-06
high_order,T0,28,0,8,5.0078125,-0.8671875,COARSE_FINE_INTERFACE,2.575185275803742e-05,1.2674266475076213e-05,7.593955630732447e-06
high_order,T0,28,1,8,5.0234375,-0.8671875,COARSE_FINE_INTERFACE,3.1492635496690254e-05,1.9644534278028605e-05,9.687758966176838e-06
high_order,T0,28,2,8,5.0390625,-0.8671875,COARSE_FINE_INTERFACE,2.2362703759810932e-05,1.0979993691096449e-05,7.751616733956132e-06
high_order,T0,28,3,8,5.0546875,-0.8671875,COARSE_FINE_INTERFACE,1.6135049400930646e-05,5.965433748771187e-06,6.397041055859081e-06
high_order,T0,28,4,8,5.0703125,-0.8671875,INTERIOR,1.3618864019606666e-05,3.730489970505326e-06,5.796385814005991e-06
high_order,T0,28,5,8,5.0859375,-0.8671875,INTERIOR,1.1773897053156858e-05,2.2470755381014886e-06,5.170261958459306e-06
high_order,T0,28,6,8,5.1015625,-0.8671875,INTERIOR,1.11893799839365e-05,1.5548975059048528e-06,4.687309239991138e-06
high_order,T0,28,7,8,5.1171875,-0.8671875,INTERIOR,1.0816008865673096e-05,1.326089302600245e-06,4.169782360641871e-06
high_order,T0,28,8,8,5.1328125,-0.8671875,INTERIOR,1.0412832008384173e-05,1.3871758653471368e-06,3.5934196596760865e-06
high_order,T0,28,9,8,5.1484375,-0.8671875,INTERIOR,9.998437189569743e-06,1.3990777735166679e-06,2.9342336603335293e-06
high_order,T0,28,10,8,5.1640625,-0.8671875,INTERIOR,9.492829310511993e-06,1.2582965590899968e-06,2.2165155283361872e-06
high_order,T0,28,11,8,5.1796875,-0.8671875,INTERIOR,8.664887691606311e-06,8.428027003476472e-07,1.5434265195056247e-06
high_order,T0,28,12,8,5.1953125,-0.8671875,INTERIOR,7.615884586200896e-06,3.151297084405827e-07,9.736683911284605e-07
high_order,T0,28,13,8,5.2109375,-0.8671875,INTERIOR,7.287701097818639e-06,1.92445354331836e-08,7.128925041941222e-07
high_order,T0,28,14,8,5.2265625,-0.8671875,INTERIOR,7.786243392215173e-06,1.0909321169757853e-07,7.828785960945966e-07
high_order,T0,28,15,8,5.2421875,-0.8671875,INTERIOR,8.702066359934035e-06,6.194202312062015e-07,1.122127521328501e-06
high_order,T0,28,16,8,5.2578125,-0.8671875,INTERIOR,1.0018911078498216e-05,1.4729787113320118e-06,1.6830821759982839e-06
high_order,T0,28,17,8,5.2734375,-0.8671875,INTERIOR,1.1871191972691641e-05,2.6950419326138042e-06,2.277772159745136e-06
high_order,T0,28,18,8,5.2890625,-0.8671875,INTERIOR,1.4115841894290132e-05,4.234640300701436e-06,2.83529518229777e-06
high_order,T0,28,19,8,5.3046875,-0.8671875,INTERIOR,1.6442752315416807e-05,6.143499963233094e-06,3.2679227663768736e-06
high_order,T0,28,20,8,5.3203125,-0.8671875,INTERIOR,1.8605930213157786e-05,8.280323912382058e-06,3.5407264442108714e-06
high_order,T0,28,21,8,5.3359375,-0.8671875,INTERIOR,2.033287809650179e-05,1.0024875385482642e-05,3.6749527321548317e-06
high_order,T0,28,22,8,5.3515625,-0.8671875,INTERIOR,2.1418165670863215e-05,1.0981521491830534e-05,3.6771779156536017e-06
high_order,T0,28,23,8,5.3671875,-0.8671875,INTERIOR,2.0861231523971194e-05,1.055130601556437e-05,3.6328436810353146e-06
high_order,T0,28,24,8,5.3828125,-0.8671875,INTERIOR,1.8732065017135233e-05,8.81953286740281e-06,3.556432389218619e-06
high_order,T0,28,25,8,5.3984375,-0.8671875,INTERIOR,1.6214368491269515e-05,6.314347789034799e-06,3.444281885646747e-06
high_order,T0,28,26,8,5.4140625,-0.8671875,INTERIOR,1.360753782377066e-05,3.6998256875511756e-06,3.3043274755266954e-06
high_order,T0,28,27,8,5.4296875,-0.8671875,INTERIOR,1.1406560251438397e-05,1.7651090228330825e-06,3.0658928601677897e-06
high_order,T0,28,28,8,5.4453125,-0.8671875,MESHBLOCK_EDGE_OR_CORNER,9.830836864922535e-06,6.273177080542951e-07,2.7528659046582762e-06
high_order,T0,28,29,8,5.4609375,-0.8671875,MESHBLOCK_EDGE_OR_CORNER,8.936283628243452e-06,1.7069180430111916e-07,2.438946978271957e-06
high_order,T0,28,30,8,5.4765625,-0.8671875,MESHBLOCK_EDGE_OR_CORNER,8.7535859237118e-06,5.261043896121109e-08,2.1632314163145973e-06
high_order,T0,28,31,8,5.4921875,-0.8671875,MESHBLOCK_EDGE_OR_CORNER,8.705921975239932e-06,6.949228228081889e-08,2.0992618975692706e-06
high_order,T0,28,0,9,5.0078125,-0.8515625,COARSE_FINE_INTERFACE,3.261278221808974e-05,1.7366458143963792e-05,9.346984773421717e-06
high_order,T0,28,1,9,5.0234375,-0.8515625,COARSE_FINE_INTERFACE,4.001742455347782e-05,2.7520299592618686e-05,1.1846572879485679e-05
high_order,T0,28,2,9,5.0390625,-0.8515625,COARSE_FINE_INTERFACE,2.8660983875755193e-05,1.6286301281524217e-05,9.295872840746733e-06
high_order,T0,28,3,9,5.0546875,-0.8515625,COARSE_FINE_INTERFACE,1.9762555952538537e-05,8.758366738703951e-06,7.141997726119178e-06
high_order,T0,28,4,9,5.0703125,-0.8515625,INTERIOR,1.44322177567501e-05,4.6044977489750726e-06,5.641967701916197e-06
high_order,T0,28,5,9,5.0859375,-0.8515625,INTERIOR,1.0417675980517095e-05,1.8749825945362847e-06,4.238657289280177e-06
high_order,T0,28,6,9,5.1015625,-0.8515625,INTERIOR,8.655068889326934e-06,6.057144834035878e-07,3.2168002175308386e-06
high_order,T0,28,7,9,5.1171875,-0.8515625,INTERIOR,7.680069569681062e-06,1.7819505868038974e-07,2.411935266206587e-06
high_order,T0,28,8,9,5.1328125,-0.8515625,INTERIOR,7.249845551272409e-06,8.591663148903388e-08,1.8179641262795438e-06
high_order,T0,28,9,9,5.1484375,-0.8515625,INTERIOR,7.175354803805796e-06,7.588444050953632e-08,1.352951955854137e-06
high_order,T0,28,10,9,5.1640625,-0.8515625,INTERIOR,7.256301659689711e-06,1.0131546455936148e-07,1.0023742028893744e-06
high_order,T0,28,11,9,5.1796875,-0.8515625,INTERIOR,7.12703852958845e-06,7.985132449641848e-08,7.231505573259315e-07
high_order,T0,28,12,9,5.1953125,-0.8515625,INTERIOR,6.799117789834553e-06,1.6812147949988524e-08,5.35771017828074e-07
high_order,T0,28,13,9,5.2109375,-0.8515625,INTERIOR,7.020116569382935e-06,1.5024540948381885e-08,6.444683691875792e-07
high_order,T0,28,14,9,5.2265625,-0.8515625,INTERIOR,7.873057238962706e-06,2.2697795275768833e-07,1.0534389907118024e-06
high_order,T0,28,15,9,5.2421875,-0.8515625,INTERIOR,9.218258074173824e-06,7.747215641350926e-07,1.786174439075138e-06
high_order,T0,28,16,9,5.2578125,-0.8515625,INTERIOR,1.1034967366932648e-05,1.7308343241373451e-06,2.77367322583393e-06
high_order,T0,28,17,9,5.2734375,-0.8515625,INTERIOR,1.343186314270183e-05,3.159682339335845e-06,3.7284884212030463e-06
high_order,T0,28,18,9,5.2890625,-0.8515625,INTERIOR,1.621601758817453e-05,5.011389480023806e-06,4.548049723801887e-06
high_order,T0,28,19,9,5.3046875,-0.8515625,INTERIOR,1.8863602451348217e-05,7.211673895673195e-06,5.054956075570444e-06
high_order,T0,28,20,9,5.3203125,-0.8515625,INTERIOR,2.1078157243493258e-05,9.492263889434332e-06,5.205066642640029e-06
high_order,T0,28,21,9,5.3359375,-0.8515625,INTERIOR,2.2397161871626525e-05,1.1077468413226656e-05,5.0655505440173155e-06
high_order,T0,28,22,9,5.3515625,-0.8515625,INTERIOR,2.2660873368691454e-05,1.1555857945011823e-05,4.671444631144136e-06
high_order,T0,28,23,9,5.3671875,-0.8515625,INTERIOR,2.118344174935425e-05,1.0497567405990665e-05,4.191318239285115e-06
high_order,T0,28,24,9,5.3828125,-0.8515625,INTERIOR,1.8148455991893292e-05,8.198008215856992e-06,3.6829227758972985e-06
high_order,T0,28,25,9,5.3984375,-0.8515625,INTERIOR,1.5077231610245866e-05,5.480417035509474e-06,3.1955229309314738e-06
high_order,T0,28,26,9,5.4140625,-0.8515625,INTERIOR,1.232520556446984e-05,2.9871182593502824e-06,2.7695165139438615e-06
high_order,T0,28,27,9,5.4296875,-0.8515625,INTERIOR,1.0212700199332575e-05,1.3650140216942208e-06,2.3530492359671436e-06
high_order,T0,28,28,9,5.4453125,-0.8515625,MESHBLOCK_EDGE_OR_CORNER,8.923098628570398e-06,5.144367655041815e-07,1.980151414294554e-06
high_order,T0,28,29,9,5.4609375,-0.8515625,MESHBLOCK_EDGE_OR_CORNER,8.322388412672364e-06,1.870911816469417e-07,1.7375324596401259e-06
high_order,T0,28,30,9,5.4765625,-0.8515625,MESHBLOCK_EDGE_OR_CORNER,8.367878112014542e-06,1.1032358397098951e-07,1.6433109722404396e-06
high_order,T0,28,31,9,5.4921875,-0.8515625,MESHBLOCK_EDGE_OR_CORNER,8.61603398361569e-06,1.530402549949339e-07,1.845418508535318e-06
high_order,T0,28,0,10,5.0078125,-0.8359375,COARSE_FINE_INTERFACE,3.4952610664353245e-05,1.869617601295833e-05,9.857470483332719e-06
high_order,T0,28,1,10,5.0234375,-0.8359375,COARSE_FINE_INTERFACE,4.371619786648843e-05,3.071600149210419e-05,1.2593266230070683e-05
high_order,T0,28,2,10,5.0390625,-0.8359375,COARSE_FINE_INTERFACE,3.309214016970126e-05,1.993738641022654e-05,1.0080821418880368e-05
high_order,T0,28,3,10,5.0546875,-0.8359375,COARSE_FINE_INTERFACE,2.3264219838660642e-05,1.146387130194752e-05,7.585313510309763e-06
high_order,T0,28,4,10,5.0703125,-0.8359375,INTERIOR,1.5457463440768998e-05,5.869331940723134e-06,5.399261558414828e-06
high_order,T0,28,5,10,5.0859375,-0.8359375,INTERIOR,9.789259797429479e-06,1.9649847185294456e-06,3.4672762547589532e-06
high_order,T0,28,6,10,5.1015625,-0.8359375,INTERIOR,7.423052202961945e-06,2.4818145035149534e-07,2.1443836512202792e-06
high_order,T0,28,7,10,5.1171875,-0.8359375,INTERIOR,6.3908014522635234e-06,2.202302537959412e-08,1.2208430011158873e-06
high_order,T0,28,8,10,5.1328125,-0.8359375,INTERIOR,6.45093994964898e-06,2.5922184674043897e-07,7.05717608450177e-07
high_order,T0,28,9,10,5.1484375,-0.8359375,INTERIOR,6.6044314752589996e-06,4.0572498566465054e-07,3.856650487126106e-07
high_order,T0,28,10,10,5.1640625,-0.8359375,INTERIOR,6.562199503983347e-06,3.285368574879281e-07,2.212216458679022e-07
high_order,T0,28,11,10,5.1796875,-0.8359375,INTERIOR,6.506038526963184e-06,2.3989572429802497e-07,1.8353601038156692e-07
high_order,T0,28,12,10,5.1953125,-0.8359375,INTERIOR,6.43544884659063e-06,1.990785793525432e-07,2.7623426873129215e-07
high_order,T0,28,13,10,5.2109375,-0.8359375,INTERIOR,6.935241862353256e-06,2.5954330964339325e-07,6.713087749787002e-07
high_order,T0,28,14,10,5.2265625,-0.8359375,INTERIOR,8.082730907755277e-06,4.988863193389172e-07,1.3620821603586593e-06
high_order,T0,28,15,10,5.2421875,-0.8359375,INTERIOR,9.739589318154461e-06,1.0008490353608298e-06,2.436901801971228e-06
high_order,T0,28,16,10,5.2578125,-0.8359375,INTERIOR,1.1846335499700929e-05,1.902605750808055e-06,3.800972862356022e-06
high_order,T0,28,17,10,5.2734375,-0.8359375,INTERIOR,1.452004144143611e-05,3.2849762754691964e-06,5.0760351486462304e-06
high_order,T0,28,18,10,5.2890625,-0.8359375,INTERIOR,1.752273747146095e-05,5.126074765172682e-06,6.12688962576724e-06
high_order,T0,28,19,10,5.3046875,-0.8359375,INTERIOR,2.0069708459132604e-05,7.215282810780191e-06,6.654041734351625e-06
high_order,T0,28,20,10,5.3203125,-0.8359375,INTERIOR,2.1871241046515536e-05,9.216846151777444e-06,6.611020522390896e-06
high_order,T0,28,21,10,5.3359375,-0.8359375,INTERIOR,2.2555916679991036e-05,1.0426211183160528e-05,6.168061380688721e-06
high_order,T0,28,22,10,5.3515625,-0.8359375,INTERIOR,2.204654402221356e-05,1.0512399295927327e-05,5.394462517286203e-06
high_order,T0,28,23,10,5.3671875,-0.8359375,INTERIOR,2.004644985588046e-05,9.195903031477592e-06,4.556152051185359e-06
high_order,T0,28,24,10,5.3828125,-0.8359375,INTERIOR,1.6801346265798062e-05,6.876875429493115e-06,3.7460951602367227e-06
high_order,T0,28,25,10,5.3984375,-0.8359375,INTERIOR,1.3833501014064828e-05,4.495295178332778e-06,3.006428214739638e-06
high_order,T0,28,26,10,5.4140625,-0.8359375,INTERIOR,1.1473784749019715e-05,2.501245926184685e-06,2.3965079451668525e-06
high_order,T0,28,27,10,5.4296875,-0.8359375,INTERIOR,9.653151162490274e-06,1.3036221792165033e-06,1.8529675493659112e-06
high_order,T0,28,28,10,5.4453125,-0.8359375,MESHBLOCK_EDGE_OR_CORNER,8.507650443255106e-06,7.056842177123397e-07,1.4161567337772742e-06
high_order,T0,28,29,10,5.4609375,-0.8359375,MESHBLOCK_EDGE_OR_CORNER,8.092531357862219e-06,4.753309527665876e-07,1.248134226871413e-06
high_order,T0,28,30,10,5.4765625,-0.8359375,MESHBLOCK_EDGE_OR_CORNER,8.324027988105757e-06,4.6801484734942944e-07,1.345117686937674e-06
high_order,T0,28,31,10,5.4921875,-0.8359375,MESHBLOCK_EDGE_OR_CORNER,8.818768766516037e-06,5.330500718532553e-07,1.8055401527911574e-06
high_order,T0,28,0,11,5.0078125,-0.8203125,COARSE_FINE_INTERFACE,3.1395661671205945e-05,1.6266526024798904e-05,8.880995330052068e-06
high_order,T0,28,1,11,5.0234375,-0.8203125,COARSE_FINE_INTERFACE,4.0300141709813186e-05,2.7931786638668603e-05,1.1508722612337047e-05
high_order,T0,28,2,11,5.0390625,-0.8203125,COARSE_FINE_INTERFACE,3.269024761064626e-05,2.018438859169699e-05,9.544959253152493e-06
